"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.914232155126122
"SBS96B","SBS2",0.996422018440483
"SBS96C","SBS7b",0.97913883556803
"SBS96E","SBS4",0.994749401962886
"SBS96F","SBS3",0.917988925482536
"SBS96H","SBS44",0.994292541582231
"SBS96I","SBS1",0.999689934489469
"SBS96J","SBS17b",0.999337436482603
"SBS96K","SBS18",0.991485524209828
"SBS96L","SBS7c",0.992873423002255
"SBS96M","SBS35",0.98282045471282
"SBS96N","SBS17a",0.999714522832607
"SBS96O","SBS7d",0.969606524229872
"SBS96P","SBS13",0.998788183156506
"SBS96Q","SBS28",0.976367575891864
