"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998774091492569
"hdp.2","SBS17b",0.999199579041624
"hdp.3","SBS17a",0.998501981880821
"hdp.4","SBS2",0.999760381954334
"hdp.5","SBS16",0.989425344522142
"hdp.6","SBS35",0.998141268825278
"hdp.7","SBS7c",0.999328414451862
"hdp.8","SBS7a",0.960843848323531
"hdp.9","SBS4",0.99880206100495
"hdp.10","SBS12",0.993276537535947
"hdp.11","SBS7b",0.991207441940257
"hdp.12","SBS44",0.99440923361238
"hdp.13","SBS18",0.997509984297819
"hdp.14","SBS3",0.997959714278027
"hdp.15","SBS22",0.988584311340393
"hdp.16","SBS13",0.998074335838113
"hdp.17","SBS5",0.999148770005582
"hdp.18","SBS41",0.992645174090095
"hdp.19","SBS7d",0.975366713956403
"hdp.20","SBS40",0.999100897574323
"hdp.21","SBS28",0.984532720262678
"hdp.22","SBS29",0.947294109855086
