"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99890676191104
"hdp.2","SBS17b",0.999333964846245
"hdp.3","SBS22",0.988734302703756
"hdp.4","SBS35",0.997907144630397
"hdp.5","SBS7c",0.999354162699778
"hdp.6","SBS28",0.984440828136628
"hdp.7","SBS44",0.994001991469952
"hdp.8","SBS3",0.997523533935509
"hdp.9","SBS41",0.993113406061408
"hdp.10","SBS18",0.997674332754314
"hdp.11","SBS13",0.997860357939904
"hdp.12","SBS5",0.999151727852283
"hdp.13","SBS12",0.993295344886034
"hdp.14","SBS4",0.999343561166521
"hdp.15","SBS2",0.99991064454904
"hdp.16","SBS17a",0.998410031468483
"hdp.17","SBS40",0.999228441519636
"hdp.18","SBS7d",0.977559565131988
"hdp.19","SBS16",0.989829138673102
"hdp.20","SBS29",0.952584011223097
