"ex.sig","gt.sig","sim"
"hdp.1","ID2",0.999424446336302
"hdp.2","ID1",0.997817901280237
"hdp.3","ID4",0.999718052478577
"hdp.4","ID5",0.999918484589162
"hdp.5","ID11",0.999516776403417
"hdp.6","ID8",0.999922453665954
"hdp.7","ID3",0.999930302568811
"hdp.8","ID6",0.999980326514433
"hdp.9","ID9",0.999644462536609
"hdp.10","ID14",0.989038437489701
"hdp.11","ID12",0.997675594114189
"hdp.12","ID10",0.997353860621932
"hdp.13","ID13",0.999831023345885
