Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0.00824481287605108,0.0221666202103987,0.00413717552147966,0.0017213056990566,2.31453365901059e-204,1.13876047252234e-209,0.726839402960166,0.00211773524080679,0.0299347586630226,3.93959886796615e-263,0.0946197233778651,0,0,0,6.39907022092676e-58,0.000907591212501405,1.46871842833832e-308
DEL,C,1,1,0.0199766033872794,0.00122111042973242,0,0,5.57438393780199e-139,0,0.161778783382946,0,0,5.56015800271141e-119,0.247116642276579,0.00295426625667179,0.00039332102480479,3.0205572814078e-223,4.35678397016002e-213,0.0244634780798721,2.14390518146337e-163
DEL,C,1,2,0,0.00536750763930127,0,0,0,0,0,0,0,0,0.221145303355516,0,0,0,0.00164927877532687,0.0283073424697007,0
DEL,C,1,3,0.00543136057013497,0,5.47084018537951e-05,1.65470892526e-15,5.49554532986458e-269,0.0132514151286991,0.0135587765914133,0.00169958086651036,0.00770640568922497,4.27644908344408e-121,0.0783609982304289,0.0177896587385685,0.00153821482974493,0,0.00195779983389139,0.01519470714261,3.822853241276e-279
DEL,C,1,4,5.59507507217122e-113,0.00179283098990001,0.00181358235187552,0.00194850625243076,8.65824738957546e-05,1.51570154779622e-165,0.0226130274801879,0.00187035168974151,0.0360034467651873,0.00591231969991162,0.0495532221480287,0,0.000387508253048858,5.22777699695129e-20,0.00159394018695837,1.29029950969814e-171,1.11253692925363e-308
DEL,C,1,5+,0,9.90402949907449e-284,0.00167807626386434,0.00450351455407811,0,0,0,0.00889497737376024,0.124997362608489,0,0.0279277767021605,0,0.00144239955736953,0,0,0,0
DEL,T,1,0,0.0113335170900417,7.67839527297062e-73,2.48465459239652e-53,0.00878924472619143,8.6373153025837e-77,1.86283217715256e-247,2.40464364012752e-27,0.00329086775969463,0.0501795296976417,0.985134087570703,0.0307539848340432,1.90900458593613e-282,5.44167705250719e-25,0,1.00085731233436e-48,0.108056313525862,5.34363266262277e-284
DEL,T,1,1,0,0,0,0,0,0,0,0,0,0,6.69157862133184e-49,0,0,0,0.796525444799923,0.0799226273849405,0
DEL,T,1,2,9.4110327109033e-89,4.79215230018855e-48,1.78809167084276e-197,9.46877123714687e-280,2.72668904518168e-137,0,1.39236763237679e-31,0.00429176372426137,0.0533769206511621,1.61441205616657e-251,0.0059957844733614,0,2.79527988406885e-289,0,6.34126455055383e-118,0.136885087610295,0.990238422581601
DEL,T,1,3,2.23599745926951e-114,3.04067413339492e-36,6.16830363804008e-213,2.76879922182383e-169,0.946024051858065,7.40243546178062e-282,8.27744588725031e-92,0.0119802355595388,0.0806277576226065,3.02022451625713e-227,5.95115107852923e-35,0,1.96010941206113e-41,0,1.45509019112834e-114,0.0450537011891435,1.29753454362813e-304
DEL,T,1,4,2.85974806472983e-289,1.41606698825328e-66,5.13638816353614e-253,4.4222656956085e-109,2.22589415664081e-143,0.945327176066947,1.45902571177828e-100,0.0337892114085961,0.128348986737827,2.85883316805051e-254,0.00109624695050037,0,9.43185522477958e-189,0,2.36762654755375e-123,0.0163714192917762,0
DEL,T,1,5+,2.73541036389015e-91,6.24873825594683e-120,5.10703922343331e-216,1.11478723979022e-214,1.1477603773073e-167,4.44047362619939e-265,3.27974200410622e-203,0.876548555739186,2.28090016371766e-73,3.09057575903904e-276,2.79618462634327e-37,3.8660507617426e-265,0.000527085243537559,9.86936367973608e-239,8.81055609865337e-131,2.5927887240617e-15,0
INS,C,1,0,0,0,0,0.748116971655982,0,0,0,0,0,0,0,0,0,0,0,0,0
INS,C,1,1,0,0.0012037634293608,0.000138113811465246,0.0199777766042299,0,0,0,8.68222086744445e-05,0.00216047416147293,0,0,0,0,0.196528914237857,0,0,0
INS,C,1,2,0.000555809855761847,0,0,0,0,0,0,1.42036881569548e-05,0.000143380498376987,0,0.00128557058964288,0,0,0.0999359513384525,0.000784102407025264,0.0039967593523409,0
INS,C,1,3,0,0,0.000646639417645326,0.000734416908860265,0,0,0,0.000238690446911294,0.00370923456457315,0,0.00664022344136825,0.00491795894122033,0.000713920913249934,0.0384875705399585,0,0,0
INS,C,1,4,0,0.000141103597188698,0,0.000473886076172806,0,0,0,0.00160475667027201,0.0245596948811084,0,0.00784975353895679,7.90717925701088e-55,0.001504283994016,0.00944742707359077,0,0,0
INS,C,1,5+,0,0,7.7696365800118e-206,1.10923327055463e-38,0,0,0,0.00572033552025245,0.0683666013899625,0,0.00682961701735026,0.376425862211906,0.0090600599131687,0,0,0,0
INS,T,1,0,0.00336440125249565,0.00699505622621106,0.00389554182432262,0.0552231807259516,8.27595712911721e-59,5.66007925021278e-31,0.0183955149452434,0.000784317069435137,0.00782521246316252,0.00735262075769891,0.0206621090320277,0.0173872326239172,0.0017705850784798,0.00478868983118343,0.0534793471363356,0.000468390847207604,0.00394118656638075
INS,T,1,1,0.000824354932704588,0,0,0.00157424867536812,0,0,0.0105254199442877,0,0,0,0.049470533980287,0,0,0.322999463337537,0,0.0163617020397348,0
INS,T,1,2,0,0,0,0.00083961157345634,0,0,0,0.000276016894638109,0.00562641003963003,0,0.0487441477455729,0.00271195434452371,1.32625433379951e-241,0.169530921259957,2.14501181572851e-168,0.0452538564738076,0
INS,T,1,3,0,0,0,0,7.4108691089366e-267,0,0,0.0011317767463215,0.00284075641008132,0,0.0274970703403486,0.0370789351741981,0.00290262163676769,0.098242740682765,0.0111773943486535,0.0315363615584389,0
