Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11,signeR.12
INS,repeats,2,0,0.000431819354375343,7.63929566481796e-07,0.000515228590172476,0.00694710025378842,0.00194494878282273,0.000178447914587457,8.47886862918824e-06,0.00117370821553558,1.38459088044499e-05,0.00235465805585783,0.0228246239312864,0.000198790917603875
INS,repeats,2,1,0.000308208152897915,7.86068556153486e-07,1.3480086689255e-05,0.0166458688273051,9.02672326125054e-05,2.97091907355025e-05,9.77480956475579e-06,0.00291265428151993,1.40794716760475e-05,0.00186160428020413,9.64876678427479e-05,9.03769915558643e-05
INS,repeats,2,2,0.00112781500960576,9.46122170475e-07,0.00045749968487405,0.00644589242112951,0.000363563142569506,0.000629215402530408,0.000171533644270971,7.32514721365216e-06,0.00069622388715519,0.00171921135182504,0.00159127673698679,5.11403541774738e-05
INS,repeats,2,3,0.000501106551114752,1.81390914531796e-06,0.000661190682415774,0.000996363738242074,0.000155600260626795,0.000327145757881114,7.61625637099238e-06,3.59392024502391e-06,1.46294194386335e-05,0.00127869804971401,0.00113558342930217,7.58487127118005e-05
INS,repeats,2,4,0.0020185657469326,0.00271859602481527,0.00278399029163389,1.3173286139554e-06,1.78894545287002e-06,0.00226865814599354,0.00209461136476243,3.19324626639557e-06,0.00175979168073404,2.72073017819511e-05,0.00308816180324984,5.7769753291829e-05
INS,repeats,2,5+,0.0135224749349199,0.0184697719689484,0.0174367662200855,0.00106498411877542,0.000829640769960215,0.0155494634838269,0.0153737586720773,8.83976665439955e-06,0.0140945704584951,1.68989750642689e-05,0.00100262334300679,0.000233034235237894
INS,repeats,3,0,6.381475481569e-05,5.15529113728118e-07,5.15430143067446e-06,0.00357154086694601,0.000756323261151429,6.94529125243132e-06,7.78934334491159e-06,5.5238195071582e-06,1.06265676804275e-05,0.000106697505520223,0.00655962677945075,3.83278985033719e-05
INS,repeats,3,1,0.00129210169320714,7.26605146148329e-07,0.000517373621638535,0.0060634549867588,4.36514368884366e-05,0.000816407992534191,0.000613862364253613,7.39071104809319e-06,0.000927997353949867,0.000602776781365165,0.00308887691784977,0.000101939268867586
INS,repeats,3,2,0.000245904425070171,5.88710343571848e-07,6.04823124104291e-05,0.000600305376119713,0.000288197789473623,1.69144295525793e-05,5.34584896189374e-06,4.83227421128074e-06,9.45717535274153e-06,2.82158230741078e-05,0.00031252631313067,0.000305007626556041
INS,repeats,3,3,3.19676051046587e-05,5.87293780610151e-07,0.000137193160729402,8.73972517667674e-07,2.41619952665994e-06,4.43364533566253e-06,4.83435036349269e-06,1.79727984655996e-06,5.77043588170706e-06,4.14547343473147e-06,0.000234220036771193,2.63889833680442e-05
INS,repeats,3,4,0.000172948232226845,5.77793627521024e-07,7.05110607251825e-05,8.02204295590584e-07,1.18311908899611e-06,5.36834444256208e-06,6.2125144435377e-06,2.4152453412435e-06,7.66836922079706e-06,4.20422491407585e-06,0.000479865726605925,2.18051264753464e-05
INS,repeats,3,5+,0.00198537201379892,0.0004508444368265,0.00151478409127339,8.61059112711966e-07,1.33860832176608e-06,0.00156891752342084,0.00158677297364101,2.51001242753123e-06,0.00173477010822892,6.130697600665e-06,0.00257182084780627,4.89196986529111e-05
INS,repeats,4,0,1.35205950146944e-05,4.93266742655051e-07,3.31283144157487e-06,0.00232305717937297,0.000887957971829321,7.49579730037654e-06,6.38493103138353e-06,3.98683245701416e-06,1.03330158896757e-05,1.04916398516526e-05,0.00585184824896073,5.25249188441238e-05
INS,repeats,4,1,0.00121098700685745,0.000589964270918456,0.00093451301076282,0.00371644599637642,0.000614064266267126,0.00105422167244102,0.00107977375369991,2.09187367531736e-05,0.0010410060050369,0.000352509862989511,0.00188267525799359,0.00119637845022957
INS,repeats,4,2,2.51446255278327e-05,5.95856797114594e-07,8.42148090040322e-05,2.48193448243668e-06,0.000115507145432163,4.39920179990599e-06,5.75418640342314e-06,1.88056001787965e-06,7.43821196752777e-06,5.3709481126141e-06,4.47548635601065e-05,7.19556816406497e-05
INS,repeats,4,3,0.000181440680068636,4.69858214797516e-07,0.000128296671103193,8.2289551806223e-07,2.21310311839119e-06,5.95320835541185e-06,6.08586752920684e-06,2.13507173832883e-06,7.67790613231743e-06,4.7200435640265e-06,0.000822054486843048,3.03929968366266e-05
INS,repeats,4,4,0.000333129352658482,6.09701931599976e-07,0.000294403924057296,8.00893581530488e-07,1.23552861835328e-06,8.84325068564505e-05,5.32827325415191e-06,1.6675415796116e-06,8.83226082671312e-06,4.67976345823296e-06,0.00185254323836349,5.63416746083167e-05
INS,repeats,4,5+,0.00218509413907062,0.000773779374699127,0.00131888215717835,0.000528915914523708,5.29635529197945e-06,0.00179153637898425,0.00204513853913152,3.60246639473174e-06,0.002379941948071,1.00736136965802e-05,0.000496984542278785,8.2219718549213e-05
INS,repeats,5+,0,5.54091314885009e-07,3.31041752743921e-07,1.99793399689417e-06,0.00402020033747945,0.00480801497193116,3.48268468310471e-06,3.04380004518579e-06,4.33740600808961e-06,6.26034407732725e-06,4.03557722170988e-05,0.00319940216126789,5.14241289327318e-05
INS,repeats,5+,1,0.000147982815628778,0.00160003116603952,0.00118379680373566,0.00698970773997647,0.00742448543741483,0.00090852380408036,0.000140957731810881,0.00160246429261952,2.53140205399442e-05,0.000180631025008109,0.0273565915959138,0.00241278474987417
INS,repeats,5+,2,5.0140240156625e-05,6.98836922528275e-07,0.000259103968681831,9.45495476093386e-07,0.000567424554029795,1.47765598237961e-05,5.88422547428258e-06,2.57773911719101e-06,6.92821831311663e-06,5.13487002529677e-06,0.000704220654971124,0.00011418882171149
INS,repeats,5+,3,0.00015135423734351,4.23917139787841e-07,0.000213012311606535,1.035138445461e-06,1.20232299795369e-06,1.87702840679523e-05,5.95586381528905e-06,1.96125409054542e-06,6.7053019331816e-06,4.3893386415582e-06,5.43999675144804e-05,2.85694472714641e-05
INS,repeats,5+,4,4.74240803782186e-05,6.33596187925222e-07,0.000235106943328196,8.78864065082198e-07,1.16898555860437e-06,4.15696306116279e-06,4.6376614382296e-06,1.92595338843117e-06,5.91298746998391e-06,4.71687028019745e-06,0.000115231078693409,2.36128992633562e-05
INS,repeats,5+,5+,0.000155607293590831,5.14764030407962e-07,0.000111817625643089,0.000133875576444099,1.31387014638385e-06,9.00532815326062e-06,5.36151798293875e-06,2.1070028000718e-06,7.77314724813915e-06,4.52124387540762e-06,4.82088611888086e-05,8.41912902896501e-05
DEL,MH,2,1,0.000251700353677111,0.000974316416116014,0.0010286861395428,0.0260510525038405,0.00126837602150066,0.000481962123491021,1.84385708525822e-05,0.00790908994541057,1.21064326811274e-05,0.00565651972424894,0.0024052017088879,0.188008115845111
DEL,MH,3,1,6.9471868534074e-06,1.32027657562245e-05,7.90757866695576e-05,0.0130313099556401,0.00426786701545535,1.01760778899491e-05,6.40230595197679e-06,0.00377548172757771,1.12713765622462e-05,3.16855547079475e-05,0.00129786542921766,0.00704914087207112
DEL,MH,3,2,0.00293748842579699,0.00154767697419403,0.00172724134291197,0.00797251101111649,0.00446165171501958,0.0024072721067709,0.00250714730149394,0.00171320470375569,0.00273340451676317,0.000123774996335814,0.00329133660749919,0.0494761563593217
DEL,MH,4,1,0.000178256434338616,1.05541672394811e-06,9.48804498573663e-05,0.0084682663371597,0.00414028256564953,9.53293183127291e-06,1.20928970272609e-05,0.00175951758405081,1.53636332140807e-05,2.26457850867162e-05,6.72763788077233e-05,0.0111897449451146
DEL,MH,4,2,0.000636423236732384,5.91827839353418e-07,0.000239552432439656,0.00492380599670406,0.00575258669797771,0.000218803353919399,1.11236400904492e-05,0.00166431232951925,2.5883521527408e-05,1.26804724083e-05,0.0011997198308697,0.0294434678147772
DEL,MH,4,3,0.000788184722232359,6.59245651976485e-07,0.000286302630849745,0.00287391676278508,0.00334149832757304,0.000438987096141769,1.4164144576241e-05,0.000944329715167288,2.88383200421907e-05,4.39050177898822e-05,0.00246961673219557,0.0494758590372271
DEL,MH,5+,1,0.000681453510877129,8.94558624586828e-07,1.77113922891318e-05,0.0329020892317428,0.195063685814923,2.34402001581751e-05,9.03998417612638e-06,0.00251227174257508,2.03866458548017e-05,0.00700585524623333,0.00297669525403277,0.000385764789640928
DEL,MH,5+,2,0.000105551313279718,6.23962359251564e-07,7.17911628499334e-06,0.00826461431813435,0.203154964282791,7.52712450444494e-06,8.46097368588423e-06,7.61366203845602e-06,1.34649536832982e-05,0.000142247315601427,0.00273618207802303,9.74029937979386e-05
DEL,MH,5+,3,4.62922668659094e-05,5.80775913963213e-07,5.16801021327018e-06,0.0038522211217917,0.136008139076345,8.32139127376096e-06,1.03667882832279e-05,6.90645112588682e-06,1.43179618192593e-05,1.76342172493619e-05,0.000865165738273119,0.000141120218367608
DEL,MH,5+,4,0.000518242592529074,7.84999607060523e-07,8.90796013888434e-05,0.000639549579332824,0.069416603833508,0.000125304241554952,1.29958789853566e-05,5.7368857811669e-06,1.65001801669385e-05,1.48370090212048e-05,0.000192893169161599,0.00245440515723122
DEL,MH,5+,5+,0.00252835393302011,1.00729313231718e-06,0.0012174852136942,0.000773933753882942,0.0571544853091295,0.00152259345951838,0.0012829822832438,4.55156434295636e-06,0.00162593203291669,1.09683644635675e-05,0.00190309808181005,0.000199397453337587
