Type,Subtype,Indel_size,Repeat_MH_size,hdp.0,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15,hdp.16
DEL,repeats,4,5+,0.000530997383033713,8.11605502150847e-05,3.63240721295768e-05,0.00135794254222168,3.68933045262449e-05,0.000117218154701718,0.00150313894700288,7.64155409556532e-05,5.21478881789702e-05,5.39230477979352e-05,0.00157422464027502,0.000205948220756798,6.4604159996687e-05,0.000216614639239954,0.000627439432161989,0.000343419470913427,0.00215776092833884
DEL,repeats,5+,0,0.00103790546490569,8.30113264938768e-06,8.66202201858063e-06,0.0196891585618325,0.198064025174121,0.0156245098192656,0.0230867455745984,0.001454415787822,0.321207701900529,0.00208753332276501,0.000344610860542635,0.00192901602860271,0.00508011676753009,0.0122860258687959,0.00715068241842468,0.0342145063252078,0.00100444251597524
DEL,repeats,5+,1,0.00328633402920556,0.0022252146888934,6.42577392337215e-05,0.000171805948591307,0.000437957467652812,0.00750930428657164,0.000577481095344049,0.000148476661766443,0.00103246854077987,0.000733447210554205,0.024337740064419,6.20378842631149e-05,0.000536139686057271,0.00324499476198259,0.0148109041785594,0.000245390987573737,0.00886190705479308
DEL,repeats,5+,2,0.000697130753016008,0.000204356650171038,9.03342752413877e-05,0.00035728305183373,0.000228896957173867,0.000397800859457196,0.000199374408958833,6.05866079445358e-05,0.000451125716302788,0.000159525194896895,0.00368032377557788,4.57032010428215e-05,3.75958984540509e-05,0.000326741995957227,0.00307718171880208,0.000844144517601674,0.00413723632986245
DEL,repeats,5+,3,0.000395900020773595,6.34692954265456e-05,1.99852524980739e-05,0.000153216035943373,2.55257566998422e-05,0.000179272136946644,0.000241164224838979,4.62228930518448e-05,0.000105243522763604,0.000139176044581646,0.00104602751917095,6.28679627990744e-05,0.000130258815389002,9.10697750403197e-05,0.000913423922464147,0.000233652685421769,0.00230727668238996
DEL,repeats,5+,4,0.000210023768492065,3.19828283323831e-05,7.46646457071586e-06,3.23741292032726e-05,9.24787593559311e-06,8.33319113594284e-05,7.16925864106427e-05,1.85775319848116e-05,3.89142149730742e-05,6.12400093425737e-05,0.000609823819663331,6.98510944939864e-05,2.06831946895647e-05,2.93095439747022e-05,0.000175098061863855,0.000110130986726785,0.000224569454914324
DEL,repeats,5+,5+,0.000135841284573182,9.9252234979499e-06,1.40992935956129e-05,0.000678571692213748,2.65345637439288e-05,2.19883171476062e-06,0.000421208624316695,2.61814178032651e-05,5.45190098989896e-05,7.68623873313016e-05,0.000218418428378489,0.000105747083586505,5.35564077654603e-05,0.000133062943599419,0.000207538432170161,0.00017663202457619,0.000186908648356512
INS,repeats,2,0,0.00109143186398201,0.000151768017749879,0.000385798387129426,0.0060459192824653,0.00197450638076143,0.00210852419183369,0.00601033258033203,0.00242798240402499,0.00242357193620088,0.00149498715949383,0.00233344017098991,0.00228469007146033,0.0264713367401875,0.0102629180920245,0.00104985555383137,0.00350038061878046,0.0021719458063077
INS,repeats,2,1,0.000799817067293862,0.00011191263742211,4.5161469333178e-05,0.0195488931761892,0.00152021093890902,0.000313252501964619,0.0177879244528056,0.00285519031831243,0.00163748910754522,0.00178508666938898,0.00258005908047147,0.00180707364745716,7.85862680555058e-05,0.0024167411743707,0.000883002064333675,0.00282995552902357,0.00145709118519196
INS,repeats,2,2,0.00145051642682461,0.000612207436459273,0.00026018683401921,0.00706605072288141,0.000611420391150976,0.000443367562815515,0.00750544611547741,0.000920986583033411,0.000331322712799213,0.000690367813098916,0.00793631551443669,0.00148582814041578,0.00139963990285284,0.000447450696542128,0.000165213868895729,0.00182169508452855,0.0135053789392079
INS,repeats,2,3,0.00113575320585231,0.000256374143372723,0.000422264680383715,0.00120570353745564,0.00037198695656049,0.000390203401641762,0.00105296438978959,0.000785996244263031,0.000425918333485174,0.000387199921110356,0.00239219593771264,0.000758618556853079,0.00110417468933847,0.000662610787343763,0.000284562855341974,0.000282012538618461,0.00307446992338788
INS,repeats,2,4,0.00514155400137201,0.00138242546926001,0.00209234940094094,9.79989935387192e-05,0.000155004958931097,0.000130293837971566,0.000242642209532325,0.000499711808924637,0.000162472178038269,0.000189806311220183,0.00966024200515987,0.000297558158786234,0.00433079766823115,0.000164759092048504,0.00029827922739082,0.000207090210909943,0.0263576769683559
INS,repeats,2,5+,0.0295859452170516,0.0115222245770917,0.0131987443005248,0.000880412513879976,0.00191466046174406,0.000337731536557146,0.00134973156944703,0.000209152363892229,0.00242634805201445,0.000591625459078289,0.0604405687779885,0.00125900591914775,0.000655368184116192,0.00153627273202275,0.000282426049083786,0.000682235198332857,0.212795803107715
INS,repeats,3,0,0.000232360280231151,1.20717842509225e-05,2.1578246503498e-05,0.004041688268392,0.000534014997405202,0.00102695493187148,0.0032639433324295,0.000125866894090243,0.000490024865367601,0.000595267531909504,0.000601858030005323,0.000594607434590156,0.00764160130765493,0.000434828155733707,0.000297266539512395,0.00149734130999705,0.000160419268489301
INS,repeats,3,1,0.00154759353186595,0.000626407034416582,0.000415999390568058,0.00616178433084097,0.00056640736082529,0.000191873148099609,0.00391472248258702,0.000389058261359409,0.000546901899643981,0.000940627230725374,0.00720441699318176,0.000774400300087606,0.00309639724265311,0.00396873572457748,0.000461252992512216,0.00377610212210144,0.0211620754208576
INS,repeats,3,2,0.00056255244218419,5.72661750299444e-05,5.6716025722887e-05,0.00152155644868532,9.13325926319175e-05,0.000798560528216644,0.000748252686211694,6.82674921043103e-05,0.000128419776377792,8.20185942906877e-05,0.00129729027808766,0.000399776400348179,0.000289331958791673,0.000281964404911785,0.00102573012463625,0.000266069277107789,0.00260700555870728
INS,repeats,3,3,0.000136631368195359,5.80382331507971e-06,7.21339075910712e-05,2.95824371446899e-05,9.13640352233733e-05,0.000289723535106681,4.82848108289385e-05,2.84855067056132e-05,4.15208838653265e-05,4.76703077239118e-05,0.000217656842807371,2.75255237315939e-05,0.000309520255612172,0.000117637467416658,4.86158683861774e-05,2.53630005450137e-05,0.000409488737837568
INS,repeats,3,4,0.000378269395179556,4.97504081739229e-05,5.72544589219879e-05,3.05521434170579e-05,0.000131448014603106,0.000131779948766777,6.32090054893855e-05,3.53406304836244e-05,6.37125014706621e-05,5.73368251541639e-05,0.00137432545963217,4.96927208319846e-05,0.000867728245755219,6.43209094333532e-06,0.000205088665713385,3.84660350239091e-05,0.00141146415333138
INS,repeats,3,5+,0.0029439639929968,0.00145500034938612,0.000889346863145649,7.12442842996216e-05,4.47103417015174e-05,4.0477927119762e-05,9.86288333196303e-05,3.09654213440191e-05,0.000585514315381533,0.000102371820981828,0.0116972727099173,0.000106661618995434,0.00229343723449527,5.1331106805401e-05,7.37902644274151e-05,0.000342499215505483,0.0425815100221104
INS,repeats,4,0,0.000133848755421195,2.80368067263233e-06,4.62149346204974e-06,0.0023748134420309,0.000534474518816221,0.00163364881771286,0.00273091867668945,5.78348713417921e-05,0.00104133519444717,0.000158714310919152,0.000102415531315197,0.000341400973953774,0.00527921259772499,0.00132209169773865,0.000589653085283966,0.0013200539486034,2.34401365751158e-05
INS,repeats,4,1,0.00243064943950885,0.000689352975757527,0.000527300908582799,0.00383644533597734,0.000521994878767903,0.000705864482058599,0.00258238522365146,0.000145326303381096,0.00115355594127492,0.00156575644432931,0.009268893795273,0.000384556143716598,0.00201292856187457,0.00436307617332112,0.00146274453054151,0.00239654069773114,0.0087315830751165
INS,repeats,4,2,0.000101324080558068,6.58360972627223e-06,1.56951574703169e-05,0.000283839192535801,0.000172437158975764,0.000402524457981423,0.000391564953167969,8.98083254648245e-05,0.000152341220597162,8.55153390540111e-05,0.000164680457878951,0.000176519151834402,6.44277739855373e-05,0.000118655925149432,0.000131004187628574,0.000162213757878996,0.000993688229190964
INS,repeats,4,3,0.000390310956447668,0.000105002082969019,4.65956793074564e-05,1.86445966733164e-05,1.81857860724521e-05,0.000374340875684786,4.12433185297199e-05,1.3131602507635e-05,4.39649964308973e-05,2.29450187191843e-05,0.00149122640448369,2.41053824187813e-05,0.000906307835307314,3.62511469980769e-06,8.64430499892437e-05,6.7701289678404e-05,0.000411670088443022
INS,repeats,4,4,0.000695545041408884,8.01048624408684e-05,0.000264894892924588,3.76812364599067e-05,0.00011973968885948,3.36638071482067e-05,6.2713163664472e-05,5.42639566467106e-05,0.000129177917262197,0.000123653784536698,0.00121069669471448,3.07640472459489e-05,0.00159062708706599,0.000106290459255181,0.000217835496300634,9.74630978211975e-05,0.00221952783329915
INS,repeats,4,5+,0.00383517037411028,0.00152613452520427,0.000747282860755522,0.000732678845124564,0.000897920600587275,0.000110138294504219,0.000448305434167817,6.2585167884403e-05,0.000731386051855943,0.000105365629518417,0.00608161452786789,0.00021486452165146,0.000289254229237174,0.000724829883964801,0.000118216200874508,0.000494117622904504,0.00319679684950919
INS,repeats,5+,0,0.000436301895629986,1.78095719654304e-07,1.62999768475598e-06,0.00455431741893714,0.00043401706436839,0.00876390684005443,0.00397932613082012,8.00448420249782e-05,0.000520278921835132,0.000152689877339163,0.000115229386779519,0.000435074382777698,0.00280954872473998,0.00244912499580576,0.000245085641665538,0.00369397942454221,2.75061169227362e-06
INS,repeats,5+,1,0.00182271835384957,3.89474958731174e-05,0.00114500724915746,0.00427231734497708,0.00946745738737903,0.00553588096998147,0.00437869759276669,0.000859926355133702,0.0115721403508217,0.00192157859828229,0.000954409761662076,0.000800323570085651,0.0263174895091899,0.0150003968199945,0.00235749583321556,0.00200904870869578,0.00466454235002317
INS,repeats,5+,2,0.000281927462574049,9.63928675457797e-06,0.000120972167404074,0.000254934213483254,5.04844719733757e-05,0.00131376970074098,0.000396881671650696,3.94319148800957e-05,0.000310291385072462,7.07135703202083e-05,0.000597961340092351,8.17770109488058e-05,0.000561185850656452,0.000251521064765892,0.000115475525534056,0.000303106237729528,0.000634157389831588
INS,repeats,5+,3,0.000387927139358273,4.73787413890612e-05,0.000158699167487657,0.000142374876434698,8.20378755538475e-05,6.71925111344598e-05,0.000193451339649265,5.2971789408026e-05,7.03616449910837e-05,0.000187486033395596,0.000932556940267524,0.000195502725783552,0.000128883131960066,2.60664638025199e-05,4.42777279098956e-05,0.0002173869508096,0.000705243643474346
INS,repeats,5+,4,0.000177010681545083,5.57132255845444e-06,0.000106158128762106,0.000126671525565742,6.50441757765421e-05,4.15344654380063e-05,0.00018755938376423,4.52616844189228e-05,5.0427384699108e-05,0.000118746955408325,0.00011461435652085,3.48831183004216e-05,0.000105690185075207,2.80129368556738e-05,7.94331914021073e-06,0.000237914756286233,0.000393807075583796
INS,repeats,5+,5+,0.000369155046151959,3.79654933137965e-05,0.000110248520346096,0.000515136482793531,0.000352524478099007,2.95069978723192e-05,0.000668165080756094,5.76679796527162e-05,0.000255299873598513,6.7290112934695e-05,0.000714089829117808,0.000169488254968491,3.05374801440152e-05,0.000160161088665018,5.86668670301218e-05,0.000529958742777376,0.00142120335734309
DEL,MH,2,1,0.00397501978631503,0.000120328966828096,0.000662773171126456,0.0303239217508966,0.00328816428170957,0.000962046386292049,0.0270857531451908,0.0101020106937965,0.00333552251632762,0.00455140554606349,0.00146895703123048,0.00605621004308382,0.00195408899551166,0.0102364369763117,0.198218780156889,0.0131378722806318,0.00255180194207433
DEL,MH,3,1,0.000468802564887325,3.40232941629378e-06,6.5833410947039e-06,0.0137016360775379,0.00999098334708095,0.0010679529587231,0.0141221606412738,0.000559694348229666,0.00883619887004772,0.00243697040099968,9.82197602018573e-05,0.00184883346681451,0.00150881707677975,0.00210996132531465,0.00627062525108609,0.00316850426480543,0.000227922931306699
DEL,MH,3,2,0.00557962983546687,0.00188505295275593,0.0015561951150986,0.00879712306497474,0.00361840475073967,0.0039771288158275,0.00863548829932083,0.000499695165300318,0.00407448300556555,0.00129074055019018,0.0113677028971582,0.000965596858791075,0.0036320231438665,0.000851542598389056,0.04117888298526,0.00554000994378425,0.0564989416412205
DEL,MH,4,1,0.000653909746195665,4.03403663035067e-05,5.9268379563727e-05,0.00919300519897962,0.00601149454570442,0.00254219552499856,0.00887484011059723,0.000168974657632214,0.00362973643009459,0.00259531531773283,0.0013254140709108,0.0010756220620544,2.57598894317264e-05,0.00118462746660875,0.0108171679950521,0.00234572331038083,0.0017399734247434
DEL,MH,4,2,0.00172565282330853,0.000319731039781463,0.00016759554066323,0.00642985809254429,0.00212415515003331,0.00922080033546174,0.00506283413029741,0.000458234939378817,0.0022771230573305,0.0022902692496945,0.00268202433931281,0.000536996117577665,0.000712477475846529,0.000593183963105815,0.0287778394482473,0.00297540350232689,0.00517700323656323
DEL,MH,4,3,0.00228009520454838,0.000365952926109429,0.00010461412305528,0.00330886804626532,0.000721444928603138,0.00470088910530473,0.00341537247704078,0.000125056058697149,0.00156682263961625,0.0028713206567869,0.00265663769377134,0.000353920572342363,0.00182434965359567,0.000414112611035098,0.0480035681371698,0.00256634908738824,0.00677884530474395
DEL,MH,5+,1,0.00319732785749449,0.000294672104481054,5.99291427515686e-05,0.00692507695231032,0.357113332508972,0.0651344529589333,0.0164870288250779,0.00110070088134703,0.193954402584777,0.000966163330057575,0.00691476791369925,0.00198246594997822,0.00802925863704256,0.00926017837888319,0.00197576177905932,0.0238670633696419,0.00354551674082725
DEL,MH,5+,2,0.0100267056748279,3.07517972611704e-05,2.28546962425269e-05,0.00792828767188034,0.12126218608343,0.244026730102767,0.0150597292061555,0.00194237605477758,0.121920645303306,0.000605088934871532,0.000854601809574912,0.00148521244107983,0.00482809321853661,0.00987782056801455,0.00100876522910171,0.0144692589266834,0.00153858021497938
DEL,MH,5+,3,0.00707520795697318,2.0312980455488e-05,2.00976424758681e-05,0.00700837651728983,0.0419955709907472,0.232351920621455,0.0104486917591484,0.00108635897728767,0.0560496811837344,0.000601302037745431,0.000612154818558774,0.00109818779791806,0.000989990950345701,0.00210450463461966,0.00190454823595468,0.00571117091800672,0.000176608485222295
