num.sigs,11
likelihood,13015.61
evidence,-53780.71
relevance,0.00453926463912846,6.48306518509239,0.495420646660316,0.00453926463912846,0.265579452296167,0.601019598456287,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.424173765333362,3.20174341106147,0.00453926463912846,0.213299831249793,0.00453926463912846,0.241788805279618,0.514396631033401,0.450270045628903,0.00453926463912846,0.00453926463912846,0.39576952549635,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.00453926463912846
error,454600.9
