"ex.sig","gt.sig","sim"
"signeR.1","ID2",0.999881166232479
"signeR.2","ID1",0.99999567009433
"signeR.4","ID5",0.962806977467341
"signeR.8","ID3",0.990774015283923
"signeR.9","ID14",0.995394597126778
"signeR.10","ID4",0.988191370041594
