"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998969347634765
"hdp.2","SBS17b",0.999277333081767
"hdp.3","SBS44",0.994051036775457
"hdp.4","SBS3",0.997402065169218
"hdp.5","SBS22",0.988750319861939
"hdp.6","SBS5",0.999138633860381
"hdp.7","SBS2",0.99938063189182
"hdp.8","SBS13",0.997720248765942
"hdp.9","SBS41",0.99311121764509
"hdp.10","SBS12",0.993210505998515
"hdp.11","SBS16",0.989936511041166
"hdp.12","SBS4",0.999400083819979
"hdp.13","SBS7c",0.999340041250986
"hdp.14","SBS7d",0.976681165261006
"hdp.15","SBS17a",0.99843476448145
"hdp.16","SBS35",0.997915602252734
"hdp.17","SBS18",0.99759426407607
"hdp.18","SBS40",0.999252484312162
"hdp.19","SBS28",0.98419072670667
"hdp.20","SBS29",0.951697440113541
