"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"ID83A",0.00400018950006642,0.999839307435729,0.0331802063373682,0.00581317641053303,0.155193573633978,0.0260541363786803,0.0292352464011268,0.0230321817209714,0.0170634119058176,0.0178556516558733,0.0787076316882654
"ID83B",0.999946710370582,0.00512986199367549,0.0829056046111105,0.00412745682297877,0.00929029709679063,0.0385468900718606,0.0511006508333464,0.0156668327524084,0.0592028620201932,0.0227296785003231,0.451792103667318
"ID83C",0.234247703725823,0.110593915291957,0.203099060008462,0.132870353442914,0.745992208200971,0.0934134302920565,0.0873392559097265,0.458572892110816,0.1264209182823,0.166818646052352,0.161725562439309
"ID83D",0.00462987761362399,0.0221399682745927,0.147593251653128,0.0811970389445013,0.792038076140478,0.0483196063263887,0.112239144501486,0.304273651227377,0.0802490821719075,0.94678012945464,0.0350987452230076
"ID83E",0.0372850419375355,0.00311819596356389,0.0793882921661226,0.0306283082777604,0.155013810861544,0.366442691785728,0.991253386559048,0.0957160219100117,0.0156979585250007,0.0801141353848952,0.0428484235313049
"ID83F",0.0107974913174385,0.0088696750480004,0.978635094618525,0.0700711413130156,0.289333256029329,0.0534412653778872,0.0895872803696859,0.413083112794265,0.24232023926403,0.0941598768349672,0.0239788752094335
"ID83G",0.0171312204320667,0.0057030636642893,0.0452952532505148,0.0197618445844733,0.101092605970963,0.99804462563452,0.44176656094834,0.076857996879338,0.0056744816072567,0.0421930764302461,0.0246855545108796
"ID83H",0.0146363601167038,0.0534389081216634,0.552066646112797,0.0370293557643139,0.487657742303336,0.108877485594232,0.135993710043764,0.994317053733329,0.015957166084665,0.215886329520762,0.0585009224931954
"ID83I",0.0387204597630445,0.0104456800239304,0.071464661229201,0.989066000781807,0.243873833394031,0.0309988198198846,0.0497764135136041,0.0780966217734689,0.00933317477830431,0.0818780515496753,0.036564956676904
"ID83J",0.297922488789016,0.11378936147038,0.0488046235187642,0.0221503386556946,0.0589715036696983,0.0276010225839616,0.035138255323977,0.0321918000944064,0.0357375799604636,0.0293319225933739,0.985120747117559
