"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.91965670693856
"SBS96B","SBS2",0.994172601287282
"SBS96C","SBS7b",0.977474291078657
"SBS96E","SBS4",0.986996732398987
"SBS96F","SBS40",0.902391186607433
"SBS96G","SBS3",0.93676856824412
"SBS96H","SBS44",0.994776158188502
"SBS96I","SBS1",0.999719626631618
"SBS96J","SBS17b",0.999446820584485
"SBS96K","SBS18",0.987839608218814
"SBS96L","SBS7c",0.994272334089
"SBS96M","SBS17a",0.999727093149632
"SBS96N","SBS7d",0.964690187343919
"SBS96P","SBS13",0.998902265683176
"SBS96Q","SBS28",0.970505839782772
