Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0.65935720071207,0,2.09644844853307e-250,0.0167777091139485,0,0.0784089854874219,1.34198003400665e-120,0,0.00339990329889578,0.0264735169958081,2.19291972928564e-70,1.20974054577444e-308,7.11982764767651e-34,0,4.25315599347945e-254,0.00129979481693863,2.22898360798328e-81
DEL,C,1,1,0.15282884414171,0,0,3.12453817307122e-70,0.000496411718252801,0.262873726539957,2.56443905694276e-245,0,0,0,0,0,0.016406994168838,0,0,0,0.0188337628465911
DEL,C,1,2,0,0,0,0.00570597598231357,0,0.248744056266096,3.23941187462852e-52,0,0,0,0,0,0,0,0,0,0.0222605618290914
DEL,C,1,3,0.0139830652225471,3.73995920801114e-197,0,0,0.0013966277153643,0.0786592843466875,0.00372028834064496,0,0.00171170785280462,0.0254162872859548,9.46360292455443e-171,2.42164492974225e-189,0.00489929864528197,0,0.000148064336688865,0,0.0204742618722458
DEL,C,1,4,0.016191619650095,0,0,0.00177512226283305,0.000166726962056492,0.0485485519519804,0,0,0.00273165146011036,0.0164391888148602,0.00719130278345969,0,0,0.0644933661332682,0.000667053552731705,0.00162618127582317,0
DEL,C,1,5+,0,0,0,0,0,0,0,0,0.00961358818914544,1.1570046243097e-56,0,0,0,0.862496705886834,0,0,0
DEL,T,1,0,0.0943058751064827,2.74762692369382e-295,7.14726452153049e-110,0,3.09635768757345e-179,0.0196730679364739,1.49931978047223e-15,0,0.00603174274510767,0.0235026221530195,0.0233365751190778,0.987328843510127,0.00964626554479891,0,1.91749804048967e-54,1.5831882257852e-246,0.107878708334859
DEL,T,1,1,0,0,0,0,0,1.53172424871074e-102,0.794833972234339,0,0,0,0,0,0,0,0,0,4.41128728311871e-62
DEL,T,1,2,3.53933330025074e-113,0.964377427998464,3.93262099082718e-99,3.55173960454288e-09,2.72321362696877e-202,0.0140164828205849,5.64255454779491e-05,0,0.00314244474649259,1.70720923397121e-92,0.0564833156293937,1.22558845037934e-183,2.72704080063229e-205,0,0,8.20988796659878e-293,0.114160702131352
DEL,T,1,3,2.79933858798872e-95,7.28947359285893e-260,0.982511905820404,7.07406768107686e-53,1.81671561607118e-06,5.15853439341891e-40,6.01712838067127e-76,0,0.00896027009020505,0.0631366237984578,0.0725886445136082,7.06280277517306e-201,1.02986716306247e-162,1.38241780544175e-308,0,0,0.0114761650967277
DEL,T,1,4,7.73452148418166e-186,0,1.11292321818736e-308,2.06823073799964e-116,8.21595961311659e-58,1.22825767135257e-114,2.38036412553324e-150,0,0.0283047478639436,3.34581938141192e-259,0.789862152627206,0,1.9395061081734e-240,0,0,0,0.000378012812000635
DEL,T,1,5+,3.64215431137665e-236,3.82122956435587e-294,7.28308325863748e-235,2.90588191604135e-119,8.17515037218926e-66,1.03723984949275e-52,1.04811077884425e-78,0,0.883305106666299,3.15861690152312e-193,2.05935669643763e-97,1.68394388533822e-50,4.32562589102422e-100,0,0.00164130889273623,0,0.000986376424223654
INS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759702289006792,0
INS,C,1,1,0,0,0,0.0012213760998687,0,0,0,0.16779356714214,0.000203880660588269,0.000881657494765441,3.3079371004387e-258,0,0,7.68684568055832e-184,0,0.0230679534507583,0
INS,C,1,2,0,0,2.23501147111095e-203,0,0,0.000879336603725326,0.00076634145513412,0.100697343407992,1.6023130794576e-05,1.24603684364999e-87,2.49100962619738e-141,7.37783033000965e-70,0.000110718379929202,2.42123441660565e-98,0,0.000239242694349259,0.00440968377681754
INS,C,1,3,0,0,0,0,0.000634829991944218,0.00700176254828002,0,0.037948991374801,0.000296829757910934,0.00652409016892741,0,0,0,0,0.000244866337793212,0.00181615650224144,0
INS,C,1,4,0,0,0,0.000144486834445002,0.00143957267609102,0.00592196790128004,0,0.00977740733503184,0.00171530207342444,0.0216716594529013,0.00503524669390205,0,0,0.0185047633754503,0,0.00219393868152466,0
INS,C,1,5+,0,0,0,0,0.01930939459687,0.00736385245329318,0,0,0.00715605794087395,0.170549965546864,0,0,0,0,0,0,0
INS,T,1,0,0.0180983855300275,0,7.22429309109054e-238,0.00702858648593018,0.00197459842867936,0.0221679197352791,0.0433254918941551,0.000141320507152892,0.000850750847931092,0.0190400362238335,2.25039465821651e-162,6.52721918628768e-306,0.00183816795636222,0,0.000944105574461556,0.0462853740743537,0
INS,T,1,1,0.00837843011333788,0,0,0,0,0.0548572027358197,0.000675325348335347,0.320887333976725,0,0,0,0,0.00208611218045805,0,3.209551221303e-296,0,0.0138220885183109
INS,T,1,2,0,0,0,0,7.73930524068386e-06,0.0469511124039814,0.000188662187843447,0.170685992040741,0.000422903053521108,0.00269946412447232,0.00552220498197779,0,0,0,0,0.00149563712966092,0.0597501613012533
INS,T,1,3,0,8.00935082768815e-161,7.08041255788507e-238,0.000127061907305555,0.0033580593699655,0.030687776693418,0.00938842649645835,0.12139199198826,0.000742235926175457,0.0168132806182664,5.56041533505486e-272,2.3189699988618e-268,0,0,0,0,0.0329603007022109
INS,T,1,4,0,0,6.35571585211429e-245,0.000775249816582367,0.0140891644816456,0.00819464413766533,0.020137866053931,0.0578695421529738,0.00208395372032441,0.065669727523778,0,7.13988027613295e-229,3.26366466177624e-273,0,0.000166848913393548,0.00362217210989559,0.0166159285526167
INS,T,1,5+,3.11532965224689e-137,0,2.4991647672377e-246,6.53939731791884e-76,0.931658549552291,2.27177358112163e-85,1.46592620952801e-145,0,0.00189802868151232,7.1075135776895e-159,2.42893803079402e-107,0,2.14724514111898e-44,0,4.84395479610018e-204,0,4.85012393473397e-61
