"ex.sig","gt.sig","sim"
"signeR.1","ID2",0.99994776324183
"signeR.2","ID1",0.999996954923984
"signeR.5","ID5",0.977930369654735
"signeR.6","ID8",0.998035790048429
"signeR.7","ID3",0.997793712014289
"signeR.8","ID6",0.999409661304681
"signeR.9","ID9",0.998195340995246
"signeR.10","ID14",0.994902940775189
"signeR.11","ID4",0.990521963491636
