Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15,hdp.16
INS,T,1,4,0.0106216658799656,0.000957965578919008,0.0115988679809189,0.00109765187224996,0.00330287703642343,0.0112291620284456,0.0112860533129025,0.000554704977142528,0.00332768209372966,0.00979677909296677,0.0152306056205686,0.00563863662238427,0.00400111236495546,0.0427326827953033,0.0996215523643735,0.0020142481467254
INS,T,1,5+,0.00291486113132233,0.0146881604827087,0.026684598608403,0.00403997093150926,0.0142050459992522,0.000848878414752317,0.00134056893701233,0.0109245484767487,0.101105336887135,0.015092237731336,0.904286946644089,0.0307692347118853,0.00482814760711668,0.0115680995090677,0.011822702083259,0.0158599310756229
DEL,repeats,2,0,0.0275935183335751,0.00104779060680735,0.0239733841625909,0.088622179634996,0.000358256330454861,0.0258836128119942,0.0251831188430391,0.00931349354476175,0.000701621641147593,0.00702590628975341,0.00039175612751238,0.0102766891355754,0.0144358173048469,0.0122711499824836,0.00624854475306305,0.00711817581699798
DEL,repeats,2,1,0.0267594430454717,0.00144457663147567,0.00636841778000181,0.190218662868468,0.00299899186441896,0.0243689732882667,0.0181252950408731,0.0101585727238422,0.00662392200599037,0.0118310476790528,0.000859700501810002,0.009788212313003,0.00388512037418752,0.00629102828125123,0.0115480182071768,0.00917765574396966
DEL,repeats,2,2,0.00510656468889168,0.00222112760977346,0.00296385961357339,0.0459889609092739,0.001558061701324,0.00416161581926035,0.00394231198796724,0.000758630070392671,0.00245876677050309,0.0123369845913563,0.000606734624650368,0.0119172124791317,0.000455300042003833,0.0018281190628197,0.00268984827438198,0.000284461092858463
DEL,repeats,2,3,0.00029904634908668,0.000593170170564085,0.000108238837622098,0.0119912553144129,0.00113745701561668,0.000457075148247652,0.000232690754161123,0.000108635267306091,0.000264244348397905,0.00648271478619708,0.000153177400353963,0.00661143651673164,0.000148510380963829,0.000428636955723696,0.000893749452878494,0.000104640975511804
DEL,repeats,2,4,0.000780849732277819,0.000173278303733656,0.000270250456370482,0.00314451808835797,0.000988183544593817,0.000752990148686818,0.000992242180740987,0.000202912707519063,0.000450308776406468,0.00268472589331804,3.92285203351134e-05,0.0029735516698516,0.000225402444275882,0.000352028357971629,0.000641784757201274,0.000436288907674
DEL,repeats,2,5+,0.0213711641775754,0.000168256137637662,0.00181799260105279,0.00203810935405725,8.99821367671117e-06,0.0224427207166497,0.0256749758016434,0.00072813685521349,4.38653892598804e-05,0.000840927855440417,9.79519604230269e-06,9.63104249812424e-05,0.000197573855584114,0.0119551898288826,0.000223597809408924,0.000493762464998536
DEL,repeats,3,0,0.0172028342001253,0.00104646816770408,0.00630825905392245,0.00507784012225491,7.0793853101362e-05,0.0160211816110698,0.017790493700703,0.0115005410220739,0.00140339694709184,0.00168146290869893,5.7832364991064e-05,0.00115774858506056,0.00212182800165757,0.00642114662051547,0.000803771229918876,0.0131720744517304
DEL,repeats,3,1,0.00604032987828575,0.00423078518476049,0.00106904038424719,0.101346168398802,0.00408750036632498,0.00576188547026485,0.00579611371602358,0.00210080633933657,0.00402470561134665,0.000735495128613678,0.0042320988502702,0.000256064321332966,0.00398848457257861,0.000834376303712975,0.0560827460788877,0.00166338625667412
DEL,repeats,3,2,0.00128972715039252,0.000551429959219546,0.000833248643074577,0.0140895898866477,0.0018609459552112,0.000503922352982221,0.000607035807955864,0.000204427362139982,0.00157777103018582,0.000180511857596485,0.000711381582341242,7.30697087584281e-05,0.000962711017192885,0.000400931744802852,0.00738617241367802,0.000550096650157142
DEL,repeats,3,3,0.000720463015392564,0.000147108746346966,0.000183415275227197,0.00371344591761327,0.000473771928590956,0.000221314580160385,0.000358368353073767,0.000243478768324927,0.000206726432973874,0.000104061770191838,0.000224403737894546,0.00012382235025029,0.000308602321024735,0.000467925136182069,0.00541858870505036,0.000389619964809325
DEL,repeats,3,4,0.00604879306862901,3.56709527034347e-05,0.00115100310892016,0.000744909913010566,9.10473709079777e-06,0.00439090636958886,0.00558825896776862,3.07678934783116e-05,5.28843307865009e-05,0.000146083901652624,8.76223845235361e-06,5.98342997264141e-05,3.2360238653597e-05,0.00305624924797347,0.000151461202699501,9.20107761042609e-05
DEL,repeats,3,5+,0.00905612455321894,0.000171052262545161,0.000887861166197752,0.000716976461782781,8.53393238135261e-06,0.00709802315346983,0.00979252736839573,5.25420346479521e-05,9.31917889854209e-05,0.000267236417759323,6.88063791302405e-06,0.000134324185492715,7.70076355929584e-05,0.00369997613416335,0.000126303240217211,8.28893250713401e-05
DEL,repeats,4,0,0.0107658378893143,0.00231326787562266,0.00483891561264725,0.00638841918538091,2.81000726857491e-05,0.00991040786996599,0.0112960003263755,0.00734422279492735,0.000443003788380975,0.00135266437642969,7.74254090848861e-05,0.000105899289290035,0.00125252980119463,0.00536356336328202,0.000823923271294996,0.00534529330569588
DEL,repeats,4,1,0.00278322480301326,0.00253039996639376,0.000750953927379581,0.0572461283438691,0.00179788007432046,0.00300181400798911,0.00206500630256015,0.00130015048917694,0.000328913587050776,0.00137445334452034,0.000798330356523708,0.00144189610587251,0.00366862916104463,0.00179196141466877,0.00908664530635852,0.00164147276359645
DEL,repeats,4,2,0.000159481071149364,0.000547447129427588,0.000178337765478574,0.0138431371902175,0.000418699323508186,7.65293408031238e-05,0.000314205820197784,9.98180939040033e-05,0.000666113252751829,4.82376483392409e-05,2.89440285923085e-05,3.03896523639466e-05,0.000490470511908927,0.000247334413232814,0.00024695877457105,0.000294469441543271
DEL,repeats,4,3,0.00342791029797118,0.000174686061488749,0.000542971316522506,0.00397037198197867,6.59641217041904e-06,0.00377279656956684,0.00436878822013816,6.72255517243252e-05,5.313255853494e-05,0.000115784219620598,7.30230737849748e-06,5.6235806104963e-05,9.77680668945987e-05,0.00209126266420508,0.000183165369705244,0.0001385890870921
DEL,repeats,4,4,0.00455273806701182,5.07490853530275e-05,0.000996959274700386,0.000388694711395753,7.23756253067611e-06,0.00445180448214292,0.00517870526961246,6.79946509618904e-05,2.50237211164556e-05,0.000159154201705584,1.10045122451699e-05,0.000132386124387986,3.32726513975894e-05,0.000983389641547119,0.000209350187799056,0.000459523036671269
DEL,repeats,4,5+,0.00151001240521537,0.000125926451971432,0.000418669972099475,0.000704250179874395,6.38758608129457e-05,0.000822236071510076,0.0020125756103076,3.51470503615912e-05,0.000125567779603263,0.0001917567828041,4.51080247687901e-05,7.01706256182976e-05,5.95988004375834e-05,0.000346281595092971,0.000380193290166035,4.943321510815e-05
DEL,repeats,5+,0,0.0203135514807884,0.0141179798106906,0.0125237266171888,0.00583898979015595,1.59865516159394e-05,0.0190408811279208,0.0254121366112426,0.200460497383697,0.00511525285282241,0.00178317556780287,1.85441744485722e-05,0.0013796699290802,0.00215102520946533,0.0343702260081091,0.000288289712934812,0.345245575065311
DEL,repeats,5+,1,0.000131510796337779,0.00786738800949662,0.00301131480083937,0.014965745448802,0.00341386639439872,0.000248012699417788,0.00038850890736928,0.000455491175496611,0.000367979906507501,6.01834558714399e-05,8.40249340209279e-05,0.00015152114091511,0.000594169261639476,0.000260236678528477,0.00205794700244161,0.000750270097558806
DEL,repeats,5+,2,0.000331719693799263,0.00039252009207713,0.000374368699542735,0.00280675532500021,0.000497607044961766,0.000221328524164175,0.000190766693413781,0.000236411688085871,4.68323018721762e-05,4.73673219361857e-05,0.000111306152834294,6.26426196743122e-05,0.000141868016187565,0.000923439947859643,0.00164810325649287,0.000423801129787198
DEL,repeats,5+,3,0.000155534112424256,0.000168690487137856,0.000110377250381614,0.000923641088221282,7.69641716154346e-05,0.000177051664128308,0.00023787707338875,2.40461231010194e-05,6.77779956928467e-05,6.08612321853235e-05,1.70696573240236e-05,4.62358379254704e-05,0.000140389907542297,0.000245053596837393,0.000963832348364874,0.000100141750197482
DEL,repeats,5+,4,4.37464323193399e-05,8.10061817861866e-05,3.21640713691646e-05,0.000124352805201753,6.18679949512002e-05,2.42858066016594e-05,5.24937478054697e-05,9.89234274439784e-06,3.60521253685355e-05,6.7192279117282e-05,8.343220996097e-06,1.79924681072558e-05,5.39540069280838e-05,0.000110910287463589,0.000265442175578447,2.92417276903501e-05
DEL,repeats,5+,5+,0.000579584030778991,2.52853459041525e-06,0.000195093547649031,0.000151575515711789,5.31833218895364e-05,0.000585043919033659,0.000598050391664838,2.73265667877773e-05,2.89126225086681e-05,0.00010626454321196,1.37559718076145e-05,3.02454990586362e-05,6.90088172039584e-05,0.000181078933040351,0.000271218238393258,6.0140723985688e-05
INS,repeats,2,0,0.00586694395180525,0.00213471144983753,0.0100545238619914,0.000954095657466745,0.000162972784049543,0.005939745886613,0.0064931061521632,0.00194412983751256,0.027598729395442,0.00216684317348241,0.000669390994406817,0.00231584954486744,0.00145097957301298,0.00358130659876632,0.00179879431748373,0.00230028882372299
INS,repeats,2,1,0.0185863950393805,0.000296540486895862,0.00346555663450468,0.000763000275807629,0.000269158539012242,0.0205646958061424,0.0193959826613624,0.0014721108763597,8.64068971947522e-05,0.00163708396414668,4.30407835842836e-05,0.002766531506392,0.00169767164798201,0.00285466532831938,0.00026711081594717,0.00172306087386466
INS,repeats,2,2,0.00739923098355359,0.000490574491745932,0.000856077908059734,0.000125304929559493,0.000824127437521772,0.0072490553065252,0.00779599151436202,0.000611049344245585,0.000991386166158832,0.00147453317886811,0.000230858728328271,0.00088840614260512,0.000611851820618049,0.0017616399731767,0.000628178920348607,0.000312848291424366
INS,repeats,2,3,0.0010325705281894,0.000378527833178022,0.000687104242290641,0.000289888341426323,0.000478764459922864,0.00137444650961854,0.00115160720880087,0.000360852729519068,0.000955464064849003,0.000790110035906279,0.000384102428912654,0.000857466572076471,0.000376029622805774,0.000288366747405331,0.00491157874686135,0.000452524961038489
INS,repeats,2,4,0.000138283684090924,0.000129428394816746,0.000173094260218938,0.000190719895996908,0.00184969467083277,0.000128010602797378,0.000104356940081745,0.000152897713223111,0.00349707980148589,0.000295695320938869,0.00233733373718837,0.000506506663758828,0.00018683171621151,0.000209611498928162,0.0322093799666118,0.000155925670389589
INS,repeats,2,5+,0.00117171541999032,0.000356593183418224,0.00154158078189119,0.000194823417876746,0.0137786589010481,0.000480078106500592,0.000954400967045182,0.00196531930630262,0.000432814630325998,0.00127371113786582,0.0151150231028722,0.00021155832307122,0.000573591312886634,0.000594018505336741,0.246052061066076,0.00247814093460122
INS,repeats,3,0,0.00360463887810571,0.00105956845887957,0.00080489270401688,0.000224030838315592,5.09704487025676e-05,0.00412865684230105,0.00376067258583855,0.000553068679274851,0.00880149401898786,0.000575632342579943,5.41712662672522e-05,0.000126908298786193,0.000503548427906151,0.00152892961800865,0.000326540084464008,0.000444290407657456
INS,repeats,3,1,0.00575362945260771,0.0001855447989936,0.003806052485359,0.000509976580288738,0.00104498665268656,0.00621771030617263,0.00422591221916673,0.000566037418969509,0.00311496273368633,0.000753071100753251,0.000356790711993295,0.000378989717683547,0.000828434275035338,0.00374116499495123,0.00280395760421237,0.00052940021371126
INS,repeats,3,2,0.00120537550438418,0.000791524401692871,0.000466359505969238,0.00100978822729343,0.000144791448128272,0.00186192888213185,0.000779004064655525,9.19465986460652e-05,0.000347920740359827,0.000379778093878273,4.59659497504295e-05,6.61396720809153e-05,7.79930413564702e-05,0.000270477991362817,0.00117318253616393,0.000106350033760698
INS,repeats,3,3,2.42743800290498e-05,0.000298242981811801,0.000114839600295308,2.69008656567148e-05,8.21235226335534e-05,1.94983653002796e-05,1.95314575168099e-05,6.50124294284742e-05,0.000227577563842758,2.62792361701245e-05,0.000111166922350411,2.79870972754406e-05,4.1088987237791e-05,2.36131579761189e-05,0.00195872707897829,2.0916542432482e-05
INS,repeats,3,4,3.07261394835537e-05,0.000116607328319947,8.25095334151307e-06,0.000145983461385343,9.53203667258664e-05,4.09349471274285e-05,3.92284358600335e-05,0.000126265690134563,0.00103299386494481,4.86612585354181e-05,8.02988610713042e-05,3.57233246604298e-05,5.90148562814283e-05,3.97130384143818e-05,0.00111542190801581,5.45150739164132e-05
INS,repeats,3,5+,7.73189362681159e-05,3.80637530750393e-05,6.24045476989468e-05,5.1870662193506e-05,0.00188569556504257,6.54717457973156e-05,5.5142081028088e-05,4.27007035876784e-05,0.00211569238142231,0.000123640263258795,0.00103830138852095,3.34969569450809e-05,9.69043161636193e-05,0.000342927453335,0.00518497905342909,0.000619384719997704
INS,repeats,4,0,0.00250258786348319,0.00160850866471408,0.00129631753214903,0.00059565436228313,5.15492929149627e-05,0.00189944290032936,0.00304830247673069,0.000524560995800812,0.00531640007164089,0.000323052837608354,2.1670893315196e-05,5.51893598886359e-05,0.000126697633630784,0.00137631616802095,0.000212944182439383,0.00100838968278565
INS,repeats,4,1,0.0036124393764145,0.00071445839037273,0.00459090855475247,0.00143088198725679,0.00129077033687188,0.0036879844905122,0.00294575838379538,0.000522336101577856,0.00203796163505396,0.000378276203182736,0.00056880028481306,0.00014620348565255,0.00141086990878707,0.0023684713000289,0.0126457268558939,0.00121092603269052
INS,repeats,4,2,0.000305711220957554,0.0004046857562031,0.000156914580116113,8.43635821766665e-05,8.77511746985056e-06,0.000193398684571951,0.000480845882675749,0.000163139289804974,0.000103132719291958,0.000176006185509873,3.14276352238549e-05,8.58673188632032e-05,8.74030581228451e-05,0.000164665999371344,0.000671178499081093,0.000127389576597456
INS,repeats,4,3,1.67453811000156e-05,0.00039818602618234,6.17112723294232e-06,9.80151680383493e-05,0.000282978444583175,2.14086938195681e-05,2.64045127850336e-05,1.93962118943112e-05,0.000769387816471467,3.07001862175018e-05,3.81014164179674e-05,1.4436686576267e-05,2.40329516767598e-05,7.02357284119219e-05,0.000481210210949516,2.48784501912808e-05
INS,repeats,4,4,3.90287656774945e-05,2.87950449905417e-05,0.000108980935200742,0.000269156168791587,0.000134918938505756,4.5308716316359e-05,3.84717692249996e-05,9.88645678084505e-05,0.0013302170427782,2.65565082985314e-05,0.000381575064129031,4.73303352435675e-05,0.000115140405540214,9.30662533111808e-05,0.00259832976800508,0.000114448639326478
INS,repeats,4,5+,0.000691123566289503,0.000111658846514165,0.000734618016207567,0.000105967417955813,0.00208346532773515,0.00077844260360561,0.00043185171805731,0.00089421520281916,0.000244291565570991,0.000221293966483006,0.000803109277132407,6.52373791698986e-05,0.000103096557319514,0.000450640125655989,0.00621530030264002,0.000771309640395565
INS,repeats,5+,0,0.00467446320828558,0.00900057095241801,0.00262269978067501,0.000229394919204269,1.47745965462372e-05,0.00446942505493275,0.00350036349949869,0.000393194137253827,0.00281938258714023,0.00039227074366372,1.45542265818755e-05,7.45592929133018e-05,0.000149866834576565,0.00367929225998919,0.000182908655802363,0.000119666445949994
INS,repeats,5+,1,0.00438596154478698,0.00537965900337639,0.0144337490824354,0.00223853823646266,0.000133317067542982,0.00430114881718989,0.00403948847696027,0.00937702663535062,0.0258200475538172,0.000742650289927291,0.00167928273419265,0.000836217307071463,0.00188089020972732,0.00203290059761638,0.012031153772398,0.0117203524696995
INS,repeats,5+,2,0.000260899226556362,0.00127523849820806,0.000253250563154418,7.78998647058108e-05,4.41931477157751e-05,0.000188820403327428,0.000369781408152194,5.20790055151322e-05,0.000540462730565753,7.57569070836297e-05,0.000168715522355276,4.11050480586832e-05,6.78713426497812e-05,0.00032684993384179,0.0027100003157581,0.000245295174654651
INS,repeats,5+,3,0.000101365607139948,6.65989639895722e-05,4.33345928161361e-05,3.64086990318947e-05,8.73391501723216e-05,0.000191590612080459,0.000170959367852949,7.07139661232818e-05,0.000113971997640465,0.000189831281912385,0.000218377046949336,4.93538205292203e-05,0.00017079758292375,0.000217929770487931,0.00281538137289055,6.31704181541812e-05
INS,repeats,5+,4,0.00013306972826027,3.46199820377867e-05,4.64494497580801e-05,5.09587684424309e-06,4.39459330000647e-05,8.60437993894581e-05,0.000182719228472432,5.01719533240265e-05,3.59339216788026e-05,3.12316244636151e-05,0.000170136999295488,4.26106492474802e-05,9.74821775681478e-05,0.000250420223650147,0.00184346253658494,4.33803004766518e-05
INS,repeats,5+,5+,0.000603525605116723,2.92798100577226e-05,0.000287523753957626,4.28590063005287e-05,6.69750892001444e-05,0.000332964218510329,0.000648021917353528,0.000335794220686968,9.46811554760554e-06,0.000160394224279848,0.000159243871437425,5.45593565543166e-05,6.49577046206321e-05,0.000555065739054167,0.00252593644739278,0.000221769728910411
DEL,MH,2,1,0.0287660044614822,0.000858394834120064,0.0108513511370614,0.200959953233797,0.000108163472688382,0.0312348194826235,0.0293534633561955,0.00314201367194753,0.00292336637299827,0.00621871320993584,0.000980556539834043,0.0101585421543453,0.00470885876496711,0.0132724954629083,0.00508819791204314,0.00336708427742348
DEL,MH,3,1,0.0129724242838516,0.00110270091549706,0.00343815761074576,0.00617966256739582,5.54002148279801e-05,0.013603151913772,0.0173605494131215,0.0100685802650956,0.00142772326643887,0.00175317626390995,3.82883830677528e-05,0.000534312234649803,0.00232929849413819,0.00314520108739487,0.000986679885721239,0.00933483731322397
DEL,MH,3,2,0.00934110840217334,0.00388171943330545,0.00165432102719428,0.0417517795438925,0.0021926618765526,0.00763548548356929,0.00959307477256729,0.00359042991925368,0.00356848665045353,0.000934337754699289,0.00170916027002928,0.000553554031403082,0.00126844836220148,0.00539419785800482,0.0230647173182023,0.00395569947523561
DEL,MH,4,1,0.00851128660435285,0.00246819491297311,0.00167756039873606,0.0121962973063825,5.69317401399421e-05,0.00949055856383752,0.0107697938553183,0.00595817255366092,5.64186211095147e-05,0.000982405958960059,0.000113574946719278,0.000162412723983003,0.00264016968151966,0.00233490752150413,0.00192317220342934,0.00368305289489317
DEL,MH,4,2,0.00697558393524624,0.00933096355348524,0.00110502235236965,0.0292473962516688,0.000538616549509369,0.00513050562663561,0.00477607980033333,0.00216856947573205,0.00077209468096635,0.00051427818216634,0.000158229477911993,0.000441915304957172,0.00220085511079057,0.0030706944184778,0.0013605836852667,0.0018699880936256
DEL,MH,4,3,0.00291162065485423,0.00473505332012415,0.000757281285681712,0.0485874960243779,0.000550740119957866,0.00347724876122749,0.00390984626015782,0.00068903443734442,0.00193396602882695,0.000343501657078365,0.000116379446466059,0.000126785501526114,0.00274088788295316,0.00262803715020578,0.00289958353303536,0.00141532033607051
DEL,MH,5+,1,0.00805909416964453,0.0674414468951271,0.00873710537106012,0.00228922880086066,0.00041021563802027,0.00538690796833397,0.0177224882868793,0.357462006419185,0.00772418559076218,0.00181407600611311,4.1879203547319e-05,0.00104522892174887,0.000981944677836245,0.0238051937722353,0.000934823677339376,0.205044632412224
DEL,MH,5+,2,0.00653090006402977,0.222903362386351,0.00937562175083316,0.000692154177470429,2.78307493369264e-05,0.0107882015005784,0.0099170542034676,0.120238800918411,0.00502051259550149,0.00152952548433549,1.70073351074285e-05,0.0020521984884661,0.000660860550473694,0.0167795413631532,0.000217179961836911,0.104361771067802
DEL,MH,5+,3,0.00690974095663227,0.239657029257906,0.002954212345051,0.00117982959146449,0.000135859560350898,0.00667120184544614,0.00821066059424877,0.0425030490075999,0.00115072473991879,0.00103816076278055,3.9341230726828e-05,0.00105212158534722,0.00055165082776943,0.00583750359368338,0.000636522122192224,0.0432367136889228
DEL,MH,5+,4,0.00259366568767396,0.135287893674221,0.000949299034156096,0.00382623912849992,0.00034802003332386,0.00200596114528443,0.00204495463673176,0.0139374672720807,0.000249563450133078,0.00182571373350264,6.06010626134178e-05,0.00112174763181213,0.000618232627074369,0.00181394222365601,0.000284695718294485,0.0126747902909463
DEL,MH,5+,5+,0.000900586797448171,0.111533936129775,0.0117493185005473,0.000364261322947829,0.00216693546711282,0.00175799492587928,0.00150039111783087,0.0124220200080696,0.000978608347298705,0.000888187349326667,0.000466951196845925,0.000216213940931613,0.000385123336487564,0.000913936546212057,0.00269164527170214,0.012395171529793
