"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS6","SBS7a","SBS7b","SBS7c","SBS7d","SBS8","SBS9","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS26","SBS28","SBS29","SBS30","SBS34","SBS35","SBS36","SBS37","SBS38","SBS39","SBS40","SBS41","SBS44"
"hdp.1",0.999132801959472,0.0267657241735244,0.0811758667510482,0.0360001905938284,0.226013581215793,0.768912994903957,0.0576874091314621,0.0825939587687265,0.0332461575650367,0.0269763455088526,0.0551075426813167,0.091002925912989,0.0415992656210329,0.0111873367834818,0.049419837684873,0.0147907250324575,0.0054784452814377,0.131333348121031,0.018466643417959,0.0756091421873746,0.0203178366493484,0.167018448781839,0.129975343798291,0.0411265767503471,0.0346624408791518,0.0505459029529869,0.0905318214955014,0.0261585730990054,0.113696467458234,0.0684939030304069,0.11357248172754,0.22969527295104
"hdp.2",0.0185419389589513,0.999111817924117,0.0991907547747614,0.0446854723066428,0.250452447909078,0.0639680676498249,0.70825158841153,0.250378739694769,0.0607568832891966,0.0699153361170005,0.0472167101932401,0.0521403104128466,0.0407942897881802,0.017178856305035,0.059174155913544,0.00297183827854119,0.00176435497840854,0.0657827736527639,0.00787251899421915,0.0238401965463376,0.0127735265488662,0.0414376215376421,0.45836862572641,0.00651402901668618,0.0453014779432696,0.0513159208855416,0.0423679229713884,0.0243265665160034,0.0504900401903701,0.331866267466015,0.0911164529192308,0.0187332178712102
"hdp.3",0.204200202826765,0.247168260996339,0.775811151402179,0.360532927321561,0.999043280113225,0.428415852680675,0.349291915401325,0.417850629049558,0.24194784503277,0.328989608850568,0.425833858093945,0.563307596554093,0.678432239548763,0.147502788341646,0.654645857973494,0.199611543281413,0.0908169713002034,0.337849069192539,0.196418631110552,0.667211676828561,0.140671689444178,0.30679391394474,0.549942511614099,0.126927406930863,0.36257928459811,0.252814586922462,0.663564988313882,0.139046219690302,0.549572215495191,0.810417102122634,0.476879784749844,0.604341154221245
"hdp.4",0.0205835502268293,0.0185530988043988,0.294076733437507,0.105272938813878,0.167850205270935,0.0256083173516112,0.0213678068881995,0.0202629252870992,0.045324624605663,0.0190411369951049,0.0717910027557028,0.0809280095078452,0.0293693886098098,0.999650407094689,0.102909284823112,0.0091540437164459,0.00436429258317417,0.129905355033399,0.0153125105648962,0.0234413400820086,0.00737182849823992,0.0739505555319885,0.0277117265117125,0.00925773929172946,0.133338313307799,0.171451562417676,0.0359217902625486,0.029150890179397,0.49078996936874,0.305020565009296,0.264075149723553,0.0406501817136872
"hdp.5",0.00498722537677943,0.00171340662601505,0.106762300747314,0.0135887372158419,0.0961095186194677,0.0109442001210738,0.00308489366893949,0.0056318052958152,0.0390889481467254,0.0162929003626989,0.0191770314024787,0.466834073632595,0.0191972321994904,0.00313102744343385,0.0279884325871558,0.0529282707332358,0.999137571409171,0.0311370099718425,0.0116197565477535,0.0654982323749476,0.392147924389663,0.0103298194472971,0.0105149152996341,0.00388466982663271,0.0313021931887532,0.0103717625134832,0.102217626281147,0.0216976153629512,0.0739730580169494,0.180278128069405,0.150388958373512,0.0199902221781563
"hdp.6",0.0874174361289368,0.331962382321438,0.878931615635164,0.61682939180702,0.827431812899143,0.249210829117677,0.391396187463265,0.406345635327039,0.374638890396107,0.263091514861547,0.664044657497417,0.623943946689401,0.403513757537781,0.300042420631009,0.426194940871948,0.190240666500165,0.193034892255916,0.584978710364128,0.192359531080655,0.374401175537104,0.300911750236376,0.519846276728652,0.511290817082795,0.167144685487763,0.519081539423101,0.506349713804433,0.506023756397001,0.311560580525732,0.66210385943484,0.998385168657659,0.552022222547602,0.456257072751589
"hdp.7",0.0369310901378431,0.00641371066578555,0.254087977130415,0.0591016784930833,0.217723179352688,0.0414887669219984,0.0148811755680015,0.033197029267049,0.181397609122609,0.132092187686977,0.135043176294683,0.289652498752847,0.344708164576993,0.00950193871433491,0.0851767522953145,0.998444948878916,0.054416440951212,0.0388811048421654,0.0739288378969534,0.369623398815437,0.0229536704031672,0.0360760146998759,0.0355399904240122,0.0130222343397843,0.104615672999566,0.0242697535675653,0.366970802833314,0.0220608555330257,0.12903971452282,0.204375983190634,0.101007024352072,0.0959846036793193
"hdp.8",0.0195289900262043,0.0789094815683354,0.289037792745618,0.0913949738717286,0.349762680347926,0.0663381584289056,0.0750283827160393,0.12305231605507,0.204951344553337,0.998964653110305,0.172095147455508,0.255380866193982,0.436549802406072,0.0238032067559146,0.158387953856174,0.138876689070466,0.0213623383890011,0.0921002674432353,0.0519903325437083,0.40319668183122,0.0262657758585073,0.062138802145735,0.108034057113884,0.129102748454822,0.0599521705339858,0.0708239380340968,0.439617310232732,0.0612825526033958,0.174737023640938,0.286855273070377,0.271120940221835,0.19901317052455
"hdp.9",0.0247948504911392,0.021043210924198,0.354312556505823,0.296065042755844,0.252521169726135,0.0408285570895817,0.0398501353978148,0.0557399097494014,0.195546608226209,0.0592746364850111,0.460325082721654,0.225165744263184,0.13137469691527,0.0268246895427205,0.20026717688701,0.0801397091822245,0.0187665243066852,0.0799188690628135,0.990353152959319,0.114209656778025,0.0206172542815176,0.0614341850036048,0.0578195085744871,0.294956012309581,0.452254878855895,0.0484280931960153,0.135627917491195,0.0305055599819359,0.199385825060214,0.233461777156072,0.255823876870838,0.0950456126520934
"hdp.10",0.025274798239511,0.0349694871449568,0.325912621881067,0.121844280139724,0.252868278001621,0.0344475528100796,0.0471891153824643,0.0631371283791801,0.998420451500579,0.217850322908029,0.391310006209292,0.355412100036492,0.233647606793609,0.0428413827592401,0.0979468969619789,0.183455556491031,0.0403284105020891,0.0991320491670645,0.201627534795569,0.186126911968806,0.0869656511883995,0.057222212252118,0.0578902814992701,0.275051429252163,0.173340062228136,0.0644392667225223,0.26772024846313,0.0431826515399687,0.204194372400892,0.364225547841047,0.552427707235611,0.198589133979618
"hdp.11",0.217403931784643,0.0588445011716622,0.418374442309384,0.714809416745758,0.346936036821739,0.232455437544098,0.0956435104216851,0.109295078491902,0.0888678930510783,0.0727474802892325,0.619787143488689,0.266866208045002,0.0763387423866786,0.11893545308382,0.116096513037727,0.0213275491656557,0.0251560861509911,0.994489744949194,0.061195353841706,0.061520225271682,0.0412027611198397,0.835181793193953,0.13576265512114,0.0816626053353059,0.360253602253597,0.889687246368435,0.0949401818390062,0.452433740428806,0.240266621030653,0.551710946213785,0.151133032520561,0.252564935435852
"hdp.12",0.126760224484069,0.0717444909871872,0.994652989467253,0.639858880943285,0.762286395835193,0.260216008418232,0.187571322807038,0.33430499808134,0.323181134584522,0.259782795098723,0.691729970497858,0.51289801915222,0.436442368952996,0.28679046759887,0.365691278898736,0.245299868927563,0.108819394564807,0.43519449938107,0.326140542265817,0.399626019787543,0.133812841598555,0.465400376731025,0.369548491605771,0.14226461392018,0.633687701072411,0.330472342074017,0.503377270481205,0.330723755397788,0.798730165434149,0.854759724811315,0.471686460970725,0.462311486716611
"hdp.13",0.159981623823851,0.0681169671323649,0.47672029703922,0.150789372583953,0.464561023156653,0.182290273830595,0.0772534052571925,0.101866507914443,0.569355293004102,0.278824583976451,0.312937827176741,0.686199267390711,0.393317658655594,0.244208288801118,0.246908209780123,0.100720855577018,0.177700875418486,0.167600667990699,0.248443437317685,0.312896030294811,0.464080159405033,0.103873791888647,0.127924324123838,0.592363260847233,0.181400416675996,0.106568484330963,0.494095772691975,0.0552041455723283,0.40964496679145,0.536397218207895,0.991272921450193,0.322528707030801
"hdp.14",0.166623509035383,0.0268539100248524,0.501549684631594,0.341387927420555,0.636143172539904,0.602796464766222,0.0667200621928543,0.115396559637066,0.204864997506199,0.202253833260871,0.295286658618635,0.326837125231868,0.367661331280117,0.0403098245006915,0.23018207927025,0.0897284010242061,0.0238150632066416,0.254759885970746,0.0728311893834448,0.399926871081304,0.063303250179751,0.265051847384331,0.420425264458918,0.150005268136515,0.325666614588514,0.213476061244749,0.329658563165524,0.224069308261713,0.272790986631194,0.490495493191245,0.344665971764709,0.996001979171354
"hdp.15",0.0735739739595476,0.0630621613666228,0.703720259830559,0.801645454501248,0.488399451303186,0.105567387255781,0.098562800903007,0.12905767589423,0.392466905106591,0.173775921880618,0.990155520760485,0.333031423735263,0.219590458461692,0.0671419617528266,0.261621472692445,0.140218279846909,0.0225954292411081,0.634614685783205,0.463063591686654,0.183479982203528,0.0349486696904368,0.68956516625482,0.134567579244198,0.255928411072796,0.67339355970568,0.525065975712605,0.218039310179892,0.417313733612498,0.382420288483091,0.678220221859039,0.305910201574356,0.293630636635711
"hdp.16",0.0679801826838059,0.0210222577652739,0.236029436431524,0.151580205766474,0.228783950455678,0.0805436054851492,0.0384664084641346,0.0696833931697792,0.292664058650103,0.16229055187869,0.324104279479829,0.310790100642186,0.11182709247746,0.0274769246410732,0.142627659956089,0.0337706940168664,0.015361263347482,0.13243700806571,0.337473777489883,0.0915097933524331,0.0334989029931739,0.0831489366502538,0.0693758281442532,0.988652479664011,0.130940253503814,0.0635328893911387,0.114658331879851,0.0538199364382774,0.176162762439754,0.257335445649498,0.637141717603854,0.210321795907417
"hdp.17",0.0226438446247327,0.0346659926784708,0.486958664066212,0.124556061734771,0.689917503727986,0.0643880582637359,0.0560407470877122,0.0855567231401729,0.215635202902253,0.418577134460764,0.194854478959599,0.455828223065405,0.998027509718826,0.028522224946489,0.584838662622595,0.352292412314156,0.02307926360308,0.094152105235204,0.101027845065832,0.931865344066754,0.0290096683632265,0.0776562589852223,0.0871091141326396,0.0485570063635878,0.0785142666273591,0.0738230819699333,0.83104187580548,0.0529628181432921,0.278278402938817,0.433426312418826,0.41083676026706,0.346264846930372
"hdp.18",0.0255810003298478,0.0363817770178033,0.635461589089743,0.99795640861711,0.369210367487065,0.0791325122754539,0.0720755029618065,0.136350759432808,0.119228574961659,0.0752455546109142,0.817290049270874,0.217149434065154,0.110866181253937,0.0966274567426012,0.164079147152168,0.0504963767279286,0.010909201952793,0.713188953025115,0.301894821890737,0.093679309074555,0.0183256266953894,0.778881450455762,0.133097061350171,0.0948831430033313,0.681989502584153,0.632504334782236,0.111368605388967,0.656863061056069,0.339822397181533,0.602295355270279,0.135155986913441,0.32194871047676
"hdp.19",0.0784783739201,0.0167929695293829,0.425991509113136,0.109009738090302,0.649936221940341,0.114701911981467,0.0306177778063077,0.0539771907507808,0.15120710887433,0.39392913323055,0.150231709538804,0.434365435134366,0.896860731808613,0.0136102770156878,0.493184985584996,0.334294875971238,0.0747314728623234,0.0771537477803608,0.072641138181642,0.990116375228858,0.0725194345704712,0.0749277750458486,0.0581083765050965,0.0319604764376041,0.0778465858763232,0.0607550148041108,0.709959844834527,0.0537274867530939,0.253686076245176,0.382929126553871,0.299834405339784,0.39088013688431
"hdp.20",0.127323735295411,0.0293821328135261,0.492407647771429,0.212660055324492,0.528097774740578,0.158680401351028,0.072122851619223,0.123843983135234,0.339259592937703,0.225025847008387,0.295794049353484,0.994653865039686,0.409368097950406,0.06592978495003,0.327590441839246,0.277213692619051,0.479271028571098,0.27810163130563,0.195622292171443,0.415174453133335,0.569327669953522,0.187577813566795,0.133979241454502,0.23994099468354,0.206707183691105,0.253057881739834,0.609415584536341,0.0939385863075761,0.354181252950269,0.581816650094432,0.682280964804743,0.276938510331743
"hdp.21",0.0295928335272642,0.0401005199400967,0.215265091006646,0.066875356230232,0.233255922294302,0.0535294609651065,0.0539167103243136,0.0630653305191348,0.117725578270095,0.0496579901205443,0.080174183518342,0.567891096649016,0.0770112997928274,0.0178324795948626,0.120191847501717,0.0501026033229314,0.39115813895158,0.0898854210616449,0.0300592450978863,0.118570399891822,0.992579101658917,0.063190496725903,0.10221591361799,0.0170200927607883,0.079652173266375,0.0564812604603194,0.277807481334231,0.0386732279630655,0.165310876865956,0.362446132097399,0.517407145958221,0.106920273751547
"hdp.22",0.0784708616255487,0.042414514030124,0.542551944900486,0.125307364181586,0.670231223586194,0.101630460218881,0.053895998229473,0.0862652273636176,0.257359226992632,0.444935662106859,0.201086552450007,0.631678073869592,0.822070641308904,0.0387345346562593,0.570751443138783,0.376673973885964,0.106406318839971,0.110451117094226,0.100189276299291,0.756756645227637,0.234122608441597,0.0898931485235901,0.0998670401133532,0.0514948299342105,0.11489082007836,0.0767653525950088,0.996213054817937,0.0565891474574372,0.414516089647489,0.52634387441989,0.512172907231002,0.305414692334913
"hdp.23",0.0374856819092135,0.0465139478757238,0.326561812266873,0.629356809207349,0.256170488145099,0.0569261085133047,0.0529794337231879,0.064861530151922,0.0603017456091149,0.0542667807025068,0.524710805834087,0.256246980410078,0.0647694678197812,0.175794134857283,0.10631784809686,0.01753398022898,0.0128111994904464,0.888193035251978,0.033684675941811,0.049922083876061,0.0304712973192974,0.640425897210143,0.0680997514348063,0.0300241217175974,0.32293589942908,0.997539676558551,0.0690618727097587,0.330703622204815,0.177945924440736,0.491810265754874,0.0930081280505277,0.198629018340103
"hdp.24",0.338503792567424,0.0953020016735016,0.376305393140996,0.146982476917872,0.574890135889802,0.850103430249142,0.168961988695882,0.24936577733109,0.0550164781689393,0.11830079577446,0.126183413517165,0.210920746534909,0.153347676019554,0.0313909896896835,0.163149767416363,0.0381216316269214,0.0251083938394011,0.183424604272063,0.0447559257217612,0.173822269612405,0.029398986584262,0.179095746903841,0.520333099106874,0.0424045632399804,0.204799170294477,0.0947536926434651,0.159840510155018,0.0648353465965777,0.217412965438397,0.383962433935957,0.196796512922425,0.813451657555764
"hdp.25",0.161788780649313,0.071350629204628,0.537129395810364,0.772436323485989,0.43301630142126,0.220375745730994,0.103369267354132,0.118969339469391,0.0912090609905363,0.101845941107368,0.704733422088677,0.257475755084567,0.156249648368655,0.10588441406532,0.200763218788333,0.0763292921861317,0.0181893777539076,0.823481142703891,0.0684040343495745,0.149258387769177,0.0390631418852284,0.987236705550791,0.152477209230496,0.0419372786594066,0.519854513362292,0.656838976426278,0.172117539602025,0.399637082339859,0.329685645698378,0.596239854493754,0.144717528865705,0.318033968982034
"hdp.26",0.0847547556654478,0.109068772784351,0.499648014836525,0.2032841569851,0.639331034914182,0.414724388923068,0.400879182095051,0.585634301834043,0.11640838702825,0.130960148345332,0.174756618205056,0.255603345056759,0.186907127578063,0.0624847740722799,0.165479667521139,0.0525811233595753,0.0279430218198207,0.18719939863149,0.063018403180314,0.180593444090257,0.07593603224408,0.135120470189645,0.88301672681789,0.0396851146261495,0.281351150654791,0.122672548556069,0.20530320938519,0.0646468004875067,0.267643494669062,0.5468207154642,0.211341703547928,0.580922391745669
"hdp.27",0.233879459881019,0.0887924654570135,0.0694910006987246,0.0346410393424701,0.188009230251976,0.208711075243707,0.196285324254763,0.197109748951854,0.0298321362981208,0.0359016307434824,0.0421036186122864,0.0629788557158821,0.0284522248407273,0.0177092360178462,0.0386848312125414,0.00899792425605039,0.00693831732539907,0.0814204545687638,0.0166556620550198,0.0384939590023505,0.012355248307184,0.0902543436087149,0.0962313275814031,0.0251990465011824,0.0389146200705265,0.0362816435157223,0.0511204189120098,0.0251341527109656,0.0754709457845978,0.0829781703790754,0.067421936150886,0.0604764931254279
"hdp.28",0.0732137320232696,0.0764392990902475,0.453394864300024,0.175797630337428,0.717050242683778,0.135459757497861,0.13182446701108,0.167089530495824,0.126832501624229,0.188429058283047,0.247031977211464,0.373162625966134,0.615595961315053,0.0984699896090507,0.975713674405626,0.124564076866944,0.0354386062406067,0.130966808049343,0.151303138331373,0.603079471107694,0.0428567201954324,0.116984580322846,0.162749536330102,0.0876098208425384,0.151803872166233,0.111016816846732,0.624748688130445,0.0703452563619421,0.316804156160827,0.473809396495044,0.292854918387614,0.273028783801824
