"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999518374816173
"hdp.2","SBS12",0.993356113046174
"hdp.3","SBS2",0.998952745931157
"hdp.4","SBS40",0.99382833933544
"hdp.5","SBS13",0.999813372896839
"hdp.6","SBS17b",0.999369329739508
"hdp.7","SBS5",0.99964773299837
"hdp.8","SBS17a",0.999152439496948
"hdp.9","SBS7b",0.985851521440326
"hdp.10","SBS22",0.98959912926883
"hdp.11","SBS36",0.997751338695811
"hdp.12","SBS18",0.993475537721494
"hdp.13","SBS7c",0.998411688253517
"hdp.14","SBS34",0.989178260002047
"hdp.15","SBS8",0.99077028034682
"hdp.16","SBS9",0.996124791408669
"hdp.17","SBS44",0.99507407702116
"hdp.18","SBS3",0.99558664727377
"hdp.19","SBS28",0.991523113787995
"hdp.20","SBS4",0.999509619552613
"hdp.21","SBS7d",0.998866233288957
"hdp.22","SBS37",0.996303966864411
"hdp.23","SBS41",0.992749403616028
"hdp.24","SBS29",0.987748954522594
"hdp.26","SBS30",0.955869082289067
