"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.99900889153559
"hdp.2","SBS7a",0.956655781864323
"hdp.3","SBS17b",0.999326596691678
"hdp.4","SBS17a",0.998425288803165
"hdp.5","SBS4",0.99910820416175
"hdp.6","SBS12",0.993108632914397
"hdp.7","SBS18",0.997638526461732
"hdp.8","SBS3",0.998257072690521
"hdp.9","SBS41",0.993710626919163
"hdp.10","SBS40",0.999304134142391
"hdp.11","SBS13",0.99771225663857
"hdp.12","SBS5",0.999414946685702
"hdp.13","SBS28",0.984186861866818
"hdp.14","SBS22",0.988619504753362
"hdp.15","SBS2",0.999780222496024
"hdp.16","SBS44",0.993724055335503
"hdp.17","SBS7c",0.999341872449194
"hdp.18","SBS7d",0.979471518825753
"hdp.19","SBS16",0.990018638601294
