"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.91290883306579
"SBS96B","SBS2",0.989278832338548
"SBS96C","SBS7b",0.972471935364813
"SBS96D","SBS4",0.9949011802384
"SBS96F","SBS40",0.932392281985222
"SBS96G","SBS3",0.901467578053563
"SBS96H","SBS44",0.994451961701791
"SBS96I","SBS1",0.999513085137616
"SBS96J","SBS12",0.974944641839777
"SBS96K","SBS17b",0.999343545261799
"SBS96M","SBS18",0.990105033932507
"SBS96N","SBS35",0.992136729411828
"SBS96O","SBS7c",0.996993770069271
"SBS96P","SBS17a",0.999750253448915
"SBS96Q","SBS7d",0.965173978405866
"SBS96R","SBS13",0.998997872921588
"SBS96S","SBS28",0.985177266962393
