Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13
DEL,C,1,0,0.0309133669140307,0.0116936514367875,0.046748362846596,0.134373669192174,0.0203834454107602,0.000482712235637937,0.0339608606721517,0.333791100743444,0.00419075342181526,0.0104749121972059,0.00796290078383492,0.0153445567530509,0.0188558718645996
DEL,C,1,1,0.00608527039974695,0.0022957791762681,0.0144222610232772,0.158221475577319,0.00883927446103712,0.000584065694006738,0.0195484988760171,0.0973417162729859,4.20481742578842e-05,0.00247583716672008,0.00876454351175304,0.0341548858863598,0.0301159103146521
DEL,C,1,2,0.00860023748522185,0.00320414311663179,0.00724427262747196,0.211821636407806,0.020775300976045,7.42306383861734e-06,0.0026582112225165,0.0024009703010489,3.90685217758043e-06,0.000357449050015983,0.00293329227469502,0.0219179413258703,0.0261897692996849
DEL,C,1,3,0.000793572509369871,0.00171010580073579,0.0045731747002586,0.0703851917723134,0.016093350175725,0.00186679795838776,0.00565944846439258,0.0109445636588861,0.00233550649505434,0.000840138636211842,0.00228803922342712,0.0129284982819052,0.0153311894508259
DEL,C,1,4,0.00256908330656201,0.00242540805387529,0.00406610744659716,0.043376558791753,0.00905943788655919,0.000815679040537521,0.00109121047039238,0.01305541510258,0.00350459687961255,0.00180747108210092,0.00333802338057033,0.00128504562961484,0.00362267183487535
DEL,C,1,5+,0.00188811308926037,0.00229690890621074,0.00138577569269564,0.0254239632076465,0.0302207977479291,0.00265171029341313,0.000591306886469479,0.000644715291253988,0.0142187744034769,0.00337873259013727,0.000745494801029089,0.00158283449961359,0.0034277915531705
DEL,T,1,0,0.00229334772040701,0.00794697841513545,0.0395943946034751,0.0284655005520881,0.0255078209082051,0.00132729545108898,0.0292676300729223,0.105528227707901,0.00676128401725152,0.0198908876220848,0.0164558012526499,0.0697758412696692,0.191387452107113
DEL,T,1,1,0.000744502008293672,0.00344022614140127,0.516938631336988,0.00898501927295174,0.00852111954095595,8.59898358097425e-06,0.0109568409319495,0.0387800269222607,3.8780846452618e-06,0.000594110187308427,0.00957761299254962,0.0885266098571089,0.0742336866158872
DEL,T,1,2,0.0093950490898061,0.00560527724336123,0.0188515690427459,0.0109910629182057,0.0210827458398194,0.000323501947529415,0.0090332016926751,0.0845732390856054,0.00704420273961332,0.00817698044080132,0.0189899861763177,0.209944493451867,0.0873893020829925
DEL,T,1,3,0.0216035862196671,0.00629142025068402,0.0563985659663765,0.0149250420487004,0.0437146958037613,0.00207342836573265,0.0101534342711559,0.106349092206581,0.0179449609458786,0.0159203866725419,0.00608656074499919,0.0519025841986891,0.0753388439158283
DEL,T,1,4,0.0168948029992816,0.00409237038409902,0.0146637744043531,0.0134529787380207,0.402559714498606,0.00415064831161252,0.00167932032064587,0.0966965474253409,0.0448584424032285,0.0110213142044149,0.00667389584295178,0.0330357990133503,0.0462193170965077
DEL,T,1,5+,0.00278777390112317,0.00205349790343496,0.00664928063202005,0.00849067445044403,0.0151661574145306,0.000909089685306221,0.00920199109484685,0.00417798005129578,0.816125877683995,0.0483091897527492,0.00869685680499655,0.02626843901296,0.0302414997086748
INS,C,1,0,0.0022902829990147,0.000395451279785559,0.00282371030288416,0.00262254317293736,0.000756549544472046,6.74547250097928e-06,0.00265387424423512,0.000203531918604673,3.23413449874472e-06,0.532035166063952,0.000691116900566323,0.000488632085035302,0.000651304976753155
INS,C,1,1,0.00175854024235941,0.000427450117079715,0.00236329014505813,0.00130939971869777,0.00245812354182445,5.63787561230102e-05,0.00216176459645316,0.000209379772339244,0.000186501018465245,0.0152223749369387,0.121238251337569,0.00108491665175516,0.00117826595727648
INS,C,1,2,0.000137702709859283,0.000260005819635867,0.00198503884146146,0.00209819940009852,0.00193907225627818,9.09731198569309e-06,0.00100762338298475,0.00038574668683255,1.22948007355632e-05,0.000675328559504902,0.0664279715080415,0.00232584797828639,0.00355243466240736
INS,C,1,3,9.80516629990096e-05,0.000867174597319975,0.000387393605570951,0.00588202186114872,0.00148770411007244,0.000830804773292516,0.000232952916471595,0.000217930822164149,0.000340278968918046,0.000839886600921861,0.0265234427005029,0.000316235661517536,0.000201596728317157
INS,C,1,4,0.000428750250042811,0.000101126096486876,0.000317794145379645,0.00801948877833917,0.00486142705317162,0.00142800514131503,0.000232440499517118,0.000353392997608192,0.00258676765454303,0.000734850893822153,0.00783913336638279,0.000307337960424328,0.000266390044057279
INS,C,1,5+,0.000290655224770823,0.000883158749346207,0.000913874267985338,0.0100514539896055,0.0217354520032967,0.0212156959548408,0.000839175592115985,0.000793977675821392,0.00781472117678397,0.00208717774662808,0.0013206861733736,0.000312368903565815,0.000345937788671244
INS,T,1,0,0.00681504310066463,0.00373317732882378,0.0389370437696402,0.0181667343131384,0.00590902513810314,0.00233907348352234,0.00451975518114066,0.0136836632731315,0.00112950294075712,0.0390859688173538,0.00416928604438124,0.00649717895060597,0.00479185563357486
INS,T,1,1,0.00131236108878388,0.00124809205405972,0.00480360342154363,0.0420155808974123,0.0108036312832353,1.77616870767888e-05,0.0034738861848869,0.0105595063777679,1.09028947487617e-05,0.00354275505656302,0.20788989503564,0.0121933499829371,0.0147746054057704
INS,T,1,2,0.000659757994838481,0.000276218970974795,0.00614418624441313,0.044956846971169,0.0162966756261256,0.00011607782254443,0.00197499604287863,0.0024244282375912,0.000514246194840773,0.00169669107068372,0.1326051369931,0.0382800998798824,0.0248187766743541
INS,T,1,3,0.000850264028661181,0.000663411008882425,0.011969164795088,0.0256880216816359,0.00600939051112198,0.00324333885379736,0.000804342378710499,0.00180892197791733,0.0010788278261343,0.00049251896250513,0.0847568192060504,0.0185763764178823,0.0213956240920017
INS,T,1,4,0.000974899916259692,0.00133831778326223,0.0119713817270461,0.00612071321488746,0.00712362281235369,0.0144171289299624,0.000685190584129039,0.00396701585529732,0.00348836203339288,0.00468225910992057,0.0428950892790127,0.0110119930616226,0.0113814239467219
INS,T,1,5+,0.0145363270360546,0.0040529214358318,0.026836093555993,0.0298276462171483,0.00590300763224007,0.904282624614171,0.0113535296312085,0.00455100901692481,0.0137092482968235,0.140592278730868,0.0110015432389897,0.00111027925767505,0.000792964896880628
DEL,repeats,2,0,0.00109252073816173,0.085762547864673,0.0231748100882526,0.00975579701379536,0.0112836515903854,0.000559241723836829,0.00909123105618655,0.0148428082704714,0.000152929308249401,0.000769757781484564,0.0125407044463198,0.0248430674899359,0.0253329410565951
DEL,repeats,2,1,0.00141629359866244,0.198875246975759,0.00508275379884511,0.00965304791028141,0.0169768194080795,0.000851935250580391,0.0099815852199226,0.00392799186341605,0.00303372769773407,0.00633079043727703,0.00667553143699125,0.0188124149651072,0.0240792714294565
DEL,repeats,2,2,0.00221241033174836,0.0468675031350006,0.00289753006932611,0.012160354683566,0.0091192264998592,0.000656300763894376,0.000686783532487525,0.000487760590295298,0.00169795491159105,0.00221272282545002,0.00184374018503543,0.00402866977885706,0.00427326437882995
DEL,repeats,2,3,0.000608702610832658,0.0119010179477448,8.83620265345196e-05,0.00656505978684328,0.00145253758498278,0.000223970431925378,0.0001081868143889,0.000154438974843301,0.000914204515997372,0.000229394119764649,0.000430698961926552,0.000208001087238092,0.00046247765462685
DEL,repeats,2,4,0.000175702924537385,0.00316205304295813,0.000140602299328607,0.00293428398243828,0.00187862116526848,5.35071668768136e-05,0.000218991411045241,0.000227515980560525,0.000832056614574415,0.000384542843688973,0.000357500527311037,0.000952788562390534,0.000725039052194197
DEL,repeats,2,5+,0.00016352172518846,0.00188854206518908,0.000891145630707786,0.000122409848358054,0.018981918609424,5.68342418142011e-06,0.00073092565389936,0.000197853392589407,2.73734134447295e-06,3.32896612183638e-05,0.0119948417396967,0.0253387817015423,0.0225290557287341
DEL,repeats,3,0,0.00106362534850718,0.00503502315488384,0.00464186908272386,0.00124555504390079,0.00609374600615652,4.76625187997491e-05,0.0116476421104134,0.00216089987958562,1.49403072653267e-05,0.00153637562331478,0.0065461850754867,0.0176779303570283,0.0156575271799095
DEL,repeats,3,1,0.00425004220498135,0.0941811885308595,0.000807136112788386,0.000250594764517832,0.0118834699500387,0.00432986163717923,0.00206059195327447,0.00420152265169773,0.00431874017310086,0.0043106750807248,0.000853892115589806,0.00587449925657767,0.00578784212436975
DEL,repeats,3,2,0.000521414373661413,0.0145991641830419,0.000841254492236345,6.22892827042445e-05,0.00570227688620239,0.000681340075071754,0.000228716193681311,0.000939152005451288,0.00198082495043661,0.00150934483846428,0.000407935077760846,0.00057341664334947,0.000492084403904106
DEL,repeats,3,3,0.000144465295339665,0.00366426380232291,0.000135182002385012,0.000133871665167594,0.00149653714620171,0.000254428218924201,0.000253341912826944,0.000311659762218043,0.000490365823685656,0.000359234299986684,0.000481514404138976,0.000357910719441639,0.000236495058609617
DEL,repeats,3,4,3.49277246637521e-05,0.000669853522879627,0.00087237289495192,6.97669405885509e-05,0.00701298903483457,5.36548614945017e-06,2.91149372468205e-05,3.20573657155744e-05,2.84134703824032e-06,4.26989787109991e-05,0.00291052839052931,0.00551627670181734,0.00441652863235875
DEL,repeats,3,5+,0.000175757304891621,0.000570009822543853,0.000433430536647228,0.000141962648009603,0.00534012240490229,4.41618181285907e-06,5.15164697567132e-05,7.64575126847779e-05,3.08697750649941e-06,7.58626222843723e-05,0.00368779404564006,0.00995175990775994,0.0072637690309835
DEL,repeats,4,0,0.00235413330351011,0.00663914807370358,0.00421456053249323,0.000161657739051339,0.00351140789376419,5.58702807598242e-05,0.00717240779365097,0.00130447051243339,1.07756537404293e-05,0.000453842046963416,0.0055744181620664,0.0115650711125199,0.00976792681054952
DEL,repeats,4,1,0.00248077349559333,0.0583879089584226,0.000654462720641679,0.00141388085189227,0.00749173959304105,0.000848342099843199,0.00131935112329149,0.00367085562681424,0.00191105704590262,0.00029216140844041,0.00182668967730895,0.00209881107726089,0.00298514237170032
DEL,repeats,4,2,0.000550399102469344,0.0134536790876912,0.000170602066652446,3.2638700949085e-05,0.00184831281004992,2.88838809965884e-05,0.000111090510464275,0.000505854466586752,0.000479819203760225,0.00063005672054201,0.000251433374121613,0.000280831958335919,7.94335378294637e-05
DEL,repeats,4,3,0.000175396063967051,0.00396388650305531,0.000440315229012732,6.30498056517954e-05,0.0017258648467079,4.49961236025544e-06,6.81848734425922e-05,0.00010070766105668,2.24608040795477e-06,3.77632876155319e-05,0.00210595055549927,0.00429602352175195,0.00374002202515908
DEL,repeats,4,4,5.01891826490593e-05,0.000407832509292029,0.000495545309126552,0.000153890591786997,0.00445588028188647,6.95630374912956e-06,8.69437897760876e-05,3.53773984976628e-05,2.45741112614164e-06,2.02363334914155e-05,0.000982767963740538,0.00508014382510147,0.00443283844886912
DEL,repeats,4,5+,0.000114583290686835,0.000666159000634786,0.000286950316805679,8.23425555212786e-05,0.00223746325802011,3.77376659790704e-05,3.34779076925563e-05,5.2279933335435e-05,0.000150220734437247,9.18143558461056e-05,0.00034425893721071,0.00196235194180338,0.000742871625831251
DEL,repeats,5+,0,0.0145674287143668,0.00556384363438397,0.0122058985522173,0.00135419206700869,0.00695927313387344,9.92147050118964e-06,0.208955431651651,0.00212638121452157,5.46361825343874e-06,0.00491319694583636,0.0336113454840196,0.0265107142665587,0.018823448014638
DEL,repeats,5+,1,0.00788842195413519,0.0148241178412143,0.00316107039820654,0.000155303692489543,0.00445334078399931,9.22888421381683e-05,0.000497664544621811,0.000651276740377059,0.00304695191105223,0.000419932798990515,0.000253965184073114,0.000330878062148336,0.000249656030918757
DEL,repeats,5+,2,0.00039402062524092,0.00300297485373814,0.000350448129405695,5.7809557213187e-05,0.000866962496087931,0.000112697757935047,0.000236643803810371,0.000140614576045753,0.000395853415583441,4.44947301521159e-05,0.000890636967983269,0.000158994434487966,0.000218488455586657
DEL,repeats,5+,3,0.000173846223871318,0.000929767742790415,9.60399330868919e-05,4.7937478694011e-05,0.000747109237108888,1.80672232706323e-05,2.51158571020908e-05,0.00014019125674749,0.000106817166829735,0.000113951455482797,0.000244263646825328,0.000217272990713724,0.000176514743073456
DEL,repeats,5+,4,7.95273837595263e-05,0.000148986952840492,3.19522945530511e-05,2.26537706376918e-05,0.000452251449818666,8.06006734238691e-06,9.71735630339617e-06,6.0044818749281e-05,5.3919207113523e-05,3.07903112593825e-05,0.000108195665980509,4.94640112175341e-05,2.49786552958186e-05
DEL,repeats,5+,5+,2.12083381521448e-06,0.00018416124727071,0.000147497161106764,3.28742177328427e-05,0.00104075248193133,1.52948487294476e-05,2.62223806704561e-05,7.98682567450654e-05,1.73158415687153e-05,2.62116701580555e-05,0.000179198371611537,0.000542059869637037,0.000570316051287156
INS,repeats,2,0,0.00215323285340625,0.00098304824954452,0.010177558351683,0.00236078589418935,0.0084506208713492,0.000583923636588198,0.00198309074549285,0.00145548060096077,0.000225327229103442,0.0259922734381268,0.00344489712808059,0.00630115233960546,0.00594891175944405
INS,repeats,2,1,0.000260878096515449,0.000744369899231142,0.00269366385388848,0.00273021850251157,0.00780812790589637,4.02372000814724e-05,0.00149199850528717,0.00175667832909318,0.000234379043791855,6.83435694665967e-05,0.00284517184514411,0.0190873982787993,0.0205356143742008
INS,repeats,2,2,0.000483651101955341,0.00016429937354948,0.000585595458161328,0.000937445118149472,0.00408638333930391,0.000235780364141283,0.000585818826623694,0.000606241614460461,0.000925100772084829,0.00104156734025898,0.00182068503069831,0.00780978389271901,0.00716475718723961
INS,repeats,2,3,0.000355756277413671,0.000271593184858321,0.000668882947782425,0.000869930306805604,0.00342959189661682,0.000409733055462709,0.00036360810036445,0.000385414078812486,0.000440492880637103,0.00104755317839604,0.000291987144141228,0.000993209349366141,0.00132810525854154
INS,repeats,2,4,0.000114350232025823,0.000233701431917436,0.000167642767570671,0.000487058522010204,0.0024049044991456,0.00227118694905778,0.00014940296072734,0.000188631079305829,0.00198251006396435,0.00364937648569553,0.000210991631091003,9.25735116075985e-05,0.000132539692622337
INS,repeats,2,5+,0.000282738998918429,0.000256708229533034,0.00166423454993678,0.000370055746479253,0.0172879078992572,0.0150650561982417,0.00197722765584705,0.000557886455761776,0.0141100419828609,0.00051700839151498,0.000622130680737376,0.000892493471103933,0.000501307961357123
INS,repeats,3,0,0.00107334001036039,0.000296966308705119,0.000526409476525823,0.00016454281965237,0.00426188472589736,4.50615151126759e-05,0.000515279805723573,0.000599613643733378,1.71343848263978e-05,0.00799557804083728,0.00147290844603286,0.00371749970884976,0.00406027416415426
INS,repeats,3,1,0.000172715889365407,0.000531858537048577,0.00392964409821798,0.000379451884831253,0.00410846592962709,0.000348321407940005,0.000556462533564981,0.000871360443543801,0.00100185808052869,0.00292701184019786,0.00379569844144916,0.00423675402218014,0.00602470699542442
INS,repeats,3,2,0.000792780109922428,0.00103014577485581,0.000340126175563764,8.95552570238575e-05,0.00214311539086433,4.38743209720222e-05,8.68398211186573e-05,7.54234041133077e-05,0.000165706518373077,0.00034001660912561,0.000263487478138493,0.00072692970590229,0.00184367819112464
INS,repeats,3,3,0.000308119087102699,3.30827673742542e-05,0.000114039793481195,2.70304575358553e-05,8.50731792200396e-05,0.000113406917587916,7.05538735654683e-05,4.51197897762499e-05,2.31512248551948e-05,0.000312586768399311,2.37721270667467e-05,1.6215436571733e-05,2.08889647270279e-05
INS,repeats,3,4,0.000114295851671586,0.000171917417351858,6.92537001611323e-06,3.82371311629915e-05,0.000266978517007211,7.57211138410112e-05,0.00012422769296386,6.11394015062172e-05,0.000100074499831667,0.000959540354840485,3.6610420006658e-05,3.49740634092035e-05,4.28112289328727e-05
INS,repeats,3,5+,3.31215200409046e-05,6.03947520685508e-05,5.63588849182078e-05,4.0994640172821e-05,0.00265984800442668,0.0010298227069074,5.67223289609017e-05,9.44425354423931e-05,0.0020214812187077,0.00199714864075268,0.000362945038976654,4.96788311037408e-05,6.85947701385065e-05
INS,repeats,4,0,0.00162649697365172,0.00053657592289013,0.00129866450391734,6.94234786122376e-05,0.00137315067277096,1.28381573405735e-05,0.000570958734943835,0.00014547065313868,1.27628263575164e-05,0.00511834317041072,0.00134421184106453,0.00302995133886078,0.00184672914379631
INS,repeats,4,1,0.000696985231624224,0.00160049146305829,0.00443373171397233,0.000137198339738171,0.00428761094362386,0.000601243367251752,0.000541895782025729,0.00145013468296556,0.00111729886839271,0.00197489602494141,0.00242852106763871,0.00285000850063079,0.00359825333666542
INS,repeats,4,2,0.000408291583916923,0.000109568537814962,0.000130544750215632,9.83871364147705e-05,0.000285914338209335,1.74392392855002e-05,0.000160497901741687,8.55709724345177e-05,4.22772080728826e-06,9.41456822784326e-05,0.000164298782073943,0.000454316340632215,0.00018429168125613
