"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.902909718922464
"SBS96B","SBS2",0.995818634731692
"SBS96C","SBS7b",0.963936188456037
"SBS96E","SBS3",0.921431055391341
"SBS96F","SBS4",0.991560460291203
"SBS96G","SBS44",0.991105075610791
"SBS96H","SBS1",0.999691034752334
"SBS96I","SBS18",0.992119658578844
"SBS96J","SBS17b",0.999369594011819
"SBS96K","SBS7c",0.991241564260242
"SBS96L","SBS17a",0.999725000778386
"SBS96M","SBS35",0.918247593457126
"SBS96N","SBS7d",0.964690310775031
"SBS96O","SBS13",0.998828761719969
"SBS96P","SBS28",0.902726424066468
