"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999188794868345
"hdp.2","SBS17b",0.999146029265317
"hdp.3","SBS2",0.999641028969647
"hdp.4","SBS13",0.997780665968967
"hdp.5","SBS40",0.999230217793654
"hdp.6","SBS18",0.997652200269795
"hdp.7","SBS7d",0.977827922399985
"hdp.8","SBS28",0.984571266484493
"hdp.9","SBS7c",0.999343447985901
"hdp.10","SBS4",0.998679401442043
"hdp.11","SBS44",0.99443125371586
"hdp.12","SBS17a",0.998482411458019
"hdp.13","SBS22",0.988624253211542
"hdp.14","SBS12",0.993089437759908
"hdp.15","SBS3",0.997642829076465
"hdp.16","SBS5",0.999154367346786
"hdp.17","SBS41",0.993882575240506
"hdp.18","SBS16",0.990573513328381
"hdp.19","SBS35",0.982244658482624
"hdp.20","SBS29",0.953309071534061
