"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999500719032328
"hdp.2","SBS2",0.996215381843618
"hdp.3","SBS13",0.999561708119424
"hdp.4","SBS5",0.997686726710272
"hdp.5","SBS40",0.997069336967869
"hdp.6","SBS17b",0.998097326548683
"hdp.7","SBS17a",0.995932231933973
"hdp.8","SBS16",0.958786426908461
"hdp.9","SBS28",0.988226092363462
"hdp.10","SBS3",0.98889518607889
"hdp.12","SBS7d",0.998691148290819
"hdp.13","SBS8",0.988988775966501
"hdp.14","SBS36",0.996822139370923
"hdp.15","SBS7c",0.998000860230879
"hdp.16","SBS44",0.99492144464731
"hdp.18","SBS18",0.995622425448788
"hdp.19","SBS22",0.990276580871497
"hdp.20","SBS9",0.995126425526145
"hdp.21","SBS34",0.988758847460188
"hdp.22","SBS4",0.996431366273481
"hdp.23","SBS37",0.995825745329622
"hdp.24","SBS26",0.988254252358502
"hdp.25","SBS12",0.996857867761171
"hdp.26","SBS41",0.990237544981431
"hdp.27","SBS29",0.984383398801142
