"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999364223243058
"hdp.2","SBS2",0.996370210958935
"hdp.3","SBS13",0.999594525625805
"hdp.4","SBS5",0.997861378385936
"hdp.5","SBS40",0.997250402902301
"hdp.6","SBS17b",0.998217414077594
"hdp.7","SBS17a",0.996429337797616
"hdp.8","SBS18",0.995682493495431
"hdp.9","SBS7b",0.975997889795143
"hdp.10","SBS28",0.988928912558193
"hdp.11","SBS3",0.988923324091356
"hdp.12","SBS7d",0.998536723675748
"hdp.13","SBS8",0.989056281734413
"hdp.14","SBS36",0.996848031378429
"hdp.15","SBS7c",0.998049223038247
"hdp.16","SBS44",0.995577033495707
"hdp.18","SBS22",0.990388527768157
"hdp.19","SBS9",0.995124024261398
"hdp.20","SBS34",0.988714679109836
"hdp.21","SBS4",0.995273430511642
"hdp.22","SBS37",0.995696487785648
"hdp.23","SBS26",0.988632467681628
"hdp.24","SBS12",0.996837253844707
"hdp.25","SBS29",0.984662832543874
"hdp.27","SBS41",0.990586263827988
