Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12
DEL,repeats,4,0,0,0.0112656400416867,2.71184526257471e-05,0.00206765364797435,0.00774371847483695,0,0.000368730362518531,1.8798255001038e-12,9.95127462307833e-196,0.00744281429455378,8.29032710959823e-06,0
DEL,repeats,4,1,0,0.00272329174062725,0.000511051456482614,0.00290491691377428,0.0659240816529225,0,0,0.00386876320333216,0.000490759911860476,0.00194462177612579,0.00206760785007609,0.000157362215599498
DEL,repeats,4,2,0,0,0,0.000289248697319209,0.0153342745424046,0.000440463265722578,0,0,0,0,0.000473329852435399,0
DEL,repeats,4,3,0.0578097557411602,0.00390699714440191,0,0,0.00330315256942963,0,0,0,0,0,6.11605569608358e-07,0
DEL,repeats,4,4,0.078741839967929,0.00466379178506136,0,0,0,0,0,0,0,0,0,0
DEL,repeats,4,5+,0.0346607869987896,0.0010407068822779,0,0,0.000115989823685937,0,0,0,0,0,0.000202372363536076,0
DEL,repeats,5+,0,0,0.012542586277452,0,1.43857144253043e-53,0.00172348589710493,6.18406368251312e-76,0.00432126188066513,1.80894064355273e-228,9.82393265654488e-05,0.260071727370784,0,0.000827061752417578
DEL,repeats,5+,1,0,0,9.8238294377157e-277,0.00868131367451577,0.0173634111969579,0.000470607561894252,0.00450263388399652,0,0,0,0.00298953966770291,0
DEL,repeats,5+,2,0.0114191407782955,0,0,0.000269066465515624,0.00216372013808682,0,0,0,0,0,0.000409723511955877,0
DEL,repeats,5+,3,0.000410703312388234,0,0,0,0.000642962312999563,0,0,0,0,0,0.000144072725840402,0
DEL,repeats,5+,4,0,0,0,0,4.04306891446672e-05,0,0,0,0,0,7.4631031356273e-05,0
DEL,repeats,5+,5+,0.013628623726402,0,1.69185346198064e-06,0,1.10543040385964e-05,4.07792355847691e-05,0,0,0,0,2.55837359785578e-05,0
INS,repeats,2,0,0,0.0069908692254074,0.000294740850895617,0.00209546546223154,2.6247234964149e-130,0.0377631968523778,0.0138721659287746,1.38597402632617e-252,0.00243283521643294,0.00153481241411066,0.000349573222458355,0
INS,repeats,2,1,0,0.0197178693984694,0,0,3.6217898146087e-294,0,1.88071584276537e-128,0.000388309207650573,0.00235579789565878,0.00134154874031436,0.00026286276552462,0
INS,repeats,2,2,0,0.00791112714562508,6.27838101101074e-05,0.000738239796151618,0,0.00215847877134558,7.60431498265361e-167,0,0.000970958590883254,0,0.00107062531146678,0
INS,repeats,2,3,0,0.00115002465984736,0.000288849790733571,0.000361098553214295,1.7825841743096e-115,0.00126118686611653,0.000669589614387884,0,0.00099875066562381,0,0.000428535063356822,0
INS,repeats,2,4,0,0,0.00278671175494649,0,0,0.00306668640858307,0,0,4.02401931791074e-192,0,0.00200596937536925,0
INS,repeats,2,5+,0.0254497257446066,0.000975671788889604,0.0180632356812087,0.000307429211200574,3.56896144892322e-16,0,2.03898597353104e-25,4.10161809708083e-109,0,0.00139656205393712,0.013685195326925,1.21097668737626e-249
INS,repeats,3,0,0.0131844693198584,0.00425475070095415,0,0.001454073625295,0,0.0107717903589906,0,0,0,0,5.47640232469369e-05,0
INS,repeats,3,1,0,0.00701714947312314,0.000120736232710765,0.000120452756705516,7.73092331626401e-280,0.00478437387811189,0.00377082332584732,0,4.83317969918763e-05,8.11071995593725e-258,0.00126033498510859,0
INS,repeats,3,2,0,0.000733100389060655,0,0.000716729134295741,0.000357180407769038,0.000271261845946608,0,0,0,0,0.000208181040864932,0
INS,repeats,3,3,0,0,6.77403407435259e-05,7.94615135474156e-06,0,0.000280931607972626,0,0,0,0,1.93751837975608e-05,0
INS,repeats,3,4,0,0,1.62320342659295e-06,0,0,0.00065212820557512,0,0,0,0,0.00015118762766277,0
INS,repeats,3,5+,0,0,0.000755250933132389,0,6.15289093470168e-06,0.00300115909548768,0,0,0,0,0.00200667100649008,0
INS,repeats,4,0,0.00224794571394745,0.00277031234786747,0,0.0017137650357576,0,0.00977476521973996,0.00115434794192463,0,0,0,1.31472466802353e-05,0
INS,repeats,4,1,0,0.00412024406423305,0.000704356298586334,0.000459865063622944,0.00124784125475872,0.00265556303749684,0.00275629550984325,0,2.10720320477452e-05,0.000842019906923144,0.00121087277620502,0
INS,repeats,4,2,0,0,3.26329997533293e-05,0.000309994885994711,8.9928019818719e-05,8.33640682369535e-278,0,0,0,0,2.05254570934414e-05,0
INS,repeats,4,3,0,0,2.17478378974756e-05,0,0,0.00115996992122896,0,0,0,0,0.000158986835877805,0
INS,repeats,4,4,0,0,6.27384433567986e-05,0,4.05697585737013e-05,0.00256230420391008,0,0,0,0,0.000299623492330962,0
INS,repeats,4,5+,0.0326551123357192,0.000281196611858424,0.000855742926312967,0,0,0.000121093201759059,0,0,0,0.000331719017421077,0.00224972583847391,0
INS,repeats,5+,0,0.00955128722371696,0.00516719876159796,0,0.00998246030627632,0,0.00502742629488838,0.00197933529773414,0,0,0,0,0
INS,repeats,5+,1,0,0.00551538116137805,0.00152245549356216,0.00518655256095363,0.00200245893840268,0.0471351838422508,0.0183750943667219,3.74390242198525e-26,1.91510554376113e-46,0.0096827762695097,0.000119504338318108,0.000938584935011552
INS,repeats,5+,2,0,0,0.000128615680264565,0.00141872515308134,0.000112360340045895,0.000811681815766677,0,0,0,0,2.77699332712327e-05,0
INS,repeats,5+,3,0,0,6.1844970743943e-05,0,0,0,0,0,0,0,0.000131472058540985,0
INS,repeats,5+,4,0,0,0.000115679011798914,0,0,3.6189557929094e-05,0,0,0,0,2.60909166938927e-05,0
INS,repeats,5+,5+,0.0192389621906047,0,1.61391157836727e-05,0,3.92914967173575e-05,0,0,0,0,0,0.000137270387458296,0
DEL,MH,2,1,0,0.0296521160271762,7.18622778575811e-05,0,0.197086168036982,0.00108391932082071,0.00761566541577655,0.000326533909728488,0.00762107087574322,0.00601656748564955,7.94244445814425e-58,0
DEL,MH,3,1,0,0.0136356221359022,1.53316654538093e-05,9.03509950619944e-05,0.00702417279294811,0.00197989892575751,1.45075021560484e-290,0.00206968392682963,6.16601114390622e-61,0.0102189840403407,0,0
DEL,MH,3,2,0,0.00924753128138857,0.00128141193168934,0.00460828545868668,0.0512174546124164,0.00324141635923517,0,0.0003048552905538,9.80067772625353e-05,0.00487330787080472,0.00288096911614517,0.000210086510352164
DEL,MH,4,1,0,0.00908295760892151,1.40553059892664e-200,0.00265278265968888,0.0114181196672999,0,6.79103342514917e-47,0.000635208698196942,5.66612144038374e-301,0.00642937248474139,0.000133845022425645,0
DEL,MH,4,2,0,0.00641799454170655,0,0.0100960447228348,0.0305560463874061,0.000696904039986425,0,0.00250590397221969,2.28685803095622e-70,0.00103009634429123,0.000498333812257943,0
DEL,MH,4,3,0,0.00367292153114806,0,0.00549220588438081,0.0507457381558567,0.00241571865433664,0,0.0010960851721344,9.82583070301141e-06,0.000842995341197453,0.000598352158169383,0.000315520367049919
DEL,MH,5+,1,0,1.72108534849394e-20,7.78838279943813e-238,0.0551476719779144,0,3.0439480131097e-275,2.20337929908352e-260,0,1.80640351908413e-98,0.305912256777951,0.000556450023677534,0
DEL,MH,5+,2,0,0.00177169421488215,1.13905800244181e-270,0.279313399197327,0,0.00169075254290609,6.82569983054641e-103,0,0.000933558727136589,0.134204847958448,3.4864497143337e-05,0
DEL,MH,5+,3,0,0.0039735824284454,0,0.244870064846347,7.24901899442064e-146,0.000156264524424739,1.14802913786118e-251,0,0.000475785322548941,0.0494582470093644,4.38523984086e-266,0
DEL,MH,5+,4,0,0.00051604950224298,0,0.137323319302217,0.00315953540480928,0,0,0,0.000511214136472672,0.0176273120134909,0.000418951946105221,0
DEL,MH,5+,5+,6.03673248403326e-168,0,0.000554601199887299,0.113107753625052,0,0.000743992253713471,0.0177093071959673,0,0,0.0128692517953416,0.00237620083596943,0.000218250274709331
