"ex.sig","gt.sig","sim"
"hdp.1","ID1",0.997659873008453
"hdp.2","ID2",0.999969584097343
"hdp.6","ID3",0.999936206345749
"hdp.4","ID4",0.999759469013271
"hdp.3","ID5",0.999798417821586
"hdp.8","ID6",0.999979322512805
"hdp.10","ID8",0.99992256068809
"hdp.5","ID9",0.999591500113354
"hdp.11","ID10",0.997399744720676
"hdp.9","ID11",0.999533305147804
"hdp.12","ID12",0.997825867555182
"hdp.13","ID13",0.999830695332576
"hdp.7","ID14",0.990294105992208
