"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999233516993864
"hdp.2","SBS12",0.993902149252983
"hdp.3","SBS2",0.999011887246987
"hdp.4","SBS13",0.999791140274687
"hdp.5","SBS5",0.998947917246738
"hdp.6","SBS17b",0.998810088217133
"hdp.7","SBS40",0.998514580716866
"hdp.8","SBS17a",0.998203581366933
"hdp.9","SBS18",0.994661331172159
"hdp.10","SBS3",0.99473042071184
"hdp.11","SBS8",0.990032175852225
"hdp.12","SBS37",0.995991330830502
"hdp.14","SBS36",0.997404489722532
"hdp.15","SBS4",0.997977934438736
"hdp.16","SBS22",0.990189370361175
"hdp.17","SBS7c",0.998405865500452
"hdp.18","SBS44",0.996094233919795
"hdp.19","SBS28",0.99351570817283
"hdp.21","SBS7d",0.998934553561458
"hdp.22","SBS9",0.994876753673624
"hdp.23","SBS34",0.988750194538863
"hdp.24","SBS29",0.985358356873
"hdp.25","SBS41",0.9907112372112
"hdp.27","SBS16",0.977484546094551
"hdp.28","SBS7b",0.980350452567561
