Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12
INS,C,1,2,0.0027275784259146,4.33128279654833e-05,0.00271719039718415,0.000634882806813776,0.000658745034754349,0.00124983466650954,0.00297596998549228,0.00284162911252332,0.00107989753157125,3.63121645052782e-05,0.000646545339209751,0.0014872424614545
INS,C,1,3,0.00615064329125018,0.000684437197513385,0.00170490959897605,0.000506283443967484,0.00527242606710816,0.00551254358181935,0.000299524815448942,0.000924048147488315,0.000205747160880106,0.000672473354203517,0.000558828945480485,0.00199208623277391
INS,C,1,4,0.00573881439702041,0.0025254407901387,0.000553305818864306,0.00138129494200079,0.0152072799197898,0.00654387847676752,0.000504251444449409,0.000277588807776013,0.00119629774196536,3.4217231937666e-05,0.000827787159365584,0.00160322008459544
INS,C,1,5+,0.00648199978904601,0.0224246765896504,0.000860193787221218,0.00126971458213436,0.28788561621776,0.0103273476656819,0.00548441593247296,0.000375010793565314,0.00710154544659657,0.000431556108928114,0.00109151724382311,0.000443443853185974
INS,T,1,0,0.0179786644370522,0.00249620551184267,0.0129109426339371,0.00244359202005232,0.0135413548866059,0.0229390817135014,0.00566936559282452,0.00773146407208716,0.00580104734948275,0.00219129946572236,0.0285897353230432,0.00121435393641697
INS,T,1,1,0.037589791820709,9.12575102634099e-05,0.0117473169194563,0.00133684651142971,0.000579839784406578,0.0475811482949453,0.0118202391161522,0.0123315521559771,0.00330522232116582,0.00140500144201192,0.0193452406885563,0.0138490926456543
INS,T,1,2,0.0321744630477162,0.000618241013162776,0.032380051891927,0.000763839390112419,0.00443500616257592,0.0345700404134728,0.024554524218727,0.0335250587750741,0.00115342026663253,0.00199437580436682,0.0100455602434449,0.0224041479055806
INS,T,1,3,0.0222388987574827,0.00355218024157257,0.0162328766150287,0.0020616978407427,0.0220763992499449,0.025072765593028,0.0182220438678017,0.016793125733945,0.00188897122083272,0.00131072947646937,0.0244984335943332,0.0360008186655751
INS,T,1,4,0.0065571957849168,0.0124802056839199,0.00752755434778345,0.00173040138693392,0.0954144668982991,0.00896916160468504,0.0124706651111818,0.0105480598102768,0.00444019718331554,0.00351250360502979,0.00573119165915849,0.0101719197707736
INS,T,1,5+,0.0156628566025987,0.444580627549866,0.0019708127364062,0.0415001370833486,0.0179147163223477,0.0672560887870904,0.162875955579808,0.000976424054375218,0.212040732889638,0.00818420323080501,0.00339363690176403,0.00562150361577296
DEL,repeats,2,0,0.00706765838801605,0.000591101516865076,0.0358721375896183,0.00319120339532937,0.00864012491308093,0.00973478711147295,0.0220387012874229,0.0317685940767153,0.00755549655902597,0.104572050666642,0.0161026386369221,0.0368126620275617
DEL,repeats,2,1,0.00621752385474177,0.00317531226102417,0.0148004853977917,0.00407588536132275,0.0125690752873688,0.0111468604651008,0.022822455554282,0.021227164349508,0.0069200038340553,0.0761256596418922,0.0203926092838799,0.0301541820166462
DEL,repeats,2,2,0.0129279903306024,0.00113192774792148,0.00399692213036904,0.000588367600768381,0.00837856159522138,0.0109484602765463,0.00389186240571352,0.00475861529438059,0.000445213815569125,0.0643947355741198,0.00182984529965024,0.0110383408377678
DEL,repeats,2,3,0.00689065847023024,0.000831282830303924,0.000419177499959662,0.000294426199976857,0.000570166304195673,0.00760558459592806,0.000128217763116685,0.000143727605538677,0.000134101326625851,0.0024315184001419,0.000734261732939016,0.000798198935734752
DEL,repeats,2,4,0.00205733708532056,0.00057325801719022,0.000532103112745962,0.00023834258895778,0.00114431580612525,0.00291683551277741,0.000793914028187151,0.00083243404449342,0.000279237535582641,0.0053735020359253,0.000480987907336634,0.00116659844453541
DEL,repeats,2,5+,0.000357242927077965,2.38050308213655e-05,0.0274099043480199,0.000238215010224798,0.000529196270361253,0.000925911916528073,0.01660371027483,0.024182222112751,0.000413597745078426,0.00362632827453672,0.0027052665271337,0.00807067812798472
DEL,repeats,3,0,0.000553723257440109,9.33063279592561e-05,0.0151211975305378,0.00452261505273403,0.00290166471110626,0.00153511119839171,0.0138692643312447,0.0189966224712443,0.00722208778290963,0.00180583187328172,0.00174677613207881,0.0457565834356665
DEL,repeats,3,1,0.000432723148945945,0.00624031124605221,0.00426291007862366,0.00195738946865627,0.0468803405671998,0.00065115106052366,0.00618623579337646,0.00613382397580786,0.00201307319660737,0.124969710766627,0.00319206346716764,0.00858234411243007
DEL,repeats,3,2,0.000138782452933468,0.00183909860310582,0.00122878163038251,0.00171611256883989,0.0111440388790447,0.00043826408642448,0.00112496823215025,0.00100327676548791,0.00061452321250601,0.0084635275731533,0.00117574821793399,0.00208077500341111
DEL,repeats,3,3,0.00016205983331836,0.000496876449738485,0.000813357009405796,0.000132018472890221,0.00154889489024014,5.100324650417e-05,0.000703228751147961,0.000730936044574311,0.0003520483427516,0.00770097211854246,0.000518165716599369,0.000566243689452859
DEL,repeats,3,4,0.000245848199719457,1.06051265545738e-05,0.00604130825700589,5.44506032369021e-05,0.000255304007134856,0.000142871208128254,0.00509635855427139,0.0065830602112306,4.80227723727709e-05,0.000272341233789586,0.000633765467275686,0.00412743894119252
DEL,repeats,3,5+,0.000210567736838035,1.66106867346618e-05,0.0108090759710134,0.000415549449070378,0.000345589822436632,0.000144867855446816,0.00621091324983217,0.00925193979786609,0.000105430048780652,0.00174577713967684,0.000722062764274681,0.0164688224860145
DEL,repeats,4,0,0.00067440270070668,4.70905190465064e-05,0.00621120554113218,0.00205177221531667,0.00140341333491144,0.000377077938595641,0.00967710703342687,0.00957800343462794,0.0048204961192487,0.0114138909392072,0.0012623028051238,0.0105062082139446
DEL,repeats,4,1,0.00113238552417173,0.00198460575327558,0.00259811599962353,0.00234890308443275,0.011136451835742,0.000430676826613942,0.00237853051487378,0.00247777925035208,0.00205993099606543,0.0496813258409234,0.00131400319612979,0.00459817164688225
DEL,repeats,4,2,0.000205801485500615,0.000288123060467869,0.000212387507187452,0.000524016887852042,0.000803278209670218,7.21455231107268e-05,0.00017592751226439,0.000163722816484479,0.000231247123568612,0.0130018498254572,0.000324144024509471,0.000341110656296903
DEL,repeats,4,3,0.00023987945377856,1.25834977966947e-05,0.00224199534765982,0.0002912112159057,0.000439479483307177,9.38646089426461e-05,0.00262871791915347,0.00355699583273913,0.000123519489317295,0.00462770604185536,0.000472855261560411,0.00872561058807477
DEL,repeats,4,4,0.000247349496012284,1.47790789378021e-05,0.00412905739489856,0.000180268749704177,0.000381628278124316,9.37536840916149e-05,0.00310221880261516,0.00425859507175254,0.000297165174325576,0.00268849679510233,0.00129367158168923,0.00889616591622322
DEL,repeats,4,5+,5.54605086815993e-05,8.59446735449547e-05,0.00218826769035593,8.21351882940899e-05,0.00127120910536241,4.03322758349635e-05,0.0014271533124086,0.00190774954897942,5.9704861878546e-05,0.000163404740273752,0.000561152558559406,0.0010574430345204
DEL,repeats,5+,0,0.00301286844862812,3.66116090548572e-05,0.0296364005175072,0.0161362091791112,0.00121828947832628,0.00303561384326168,0.0140225183365315,0.0209427705224338,0.198445175371463,0.00666328218671855,0.0082982032080964,0.0301405375903943
DEL,repeats,5+,1,0.000243647270202789,0.001931013613604,0.000768195245373723,0.00584570857674824,0.00150545906733235,0.000100631024855553,0.000204201576735452,0.000338029274808161,0.000319332020063681,0.00542238379583625,0.000615176562644318,0.00121435393641697
DEL,repeats,5+,2,0.000102284919756406,0.000258142223869913,0.000575250619696792,0.000674049477839383,0.00104151136937407,6.54900320488517e-05,0.000361629747529143,0.000527852576621718,0.000481651579512346,0.00210610554130613,0.00044671461442255,0.000306999590667212
DEL,repeats,5+,3,3.15345099954376e-05,9.23846535230158e-05,0.000687836989185199,4.43973990778864e-05,0.000775775177698038,5.9677569854814e-05,0.000140635249184292,0.000350379772557712,3.64054035844793e-05,0.00211029540644136,0.00014754943051148,0.000532132623823168
DEL,repeats,5+,4,2.79343140310867e-05,2.84427556916192e-05,8.60193787221218e-05,7.12909959905832e-05,0.000208833366906,6.50907025851392e-05,3.24044756225147e-05,4.91395866550808e-05,7.92505185585687e-05,8.37973027044881e-06,0.000141740397814177,8.18665575112567e-05
DEL,repeats,5+,5+,5.44110588458371e-05,6.3736429008031e-05,0.0011313339930626,4.27133598025183e-05,0.000687955151469629,2.97056751061695e-05,0.000290152632518422,0.000894553899321541,4.47220157811114e-05,0.000769538563169549,0.000120246976834159,0.000955109837631328
INS,repeats,2,0,0.002989124646094,0.000492397229389113,0.00428286182508102,0.00226592587650098,0.00253426213917445,0.00281090228004256,0.00497796801938157,0.00591543358783989,0.00191188235482188,0.000293290559465708,0.00241365308572912,0.0101650975576477
INS,repeats,2,1,0.00107423580028599,0.000170454000595255,0.0198254419370148,0.000292308393009349,0.00160655641934044,0.00481249684696111,0.0145071415771404,0.019373260171737,0.00141699538858416,0.00219688595256933,0.00342442477505973,0.0231409469231819
INS,repeats,2,2,0.000493022787425781,0.000955297941549632,0.00861771268556423,0.00102070641109925,0.00374003299605132,0.00153431253946429,0.00551084356314538,0.00783269966766315,0.000399294466514569,0.000488817599109514,0.00231489952987498,0.0119388729703916
INS,repeats,2,3,0.00090340868813137,0.000488331881955378,0.00158536874188082,0.00130747788709716,0.00282541492591442,0.00131831966953623,0.00106836759798162,0.00144149201849958,0.000245938726437371,0.000243012177843016,0.00103865504627766,0.00104379860826852
INS,repeats,2,4,0.000306410200658234,0.00304202757057576,0.000226953766290755,0.000184070595947053,0.0119862006856411,0.000626991627969053,0.000420899397378264,7.49076931495393e-05,0.000634586634925901,0.000201113526490771,0.000751688831030923,0.000204666393778142
INS,repeats,2,5+,0.000302912034539027,0.0216713809188894,0.00395470754248741,0.00113636929042112,0.183169244554305,0.000199864396588111,0.00445851631185997,0.00123485734510342,0.00491505308749212,0.000319826371988796,0.00136686539367524,0.00124846500204666
INS,repeats,3,0,0.000218066930456086,8.95844069874323e-05,0.00234192370159557,0.00114223791213831,0.00127784776825225,0.000578916797532108,0.0028252012275932,0.00352456265592941,0.000467348300948489,0.000403623674693284,0.00158296141001489,0.00676763542093055
INS,repeats,3,1,0.000293773075552598,0.000787465136086742,0.00701563621126215,0.000642818204005283,0.00728413059881119,0.000330090171698802,0.00515178657171482,0.00613788249631479,0.000740340287293971,0.000534207804741112,0.00149524501628562,0.00744303452039842
INS,repeats,3,2,8.86347840454153e-05,0.000222687110763714,0.00114117204870151,0.000791447427929817,0.00103183788916316,7.86900893215708e-05,0.00111776626524846,0.00134092118059283,0.000298621390468955,0.00178278761503798,0.00184959601082107,0.00145313139582481
INS,repeats,3,3,3.15053586111109e-05,7.46908525623264e-05,7.45911201243344e-05,0.000200962020193927,0.0010344933543191,1.37768664980816e-05,2.51412526231392e-05,3.5512054435676e-05,4.24567906691883e-05,9.28753438308077e-05,0.000184727239774215,0.000115977623140947
INS,repeats,3,4,8.98227029567294e-05,0.000144917161119807,7.55876473118965e-05,0.000154957129080462,0.000933965030558714,2.53130510053319e-05,4.52245017599664e-05,2.97216652641446e-05,0.000102485256135152,0.000204605080770125,0.000131284138959033,0.000184199754400327
INS,repeats,3,5+,7.16249512907697e-05,0.00177433776524987,0.000157408890222586,7.98898025935991e-05,0.00783267382959425,0.00010750836561949,0.000266866564565003,6.56360730259391e-05,0.000414536195481937,3.98037187846319e-05,0.000568704301065899,0.000620821394460363
INS,repeats,4,0,6.13636640077616e-05,3.29278465788013e-05,0.0013731296536362,0.00123713097373065,0.000699715068588768,9.59278111718274e-05,0.00246668679016981,0.00180032121090578,0.000621836653581648,3.91054079287611e-05,0.0014754943051148,0.00396370582617001
INS,repeats,4,1,0.000235929441202288,0.00134092182924232,0.00369469875735816,0.000610489753067535,0.00676593554123881,0.000281216682334432,0.00369335764605348,0.00351558842739468,0.00107112787435223,0.00111799568024905,0.00125300835280812,0.00250375221721927
INS,repeats,4,2,9.42974404508821e-05,3.77563639278945e-05,0.000539672478830211,0.000284015775365491,0.000756238541193662,5.32439284950014e-05,0.000183190735263765,0.000329352437862302,5.29091865427766e-05,3.84070970728904e-05,0.000461237196165806,0.000811843361986628
INS,repeats,4,3,0.000115322876396534,0.000136610350118024,5.19042245777062e-05,0.000414503303459922,0.00298569121568333,2.83745768937945e-05,3.2185703845425e-05,1.66714225996055e-05,3.48521063648748e-05,0.000243710488698886,0.000120246976834159,4.77554918815664e-05
INS,repeats,4,4,2.69504548100597e-05,0.000379665291815086,0.000216861278178423,9.87204235818061e-05,0.00278880744197904,5.97441247654328e-05,4.10065818976786e-05,6.52687069455701e-05,0.000167917901510989,0.00038057941644955,0.000152777559939052,3.41110656296903e-05
INS,repeats,4,5+,0.000129249950258629,0.00192413040802125,0.0014038735775078,0.000483319272030647,0.00925410639234953,0.000260251885489525,0.000785600700657745,0.000939215118520695,0.000747233043705965,0.000467169962577521,0.000507128554474495,0.000695865738845682
INS,repeats,5+,0,0.000403746672925177,2.63322973487633e-05,0.00473693897931148,0.00291828696973335,0.000374610263069346,0.000237711955759975,0.00406239063051934,0.0045753171138993,0.00014474788465189,0.000493705775100609,0.000928283425028914,0.0054850593532542
INS,repeats,5+,1,0.000999141834260344,0.000595031841929171,0.00366957355060792,0.00532761134210658,0.00695200777823679,0.000736496640907106,0.00479364842174802,0.00418786835447006,0.00688638142132262,0.00251112583771116,0.00355570891401876,0.00721107927411652
INS,repeats,5+,2,0.000152716814641644,0.000273455521748466,0.00023098228045324,0.000161489160209163,0.00363988402445608,7.59613379862019e-05,0.000120753270082387,0.000201439067402369,0.000267490725359383,7.54175724340393e-05,0.00107641375881012,0.000811843361986628
INS,repeats,5+,3,0.000109295827686983,0.000182315422241265,0.000486941348713889,5.98089100221643e-05,0.00325370352035016,3.8956807682176e-05,0.000116237820603257,0.000181793728914062,5.06763217895951e-05,1.46645279732854e-05,0.000241074856938047,0.000300177377541274
INS,repeats,5+,4,3.96021556078595e-05,0.000134062536708289,0.000196549085717049,9.58116284698066e-05,0.00253502084350471,2.62670047242007e-05,0.00020863826837483,9.43256145404754e-05,0.000165231991735423,0.000306558465727252,0.000300907893720261,0.000115977623140947
INS,repeats,5+,5+,4.97905644300508e-05,0.000196507447398022,0.00069281962512301,0.000148986444376884,0.0022948909229752,0.000142272213932685,0.00041046835904663,0.000558868769978592,0.000194259233526781,3.28206102259245e-05,0.000335181186634345,0.000368399508800655
DEL,MH,2,1,0.00362332029996804,0.000757061620766433,0.0323560928340133,0.00163234437276362,0.00947640676111777,0.0107574920530109,0.0231624268958793,0.0313104885744951,0.00349864018536531,0.206215385603763,0.00554414080630536,0.0375153499795334
DEL,MH,3,1,0.000562271900893922,0.000125940647647535,0.0131708666082419,0.0012142433490336,0.00363590082672217,0.000800833054505233,0.00929030978066134,0.0135269089006294,0.00604442960757952,0.00650197237901241,0.00400242352844132,0.0155478237140128
DEL,MH,3,2,0.000833277745287345,0.00295202929067269,0.0108331410424578,0.0057864610131512,0.0206236701335661,0.000544907238205926,0.00622762741360182,0.00959058134947486,0.00346896573639912,0.0938683418678558,0.00220627061843543,0.0143812252694774
DEL,MH,4,1,0.000245549398030108,0.000211556571075105,0.011149040160915,0.00312965941453864,0.00399590603143388,0.000529599608763613,0.00700018931634502,0.00988018827616581,0.00381680723251429,0.0132225160559124,0.00146329533645046,0.00629690271524082
DEL,MH,4,2,0.000207106009949236,0.000471659554573707,0.00934914243852874,0.00260972504614204,0.00149901008052508,0.00058204487833119,0.00457836824222075,0.007958251399035,0.000951944673106335,0.0428539406030752,0.00573990520820445,0.00206713057715923
DEL,MH,4,3,0.0003067818808084,0.000571033083360061,0.00342606047083874,0.00431828495398937,0.00168261652844971,0.000126498700116041,0.0028716858547892,0.0032185292173591,0.000920004999028219,0.00580715307742103,0.0023613717914534,0.00172601992086233
DEL,MH,5+,1,0.00134758833111772,0.000337004093546562,0.00810297458912919,0.0764027441164835,0.00133494026910484,0.00163951366818233,0.00704053958291143,0.00934358888810673,0.210423588682236,0.00432463913040746,0.00934557180342001,0.0341997544003275
DEL,MH,5+,2,0.00234251050249677,5.80302662562758e-05,0.0147973261945801,0.584932721993055,0.00102026764812659,0.00207680161591773,0.00628386926205602,0.00982370136790334,0.106232100272066,0.00314519209484179,0.00637541338528932,0.00506890435257197
DEL,MH,5+,3,0.00154817171882385,6.90463304575809e-05,0.00711573418684685,0.0333810775478398,0.00101552574606242,0.000768687032676376,0.00633452805475889,0.00777866186660315,0.0322628893412292,0.00241964711559209,0.0148385931219891,0.00966707599945422
DEL,MH,5+,4,0.000589929276773905,0.000193598595912945,0.00442489875336781,0.0221218461101946,0.00135978783592108,0.000920498783797748,0.00151209801801696,0.00284490042000089,0.0121115761869958,0.00415983776842196,0.00459262125048723,0.00283121844726429
DEL,MH,5+,5+,0.000103501990052046,0.00186702475147012,0.0038586380810652,0.0408094768544749,0.00205058812862921,0.000314161363090714,0.000650268479350106,0.0019672628539992,0.00945948298631487,0.00149927340755447,0.00123325764163729,0.00300859598853868
