"ex.sig","gt.sig","sim"
"W.1","ID5",0.99349359051767
"W.3","ID2",0.999999835154218
"W.4","ID3",0.990967370625242
"W.5","ID6",0.995536314521086
"W.6","ID11",0.99813110647506
"W.7","ID4",0.999683251251581
"W.8","ID8",0.997978890071379
"W.9","ID13",0.984470048938584
"W.10","ID1",0.999997046089388
"W.11","ID9",0.993622065448656
