"ex.sig","ref.sig","sim"
"hdp.5","SBS1",0.999162491694751
"hdp.6","SBS2",0.982339006412635
"hdp.11","SBS3",0.985919165911622
"hdp.7","SBS4",0.986082488277691
"hdp.2","SBS5",0.997444946730081
"hdp.13","SBS7c",0.993812092447834
"hdp.17","SBS7d",0.990813638220231
"hdp.45","SBS8",0.990348646869453
"hdp.23","SBS9",0.993988660968551
"hdp.14","SBS12",0.981192877400941
"hdp.9","SBS13",0.999369362999639
"hdp.21","SBS16",0.939835451032747
"hdp.15","SBS17a",0.994549991127528
"hdp.10","SBS17b",0.993616712799265
"hdp.12","SBS18",0.996274727290753
"hdp.43","SBS22",0.988985777513554
"hdp.30","SBS28",0.980964190851742
"hdp.38","SBS29",0.9743101922256
"hdp.48","SBS34",0.987402528441131
"hdp.49","SBS35",0.925195069345168
"hdp.25","SBS36",0.996581488466999
"hdp.36","SBS37",0.995171664411663
"hdp.28","SBS38",0.988613441427847
"hdp.4","SBS40",0.994680507248468
"hdp.40","SBS41",0.991018518810086
"hdp.8","SBS44",0.988746166473779
