"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.91910429945978
"SBS96B","SBS2",0.999048545760492
"SBS96C","SBS7b",0.979107516310043
"SBS96E","SBS4",0.992100259427403
"SBS96F","SBS40",0.934602370527216
"SBS96G","SBS3",0.919575422611522
"SBS96H","SBS44",0.993085345322917
"SBS96I","SBS1",0.999628316338603
"SBS96J","SBS17b",0.999343242789602
"SBS96K","SBS18",0.990209621457277
"SBS96L","SBS7c",0.98746889166529
"SBS96M","SBS35",0.972200834445447
"SBS96N","SBS17a",0.999630470036438
"SBS96O","SBS7d",0.966585139291725
"SBS96P","SBS13",0.998385891067758
"SBS96Q","SBS28",0.971548827380345
