Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16
DEL,C,1,0,0.0157707846068417,4.51067064726265e-73,0,4.3942081113895e-209,1.04577492149318e-211,0,3.01899401188107e-85,0.0823151552097669,0.0261409588864671,7.52903521282086e-18,0,0.00317753629221464,1.21237411760501e-227,0.726380687188416,0.00234473770424397,9.30685073005203e-240
DEL,C,1,1,4.92625078056724e-145,0.0188200088195438,0,0,0,0,2.52328529891866e-213,0.248372973320642,0,0.0164301907435526,0.000509044690322794,0,1.21702846155403e-108,0.170109448875622,0,0
DEL,C,1,2,0.00587140026801706,0.0223779673101725,0,0,0,0,1.82412670867153e-23,0.233563484535423,0,0,0,0,0,0,0,0
DEL,C,1,3,0,0.0209167934889103,6.6974696011049e-167,7.04976604962241e-254,0.000178095148453412,0,0.00385584323481989,0.0740043888455323,0.0194532821893266,0.00507401298855859,0.00153980924067235,0.00162037606290445,2.51251564305525e-290,0.0150552140520353,0,4.90111632138076e-143
DEL,C,1,4,0.00196302163559874,0,0,0.00173779732865226,0.000798470120498112,0,0,0.0483225932011974,0.0255629614878899,0,0.000253220596871137,0.00269958202342487,0,0.0191103262808593,0.00222465423013352,0
DEL,C,1,5+,0.000641219365342516,0,0,0,0.00165485614458025,0,0,0.0264059634229969,0.116780659794065,0,0.000575367596244862,0.01035272108302,0,0,0.00524482990858418,0
DEL,T,1,0,1.28706623311473e-166,0.103137459495028,7.15552140796688e-256,0.00420284880378536,3.57892210988161e-160,0,2.62794338009483e-05,0.035323493670878,0.0320598813107,0.00240125117763704,7.78214955273503e-235,0.00596193948920936,6.69793508237559e-39,3.50987463934035e-79,2.03919702455926e-196,0.989626986960528
DEL,T,1,1,0,6.0675985166123e-36,0,0,0,0,0.790888713095467,2.95129784851372e-75,0,0,0,0,0,0,0,0
DEL,T,1,2,3.57052777742919e-08,0.116133595909464,0.964110316989011,0.0439777500512415,0,0,0.00360393699555715,0.0137089179092302,0.0144174512791124,1.77494216911973e-183,4.21937680276688e-204,0.00307633943719005,1.06222307382512e-32,2.91375349076374e-130,1.30428188609809e-235,2.20271310788807e-165
DEL,T,1,3,3.34758267460596e-85,1.45069152418937e-38,5.40963805838423e-271,4.49354708370933e-21,0,0,1.06461364821087e-104,4.7998963562326e-57,0.103849663331561,1.16989156011656e-205,3.76576599886338e-61,0.00891232491228346,0.98274216751961,4.68525597988876e-141,0,5.67105542600783e-255
DEL,T,1,4,4.71259537965936e-116,6.12279851596875e-103,0,0.915564684677606,2.83363208397381e-308,0,4.745987482464e-168,1.37515144349805e-107,4.00999701278829e-154,7.21460733843606e-247,8.13275215251655e-68,0.0283538654741533,6.84286117754509e-183,1.02187715052481e-200,0,0
