"ex.sig","ref.sig","sim"
"signeR.1","SBS5",0.999656367847594
"signeR.2","SBS7a",0.999976077538291
"signeR.3","SBS4",0.999963432050527
"signeR.4","SBS40",0.999313104751282
"signeR.6","SBS7b",0.999958443951407
"signeR.8","SBS3",0.998300134131569
"signeR.9","SBS17b",0.999414583022642
"signeR.10","SBS44",0.960825037532814
"signeR.11","SBS1",0.999952926214139
"signeR.12","SBS18",0.997728091864983
"signeR.13","SBS12",0.936160634374005
"signeR.17","SBS17a",0.999989099676009
"signeR.18","SBS2",0.999992351057356
"signeR.19","SBS13",0.999683860511606
"signeR.21","SBS7c",0.997149232316785
"signeR.22","SBS7d",0.999916631326118
"signeR.23","SBS28",0.978343348485581
