"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998974962082159
"hdp.2","SBS17b",0.999286403858652
"hdp.3","SBS44",0.994489243105514
"hdp.4","SBS3",0.997670807494309
"hdp.5","SBS18",0.997721545056409
"hdp.6","SBS35",0.993396312607161
"hdp.7","SBS41",0.993895653625881
"hdp.8","SBS5",0.999275763266056
"hdp.9","SBS17a",0.998456215902716
"hdp.10","SBS7c",0.999356151801166
"hdp.11","SBS28",0.984119213774888
"hdp.12","SBS40",0.999255510608531
"hdp.13","SBS22",0.988626669883198
"hdp.14","SBS12",0.99341675884881
"hdp.15","SBS2",0.99979474995757
"hdp.16","SBS4",0.998894405155218
"hdp.17","SBS16",0.989910689773707
"hdp.18","SBS13",0.997442234734153
"hdp.19","SBS7d",0.980046763823595
"hdp.20","SBS29",0.949312193095945
