"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.995975789258589
"hdp.17","SBS2",0.998190653161132
"hdp.21","SBS3",0.977858241982685
"hdp.16","SBS4",0.989248867102361
"hdp.5","SBS5",0.986466484713257
"hdp.2","SBS7c",0.997533712670549
"hdp.19","SBS7d",0.976565581196468
"hdp.18","SBS12",0.989687988539671
"hdp.13","SBS13",0.99324704247823
"hdp.12","SBS16",0.989234167845865
"hdp.6","SBS17a",0.998504194290523
"hdp.3","SBS17b",0.99616215161156
"hdp.9","SBS18",0.99372198031772
"hdp.11","SBS22",0.989912009238636
"hdp.8","SBS28",0.980717440646175
"hdp.22","SBS29",0.956588425775481
"hdp.25","SBS38",0.989729806879368
"hdp.20","SBS40",0.990407582977995
"hdp.15","SBS41",0.991783340174213
"hdp.10","SBS44",0.984888082305835
