"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998820349560663
"hdp.2","SBS13",0.997338112041027
"hdp.3","SBS2",0.999319119039626
"hdp.4","SBS17b",0.999280712064619
"hdp.5","SBS35",0.992754146009627
"hdp.6","SBS7d",0.97798072537532
"hdp.7","SBS40",0.999227899190295
"hdp.8","SBS22",0.98868803385985
"hdp.9","SBS7c",0.999371575007933
"hdp.10","SBS7b",0.990222352708114
"hdp.11","SBS41",0.993776839941879
"hdp.12","SBS3",0.99755378675204
"hdp.13","SBS17a",0.998327847697829
"hdp.14","SBS44",0.994039484894398
"hdp.15","SBS18",0.9977701481979
"hdp.16","SBS4",0.999054990205842
"hdp.17","SBS16",0.989941205423535
"hdp.18","SBS5",0.999158743494323
"hdp.19","SBS28",0.98465162297545
"hdp.20","SBS12",0.993395467070857
"hdp.21","SBS29",0.952515639869818
