"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"hdp.0",0.656587758302698,0.749711413141594,0.11685241050793,0.0280930107835911,0.201906602148563,0.0620648531922057,0.0692684176782584,0.0974874733672185,0.0204474270020623,0.0583985020200014,0.0478400158955314,0.054968462126827,0.36021735269702
"hdp.1",0.0351288599785197,0.999130350194912,0.0345110117088442,0.00476297680224347,0.15034180466128,0.0259934011244334,0.0304821545586317,0.0202642082296655,0.00324581943315461,0.0186715658480728,0.0119360923283596,0.0173628355682903,0.092362098426481
"hdp.2",0.999989524888228,0.00572240093127607,0.0843802599083,0.00643995921601648,0.01195991010532,0.0391394609332761,0.051451133693917,0.0176672393389942,0.00317502724899066,0.0598761263320486,0.00610551923502811,0.0234077910668511,0.451971938621735
"hdp.3",0.0100725086910592,0.146914477362567,0.366887197363826,0.223328418257902,0.998556283022858,0.131397353172265,0.196348753057688,0.538854856939507,0.145542182558577,0.13644429362491,0.285387708326952,0.573861119481932,0.0717955443861835
"hdp.4",0.0467631749728282,0.0240163540392211,0.10796634342379,0.0441659521170296,0.187744377447915,0.448094908668696,0.99918564162354,0.131184619357367,0.0581928089349251,0.0205249248097453,0.048795030464029,0.0988888514700744,0.0575402265731375
"hdp.5",0.0306171603795437,0.0192149985683786,0.071420866981498,0.0277873537834019,0.125148294563997,0.998873704757783,0.474913177907645,0.103060513582068,0.068741065374412,0.0106467468047032,0.0380580677865208,0.0501649552311654,0.0389662272553253
"hdp.6",0.106437571832166,0.386152829312342,0.116900034589827,0.0507392680435212,0.373929460286527,0.0793276510854766,0.03926620925333,0.311795446433386,0.0403019277663607,0.0306584310153973,0.19591212548325,0.0920327775693567,0.103027581461197
"hdp.7",0.0707033514895125,0.0334510364349411,0.998511255035809,0.0639529039972659,0.344699730617312,0.0746713891078938,0.115462464599132,0.545386141288149,0.173211202604141,0.1858397230511,0.136776400491316,0.142150278500645,0.0660529895254176
"hdp.8",0.0789869086092324,0.0346803105554424,0.571885503564445,0.0578844501641866,0.538337421570462,0.113877423161323,0.144869691624549,0.997718727460301,0.129458094381087,0.0324856993658218,0.25481374010022,0.311458012788081,0.0866969316861061
"hdp.9",0.0181238522903295,0.0231697607272653,0.138144879875854,0.0395228192192996,0.591949219611401,0.0495597356477804,0.0894733531644303,0.266979563486052,0.056175776662629,0.0228614081507608,0.0538450744557644,0.998916557171205,0.0326599199416644
"hdp.10",0.0241976129372204,0.0240016388588256,0.0647978977429873,0.997434432883714,0.213220858111852,0.0323097063845151,0.0525789867322629,0.0559612541373141,0.0896520567688857,0.00948227607569674,0.0383326082673695,0.0369058356984385,0.0303351375841471
"hdp.11",0.0603971868484948,0.0846610755059736,0.0425372391668027,0.0208263452496846,0.0760437161084377,0.029528059242916,0.0426422680157355,0.0553928154160138,0.0682909046289898,0.0267120409211278,0.0243160926807426,0.0316056874224006,0.91749599770779
"hdp.12",0.0377584820623702,0.0187344900481724,0.1846940989415,0.0090399436947004,0.137783122264586,0.0115962935326148,0.0209172342103781,0.0331480073645842,0.114415242024544,0.998845265968137,0.0240246827728892,0.0248914568047399,0.036506934447448
"hdp.13",0.0621701686669037,0.0807037564123301,0.169608869824161,0.178687211412711,0.172828166140371,0.0696151101563388,0.057530806729059,0.198917627547355,0.0881494761516242,0.0216140242177397,0.213499330517233,0.0598318139206399,0.0464784328551456
"hdp.14",0.0381603333351136,0.0364667748228796,0.140427925895659,0.0574232039480941,0.274712032088074,0.0569598663770684,0.0729578308427602,0.229961143773708,0.0675739079959793,0.0348303502594178,0.993226331296173,0.0675086158915333,0.040463940215396
"hdp.15",0.057363997736964,0.0175998965253729,0.146194616296728,0.0987652761632641,0.162187898911753,0.0703547002846887,0.06526032640832,0.100689284219468,0.986793991352566,0.101094025334553,0.0808313694713672,0.0653682527970008,0.0911792555487296
