"ex.sig","ref.sig","sim"
"hdp.2","ID1",0.999989524888228
"hdp.1","ID2",0.999130350194912
"hdp.7","ID3",0.998511255035809
"hdp.10","ID4",0.997434432883714
"hdp.3","ID5",0.998556283022858
"hdp.5","ID6",0.998873704757783
"hdp.4","ID8",0.99918564162354
"hdp.8","ID9",0.997718727460301
"hdp.15","ID10",0.986793991352566
"hdp.12","ID11",0.998845265968137
"hdp.14","ID12",0.993226331296173
"hdp.9","ID13",0.998916557171205
"hdp.11","ID14",0.91749599770779
