Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13
DEL,C,1,0,0.00736593003068224,0.0200027504910004,0.0191287646458577,0.00884476974501469,0.00364694119675399,0.00765795502452703,0.00249033355516179,0.0113803401696293,0.0293114449106848,0.167787275294922,0.0156158672212414,0.0145897941922752,0.00911854103343465
DEL,C,1,1,0.00228364908347299,0.000679002210225604,0.0216250048150093,0.00790722735288693,0.000272302514128966,0.0194823179918232,0.000528865955657166,0.0269124560774548,0.0310611155396508,0.134600255625364,0.0145107074817718,0.0281311671835354,0.00434216239687364
DEL,C,1,2,0.000838136458633428,2.59963155273838e-05,0.0258243896683331,0.00190534037925426,7.18133372337051e-06,0.0188119507563997,4.79036741648441e-06,0.024230615266638,0.0286609342336475,0.0734946307136463,0.0532032676022622,0.0323160417254018,0
DEL,C,1,3,0.00380389967536346,0.00570100546474879,0.012428390378331,0.00376594515582775,0.003184157837405,0.0174072842487802,0.00265832516544379,0.00776364646752076,0.0135541007789973,0.0933939957661854,0.00573526038082129,0.0172064420637158,0.00260529743812419
DEL,C,1,4,0.00748763339574061,0.0296702818606735,0.00337937223995455,0.00308698521667426,0.00305040668262852,0.00449321707643085,0.00256336317606995,0.00154844220658507,0.00267558672508954,0.0521553072197171,0.00554275511934329,0.00111890329856217,0.0160660008684325
DEL,C,1,5+,0.00303003687651636,0.146349693007759,0.00245375291102771,0.00155218061294635,0.00983261193341862,0.00413331851798594,0.00913457316182565,0.000845092008923571,0.00261635148131959,0.0231930595125657,0.00626290433585685,0.00135678037778404,0.314372557533652
DEL,T,1,0,0.0329497230702912,0.0543861778263821,0.0767718022021339,0.0236802235103502,0.00802563848080773,0.36704750824376,0.00650907610250071,0.0195512598944626,0.0635123360856951,0.0186633331639142,0.0520821488773851,0.0672134902734705,0.0243161094224924
DEL,T,1,1,0.000916742747801119,3.91965171941382e-05,0.0912985768318432,0.00787201807104959,6.89673661412201e-06,0.0437877260293671,5.30697566728174e-06,0.143126540336933,0.178779350870966,0.0327065138319265,0.199698774150433,0.0933359176769101,0
DEL,T,1,2,0.110919574062027,0.0607877368510165,0.0854333018513368,0.0150255991293705,0.00574501954584487,0.0310881273509832,0.00389931211263187,0.226714553427553,0.0650893782899601,0.0070672711290827,0.0113019539782758,0.097926064279673,0.0998697351280938
DEL,T,1,3,0.565242352116401,0.174585597852624,0.0867759731483941,0.0112149945814287,0.0115519674226622,0.0444727996758053,0.00862468081828868,0.114610177865877,0.0663336261246811,0.00866719030681592,0.281235225470541,0.015787989850578,0.115935735996526
DEL,T,1,4,0.0448389615023095,0.0405236762453885,0.0409671015671698,0.0225440763812784,0.0462449906402651,0.0289748977904435,0.0244773216022558,0.00961352447310362,0.0496348262614915,0.00937157881246771,0.00495127522267772,0.187640964195094,0.014329135909683
DEL,T,1,5+,0.00886594632226962,0.01151960048108,0.0200953924260661,0.0129785070959659,0.438999597902231,0.0407343074424244,0.347740003278114,0.0196466475784122,0.0276831680670032,0.007820926294271,0.00882930867670088,0.0235234000563857,0.00738167607468519
INS,C,1,0,0.00069887686242972,2.54575317858836e-05,0.000646508756733388,0.000888767629409353,6.94416946566343e-06,0.00145511766762857,6.38715655531254e-06,0.000785072792056457,0.000271097401357549,0.00253099668011314,0.00256041972131622,0.000246687341415281,0
INS,C,1,1,0.00171054228371157,0.00249591568249959,0.00114785271487678,0.00232137386312887,0.000243121823860686,0.00229726395393298,9.74511018549524e-05,0.00127567630135863,0.00160304416841334,0.00107108212346786,0.00287361480993846,0.00195587820693544,0.00651324359531046
