Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID8 0.999),hdp.2 (ID6 0.998),hdp.3 (ID4 0.992),hdp.4 (ID13 0.998),hdp.5 (ID2 1),hdp.6 (ID3 0.979),hdp.7 (ID1 1),hdp.8 (ID14 0.982),hdp.9 (ID9 1),hdp.10 (ID11 0.977),hdp.11 (False Positive) (ID5 0.135),hdp.12 (False Positive) (ID5 0.915),hdp.13 (ID5 0.995)
DEL,T,1,4,0.00152493230131071,0.0171290759256365,0.0041610904578635,0.0146507364794228,0.0434641576262753,0.0136180651771818,0.004366484748797,0.0109964955941544,0.0966179006809356,0.00772010717679031,0.047656833489478,0.0442058520590841,0.0537193545649928
DEL,T,1,5+,0.0106095159922741,0.00324178019289885,0.00210735668558691,0.00658654046202046,0.817778849821956,0.00827637886830496,0.000959307363843446,0.0465435868524999,0.00462142843100606,0.00884711335084159,0.0134208960880837,0.0312164285108853,0.0281130985301744
INS,C,1,0,0.00260876553188786,0.00222087329242735,0.000404209492524456,0.00285840992237675,2.58571145487856e-06,0.00268577811680928,5.16113315362017e-06,0.524667854048659,0.000209114714045369,0.000701710302863306,9.16695850618797e-05,0.000685612840680637,0.000459456762656481
INS,C,1,1,0.0021026587565026,0.00177343675418936,0.000320659139740584,0.00235005470858132,0.000179478188465405,0.00127626738905096,5.23077543114866e-05,0.0150889617146197,0.000220232810986486,0.12070735592988,0.000364519231581862,0.00121364870241267,0.00127269506716526
INS,C,1,2,0.00146019476857342,0.0001492906315177,0.000219253155076149,0.00193610758434352,1.23266621496531e-05,0.00215535340672121,8.85337459155317e-06,0.000616559084069181,0.000376640873418061,0.0660550853295433,0.000141822594924133,0.00352440622369451,0.00315483922246744
INS,C,1,3,0.000178260394016501,9.751981458416e-05,0.000847659361934667,0.000380589049817503,0.00032594683573617,0.00577209108492214,0.00084260751921887,0.00083856060633742,0.000244457008957529,0.0264534254955695,0.00664956117967035,0.000193383237826933,0.000490790502088897
INS,C,1,4,0.000299533812089866,0.00045341445604376,8.96002609975218e-05,0.000316633853399587,0.0025126871382649,0.00818989741177941,0.00144179526632694,0.000828546455022675,0.000380469622033545,0.00782307941604568,0.017968965959061,0.000265274383056872,8.83420147206884e-05
INS,C,1,5+,0.000798177088340007,0.000400022942911961,0.000859885218116417,0.00104971823192769,0.00789502647514459,0.0103548896779361,0.0210853141984345,0.00235459564644883,0.000930373641932435,0.00127075684774314,0.189645186270314,0.000371179108516259,0.000195075751926912
INS,T,1,0,0.00473380996129734,0.00694125523586394,0.00369746022332396,0.0394216307415074,0.00113327570428147,0.0181344121701811,0.00231915087996725,0.0387609303973105,0.013720535417115,0.00426763716366269,0.013165442688527,0.0047119217719618,0.00529693185106562
INS,T,1,1,0.00403094807700581,0.00132523559855761,0.00116168040794083,0.00482396079785467,9.79345245020358e-06,0.0422525631245886,1.69683008955197e-05,0.00358657073585176,0.0105430238077234,0.207058345462761,0.000227570053360212,0.0144665013837981,0.014297604323228
INS,T,1,2,0.00172261371392348,0.00070960884288723,0.000316779916186924,0.00590347259100025,0.000513168095596006,0.0456588603562574,9.81215663649285e-05,0.00171747091504547,0.00244166784903823,0.132079363756484,0.00431451600217219,0.0250458288308054,0.0292348612872418
INS,T,1,3,0.00109224233141264,0.000825223382971587,0.000807284627258853,0.0116499726742976,0.00108123708933786,0.0248845792094114,0.00332270910704949,0.000502436838695978,0.00184035183450931,0.0843279508774234,0.0337904824392598,0.0213742179301395,0.0222514233696395
INS,T,1,4,0.00122008671640393,0.00100556333420627,0.00118236493208796,0.0120557914721865,0.00359053505178354,0.00611674737933928,0.014323343229004,0.00509155601485393,0.00404825126447491,0.042417669500872,0.0947437239800417,0.0114415007346749,0.0113176628837735
INS,T,1,5+,0.0137243062830732,0.0152563230547561,0.00416312109835187,0.0271100905980782,0.0158866308669322,0.0300818503007521,0.903914985958781,0.152985232184791,0.00433398390153558,0.0116607807116042,0.0140123067960166,0.000807199561476106,0.000953282229741867
DEL,repeats,2,0,0.00830402325879134,0.00108916638053269,0.0876894703112098,0.0231017027834099,0.000165550222775167,0.00985470856606684,0.000556533853336744,0.000759375536673024,0.0147872836852137,0.0128800960550746,0.00542719723081359,0.0250633928758667,0.0307124922968812
DEL,repeats,2,1,0.00975147893915126,0.00155898535520623,0.193712781335787,0.00491410383404294,0.00294472502122154,0.00995213673919781,0.000823501920840579,0.00626449157606661,0.00392243637607667,0.00633908347925529,0.0122043925770338,0.0234651751748536,0.0279011361337712
DEL,repeats,2,2,0.000551027680651645,0.00221850261266105,0.0463475625774077,0.00289953575100116,0.00167862081323603,0.0120261826298459,0.000667366135958058,0.00220282019213219,0.000512647350678988,0.00185408030621124,0.0032729002930404,0.00424680840509318,0.00493538234249206
DEL,repeats,2,3,0.000101915117957227,0.00060480138309555,0.0120554924469837,8.93909857149249e-05,0.000889831627076596,0.00660457810372112,0.000234312243230561,0.000196492303650874,0.000154131675033587,0.000425340486542938,0.00158435393885885,0.000491162407059798,0.000289178962689982
DEL,repeats,2,4,0.000303550207067233,0.000190543386216492,0.00315386476679382,0.000133360183252242,0.000812751549856039,0.00296014068135718,5.55006926389783e-05,0.000336133537545164,0.000234731742041596,0.000364908988245103,0.00123920499644888,0.000751258524811259,0.000781267801303262
DEL,repeats,2,5+,0.000645643332421777,0.000168468260121023,0.00203890309450284,0.000789086383638893,2.17507272491598e-06,9.78449627785287e-05,4.34964052322351e-06,2.86746674231959e-05,0.000207089895066027,0.0124243055887692,8.34032833133657e-05,0.0228744639029986,0.0209064845580347
DEL,repeats,3,0,0.0120566001862517,0.001048894092157,0.00500290997784193,0.00434751106783925,1.36776448206031e-05,0.0011594369392233,4.30881573984474e-05,0.00156634027437446,0.00213069860451685,0.00658312947090472,0.000323126034020273,0.0155727943950414,0.0189571576898402
DEL,repeats,3,1,0.00193497848763368,0.00425803719524848,0.099173022361329,0.000816675303743142,0.00432091040984012,0.000253685965480523,0.00434656365535857,0.0044088449126851,0.00416907159939077,0.000827057142632791,0.056596838830496,0.00577000171608238,0.00614619830498776
DEL,repeats,3,2,0.000317664277345056,0.000540149141073819,0.0143881802046947,0.000837464863403476,0.00194658508528894,7.57455300867272e-05,0.00067640362231779,0.00142657203173179,0.00100678294723471,0.000404415885065135,0.0063002173975671,0.000453510898311218,0.00122620579862232
DEL,repeats,3,3,0.000304059191655957,0.000146173626639785,0.00370321603877722,0.000127498310384685,0.000455387101152344,0.00011504831478292,0.000254886733324539,0.000371578748247499,0.000330002542927205,0.00046832738105011,0.00531843984288351,0.000210111400468371,0.000609283694949091
DEL,repeats,3,4,4.77818328598723e-05,3.37785282133684e-05,0.000724700579259105,0.000838103591202753,2.24257498189613e-06,5.31574474633056e-05,3.83632890868161e-06,3.56210689693262e-05,3.38451560304644e-05,0.00296297264614741,6.08251755524989e-05,0.00443888261950788,0.00624746028423029
DEL,repeats,3,5+,5.69990371893136e-05,0.0001782948740906,0.000706382801612222,0.000394641061401594,2.25476288940643e-06,0.000127734050262628,3.42808107489389e-06,6.23906051667901e-05,8.03853134798973e-05,0.00372975444422474,4.632830308309e-05,0.00705145677982417,0.00883269088095342
DEL,repeats,4,0,0.00653985372728522,0.00233726342527476,0.00646481708088512,0.00415439892917078,1.45279857522836e-05,0.000119503652394751,5.32923520282687e-05,0.000394723650164212,0.00125838204495574,0.00559931627860826,0.000857227829084711,0.00971440468446172,0.0111439118268627
DEL,repeats,4,1,0.00144322218295134,0.00255291113951033,0.0576498834650435,0.000619947141565868,0.00186827684200389,0.00141444992461617,0.000877650792833853,0.000261911578971392,0.00364748436612723,0.00178086650871641,0.00655320324436305,0.00303761774225309,0.00290446150163993
DEL,repeats,4,2,0.000168336400661012,0.000535894356246336,0.0137981741096923,0.000169571928646729,0.00044412922473821,2.86291371702158e-05,2.79269535318998e-05,0.000567777954786722,0.000518169584259013,0.000249555987987405,0.000376856995385615,8.274710244382e-05,0.000128017083925471
DEL,repeats,4,3,8.78034599286396e-05,0.000171138933314542,0.00400124404038527,0.000430595255264114,1.74193324262668e-06,4.87739701355366e-05,3.6091910207654e-06,3.42435125445661e-05,0.000112377453353509,0.00208904707312564,7.60006250311143e-05,0.00379534252729344,0.003410674918493
DEL,repeats,4,4,0.00021966906439577,5.36549219947213e-05,0.000418409971525939,0.000444513340051582,2.07569440213964e-06,0.000118329934421742,5.35725221102799e-06,1.66869955566673e-05,3.60601852775633e-05,0.00103048085358811,8.50071926078535e-05,0.00445613649436307,0.0048143476076457
DEL,repeats,4,5+,3.60775995684698e-05,0.000115336497395717,0.000666904349634727,0.000287880800370849,0.000144153882375153,7.13189365885212e-05,3.26498206286596e-05,7.42903478998234e-05,5.50505329777604e-05,0.000338719774881627,0.000443419231106858,0.00071158828116189,0.00170510177395386
DEL,repeats,5+,0,0.25236844640791,0.0155105162659326,0.00549208426928354,0.011970222551206,4.42702302028157e-06,0.00141235160432156,7.73269426350847e-06,0.00484253093889146,0.00223200091163486,0.0335678792287326,0.000190001562577786,0.0190065888615745,0.0204374790953348
DEL,repeats,5+,1,0.000578059345586405,0.00755557226413256,0.0150245689293351,0.00318137954346271,0.00289778563927397,0.000137061515133848,8.79443881358725e-05,0.000397771860125383,0.000686168201393552,0.000251429832895865,0.00177990749514833,0.000279594783759347,0.000125533429555047
DEL,repeats,5+,2,0.00030309670421093,0.000409026404184905,0.002906756825984,0.000349909511329656,0.000399776491776863,5.24915421643331e-05,0.000104789614316794,3.7037705008973e-05,0.000144572075125055,0.00087187326669346,0.00128534823307492,0.000231681372598421,0.000407826522525474
DEL,repeats,5+,3,4.79603393033109e-05,0.000180647261574754,0.000911365455601082,0.000100084525322173,0.00011258813945481,4.37533316224198e-05,1.63999558720114e-05,9.59599943545588e-05,0.000137736777116002,0.000257609059558287,0.000482406564726716,0.000193777521987243,0.000134842309476158
DEL,repeats,5+,4,1.61572453804233e-05,8.09104223943308e-05,0.00013608092155563,3.23690765375468e-05,5.84588296075047e-05,2.15341317905154e-05,9.16656471894423e-06,2.51086525647746e-05,6.07445693802751e-05,0.000112229925410265,0.00036013932543153,2.47663023896338e-05,3.46801949326317e-05
DEL,repeats,5+,5+,3.45844172915988e-05,2.18044003196876e-06,0.000167996988266063,0.000153480108929463,1.92709568364862e-05,2.88063925375682e-05,1.18782108698381e-05,2.37408660437363e-05,7.98085468615392e-05,0.000183458339609227,0.000436941905109889,0.000573814881305143,0.000779884011631838
INS,repeats,2,0,0.00211902345531729,0.00210641482457471,0.00100086768567848,0.0102925730802214,0.00021268929889964,0.00230900027541652,0.000556618904968783,0.0256133462512303,0.00144575143032599,0.00352762457856336,0.00163376668289288,0.00600181977385638,0.00609566792955576
INS,repeats,2,1,0.00158537603040854,0.00031161634329363,0.000756994765232892,0.00255806362785872,0.000231910566574738,0.00262653649862874,3.34503065772629e-05,5.75154232096608e-05,0.00173074776957599,0.00281076736269,0.000431081467303106,0.0208004503629336,0.0191257402096316
INS,repeats,2,2,0.000489192083744841,0.000476426146985175,0.000135324683028924,0.000493406922880098,0.000888758153684342,0.000925795202310414,0.000238446753155098,0.00111008577057097,0.00063741301469702,0.0018582741495778,0.00108763556811979,0.00723279069371202,0.00695674345708822
INS,repeats,2,3,0.000381275289689302,0.000388447586769093,0.000310631977053146,0.000682501257649886,0.000405283550908827,0.000825291409021599,0.000429527752123899,0.000998630708913788,0.000410976894655639,0.000294416727403037,0.00279178919351308,0.00134195928242196,0.00121136727312177
INS,repeats,2,4,0.000149207264222261,0.000127336234484404,0.00021218092440973,0.000177360286973395,0.0019972445916212,0.000498101954317076,0.00226900343710956,0.00369646261291346,0.000201825365719736,0.00021575985660268,0.0318909603240341,0.00014488102898661,6.07571875455159e-05
INS,repeats,2,5+,0.00226006766812609,0.000339464513634815,0.000208133647850136,0.00173758686350376,0.0142119626858549,0.000271047410109851,0.015153326084206,0.000582423040465554,0.00060484410820505,0.000607326519438375,0.242995465933491,0.000490846979731549,0.000979124915338673
INS,repeats,3,0,0.000494841571454747,0.00103151642411698,0.000244251039708937,0.000489790899371289,1.59202198024992e-05,0.000132773851518161,3.5717683026682e-05,0.00783295191954867,0.000608991919205158,0.00152896821459343,0.000153049959985548,0.00403119279774688,0.00406470298385354
INS,repeats,3,1,0.000568791484023015,0.000178258289526305,0.000483418475988349,0.00392654823987068,0.000961891223934254,0.000384160287908707,0.000350357690592155,0.00296836053805361,0.000883575780249268,0.00376116365411893,0.00429860028686535,0.00608319476742231,0.00619655777412569
INS,repeats,3,2,8.91277847590147e-05,0.000801070253624175,0.000992591075136191,0.000316417510112735,0.000151547254577174,7.11704253347935e-05,4.46921311179614e-05,0.000295441888544274,7.7170146373305e-05,0.000265840592549022,0.00103038834407038,0.00187818574044418,0.00140860691925599
INS,repeats,3,3,5.31442629107354e-05,0.000295226458489569,2.95213113758637e-05,0.00011563033579167,1.83756144001522e-05,2.56301679820372e-05,0.000110034798495018,0.000286355878083091,4.80066172556841e-05,2.462767593976e-05,0.000892575522382462,2.25688253361702e-05,2.31385069759566e-05
INS,repeats,3,4,0.000101128724706403,0.00013283123604148,0.000160294558827389,7.17023464994672e-06,9.71751241110091e-05,3.63708851064723e-05,7.47083529757159e-05,0.000884049278065665,6.2885968846307e-05,3.7409975136755e-05,0.00136449498787599,4.63888457410589e-05,2.15534889260192e-05
INS,repeats,3,5+,0.00022505561693899,3.49602096400898e-05,5.36649265618167e-05,5.6661337032625e-05,0.00202386391915505,3.55181430689391e-05,0.00106068590741175,0.00195331639088736,0.00010483653660923,0.000361005144685812,0.00878090987676857,7.65384411994648e-05,6.31250666844659e-05
INS,repeats,4,0,0.000729806708253811,0.00162307419493782,0.000548006847935921,0.00130507542484181,9.95564537322533e-06,5.83553413437749e-05,9.87499478345821e-06,0.00504793339473653,0.000148953047098541,0.0013607237110267,8.79065671017353e-05,0.00185982786994012,0.00262886683277619
INS,repeats,4,1,0.000780022500592461,0.000738320408945772,0.00151347136703082,0.00442759929221954,0.00109501129988719,0.00013620398241071,0.000594947172795347,0.00196268572855647,0.00151508614083075,0.00232695845346761,0.0100966090088007,0.00346404394731205,0.00404156172032445
INS,repeats,4,2,0.000149631820087736,0.000395958397818811,9.93893485932185e-05,0.000128312173225699,5.47612059751475e-06,8.56239238024208e-05,1.87814015691064e-05,8.64538780333426e-05,8.81103046768434e-05,0.000165879889753673,0.00045828623649038,0.000178731638429796,0.000336269159815341
INS,repeats,4,3,1.94306675932084e-05,0.000395098660557883,0.000108674277171111,4.63592757539659e-06,0.000220549561712439,1.32558270665976e-05,4.94920449872743e-05,0.000770689085182755,2.36167522772403e-05,7.24553364604533e-05,0.000963455975435019,2.41880189545118e-05,1.47255068222016e-05
INS,repeats,4,4,0.000110818729886033,2.94322819751488e-05,0.000286670419290289,0.000109613932004933,0.000144791403691077,4.43665393797471e-05,0.000348848774579037,0.00140116051215164,0.000130791034435348,9.342455329322e-05,0.00253207926544409,5.20139664281547e-05,2.97073730855235e-05
INS,repeats,4,5+,0.000851603584411314,0.000106215965517029,0.00011288960673664,0.000737452452510253,0.00211762549163183,6.57761133445554e-05,0.000866360939136239,0.000224102051568405,0.000105075833397698,0.00045828892618336,0.00615160903255091,0.000735108645604943,0.000776953795654302
INS,repeats,5+,0,0.000280648312823916,0.00875367284330939,0.000259515854414673,0.0025273222770032,3.3076105920274e-06,7.20998183419926e-05,6.40088576651962e-06,0.00269380670366633,0.000157629089634269,0.00371032445713821,7.79129784206959e-05,0.00461106914087653,0.00457588370944746
INS,repeats,5+,1,0.0103295648194793,0.00557106086624448,0.00222126861477632,0.0148776496811466,8.91826693782898e-05,0.000831404323852455,0.0015120018864492,0.0247713564086866,0.00191468109849645,0.00192959179448668,0.0105827169026686,0.00446790719082887,0.00410511405274412
INS,repeats,5+,2,0.000113199619881625,0.00128686936598167,8.5020816585801e-05,0.000253987018764061,2.06172518507014e-05,3.81434387799963e-05,0.000156521018745287,0.000551843241816626,7.40899671986688e-05,0.000311972869581108,0.00275193821642696,0.000171250753628173,0.00029677602311716
INS,repeats,5+,3,6.76177583246709e-05,6.5146133639711e-05,4.18732073120647e-05,3.1277058042009e-05,8.43806338192296e-05,5.40293522432553e-05,0.000196849500835924,0.000117004366971105,0.000182810474759183,0.000221180622230725,0.00223504760186875,0.000208713005979803,0.000105223146090805
INS,repeats,5+,4,4.83438869317802e-05,3.70418713484626e-05,6.65209815158219e-06,3.21630353119737e-05,1.37723354866447e-05,3.88620416206142e-05,0.000152191390370778,4.96115710988037e-05,0.000121476867130372,0.0002462767593976,0.00177602109955015,8.83511946423659e-05,0.000129886026947832
INS,repeats,5+,5+,0.0003131750815175,2.78884133619092e-05,4.73069211706203e-05,0.000199241865129267,6.69575512675751e-05,5.80631095219236e-05,0.000152236417705387,1.83869588042435e-05,6.63158894810114e-05,0.000546471175268388,0.00133550124293717,0.000346244578218226,0.000568042903566284
DEL,MH,2,1,0.00325623011248256,0.000946903643816018,0.201016813115058,0.0102309564517138,0.000179688195487121,0.00976335019159628,0.000927269914965468,0.00228660688644951,0.00461863049932552,0.0130921974525703,0.00820689541579899,0.0316420346048908,0.0297756308541367
DEL,MH,3,1,0.00971511910642222,0.00108242384533316,0.00620454498794374,0.00237597469475842,1.03972226376372e-05,0.000589441166045211,1.86593274619443e-05,0.00143716260736611,0.00246135767965857,0.00319329941614562,0.000653469659865742,0.0134336293403267,0.014107625438039
DEL,MH,3,2,0.00383348376682425,0.00392000679653402,0.0417801339556112,0.0010380769026828,0.00254092651996627,0.000563834951491194,0.00154542417601826,0.00345425692974875,0.00124193806051745,0.00548313789428374,0.0202048155155769,0.00772755948655812,0.00936865301918897
DEL,MH,4,1,0.00508388521937267,0.00250352563616881,0.0120169802997903,0.00124607551989893,7.51131364546631e-05,0.000166078697837997,8.07340109538277e-05,3.713540404619e-05,0.00257561882824437,0.00240639609297983,0.00152760022536159,0.00921101421131016,0.00924027758335655
DEL,MH,4,2,0.00204609151192647,0.00918437560183895,0.0292357052922776,0.000672590674699816,0.000507731351315063,0.000424775720460429,0.000171705236582857,0.000659585740059558,0.00224839580955245,0.00295764111122929,0.00130595229862718,0.00515996526325005,0.00699676309543429
DEL,MH,4,3,0.000992232890351582,0.00481072752496255,0.0487571345853338,0.000513207484657681,0.000601566988768249,0.000114650687877778,0.000100309894826923,0.00175463562880283,0.00280303667869998,0.00257709444106954,0.0036503741766162,0.00348836865144214,0.00330457518850675
DEL,MH,5+,1,0.295255808682892,0.0663095008335464,0.00227524163851569,0.00958302891171508,0.000525119745206881,0.00106791089075661,3.91657762502909e-05,0.00739535793185363,0.00100163499837511,0.0245292098513559,0.000976719071524053,0.00506892767919544,0.00784960204221334
DEL,MH,5+,2,0.120412845746296,0.240214669882001,0.000586631030466582,0.00985843391587747,4.81684855434195e-05,0.00195287507966311,1.99751262399611e-05,0.00469342266829084,0.000731346207893245,0.0149428869918043,0.00017834237578324,0.0102733261387514,0.00709462348811399
DEL,MH,5+,3,0.042566711633083,0.229761596467266,0.00111097041340003,0.00227657010548064,5.49196487727815e-05,0.0010337053955432,2.857734836514e-05,0.00105675186615419,0.000571698435094722,0.00568611545168942,0.000286729630799204,0.00661180891258947,0.00719465053155413
DEL,MH,5+,4,0.013568865766826,0.130650627720515,0.00394519836290604,0.00068984662734157,0.00038160994686708,0.00118155553465752,5.66994203470118e-05,0.000209740293097502,0.000616802811813349,0.00172351346991105,0.000624352537288886,0.00201933421271318,0.00268766962415231
DEL,MH,5+,5+,0.0121587637658802,0.107266513231492,0.000371495174035833,0.0123676451691528,0.00222949079441814,0.000260416878754311,0.000558433006249805,0.00112517050191728,0.000401202541218995,0.000915440160815155,0.00414363797349022,0.00161228575985295,0.000824046749332791
