Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
INS,repeats,3,5+,0.00194539,0.00095122,0.00297747,0.00023996,3.45e-06,0.00030507,0,4.522e-05,0.00053289,0.00187294
INS,repeats,4,0,6.07e-06,1.2e-07,0.00140257,0.00073394,0.00011536,0.00292763,0.00168947,2.52e-06,0.00041815,0.00521749
INS,repeats,4,1,0.0010337,0.00055691,0.00480008,0.00096039,8.82e-06,0.00510015,0.0006585,0.0010821,0.00197198,0.0018527
INS,repeats,4,2,0,3.392e-05,0.00025874,0.00016084,0.00014126,0.00024533,0.00042196,1.433e-05,5.565e-05,8.01e-05
INS,repeats,4,3,0.00024313,5.05e-05,0.00011487,1.825e-05,2.12e-06,1.278e-05,0.00038457,2.13e-06,0.00010422,0.00077326
INS,repeats,4,4,0.00013448,0.00036786,0.00035883,0.00015716,5.8e-07,4.986e-05,5.77e-06,0.00017278,0.00035365,0.00137678
INS,repeats,4,5+,0.00203947,0.00074663,0.00312047,0.00121271,7.04e-06,0.00116091,5.131e-05,4.772e-05,0.00057931,0.00015027
INS,repeats,5+,0,0,3e-08,0.00362074,8.658e-05,6.209e-05,0.00409723,0.00872783,1.098e-05,8.233e-05,0.00273975
INS,repeats,5+,1,3.578e-05,0.00168106,0.00184994,0.01098981,0.00028429,0.01135242,0.00579726,0.00140288,0.00251027,0.0244953
INS,repeats,5+,2,5.31e-06,0.00021556,0.00043217,3.156e-05,2.88e-06,0.00027627,0.00131835,1.731e-05,6.933e-05,0.00055512
INS,repeats,5+,3,7.624e-05,0.00021174,0.00051193,8.693e-05,7.578e-05,7.93e-05,5.778e-05,0.00015467,0.00010029,8.85e-05
INS,repeats,5+,4,2.75e-06,0.00019154,0.00026428,3.02e-05,8.93e-06,8.466e-05,1.58e-05,0.00018472,2.84e-05,1.295e-05
INS,repeats,5+,5+,5.811e-05,0.00016988,0.00083172,0.00037962,5.75e-05,0.00036703,7.6e-06,1.223e-05,4.883e-05,6.4e-07
DEL,MH,2,1,1.473e-05,5.27e-05,0.01661316,0.00068312,0.00999092,0.01817058,0.00010475,7.954e-05,0.19680116,0.00510938
DEL,MH,3,1,1e-08,1.37e-06,0.00629967,0.01230753,0.00175242,0.01378977,0.00104324,0.00089499,0.00584444,0.00136643
DEL,MH,3,2,0.00225385,0.00127443,0.01193863,0.00338626,0.00065823,0.00472991,0.00398548,0.00023307,0.04089121,0.00399717
DEL,MH,4,1,4.055e-05,3.192e-05,0.00804582,0.00547913,0.00020794,0.00563046,0.00257567,0.0018213,0.01177789,0.00017482
DEL,MH,4,2,0.00048567,5.122e-05,0.00476091,0.00081722,0.00030569,0.00280922,0.00956151,0.00147282,0.02932896,0.00097
DEL,MH,4,3,0.0005204,2.69e-06,0.00181684,0.00010049,2.19e-06,0.0010095,0.00499822,0.00136923,0.0456894,0.00217458
DEL,MH,5+,1,0.00054849,1.54e-06,0.00059091,0.33109258,0.00015305,0.00280251,0.07180899,1.34e-05,0.00012109,0.00165058
DEL,MH,5+,2,0,2e-08,0.00940833,0.11033578,0.00122855,0.00272629,0.2662858,2e-08,2.77e-06,0.00148719
DEL,MH,5+,3,0,1e-08,0.00277098,0.02079891,0.0005987,0.00111437,0.24124362,1.679e-05,0.00024599,5.404e-05
DEL,MH,5+,4,0.00037585,2.9e-07,0.00074049,0.0001508,0.00094848,6.157e-05,0.13702606,3.8e-07,0.00310491,4.137e-05
DEL,MH,5+,5+,0.00228065,0.00029403,0.0014543,0.00107615,0,0.00387351,0.11117745,1.778e-05,0.00089803,0.00059131
