num.sigs,16
likelihood,82668.77
evidence,36586.74
relevance,0.38204028570262,0.406883796038621,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.567350105733387,0.25307455860782,6.77921759510546,0.00453926463912846,0.00453926463912846,0.00453926463912846,0.485353709248762,0.00453926463912846,0.493300915249195,0.210290694712198,0.420559415639836,0.358684491821625,0.00453926463912846,0.157170865970763,0.00453926463912846,0.0284594324727187,0.274182847951688,0.00453926463912846,3.15125439760565,0.870938078406242,0.240977816916562
error,10736817
