Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22
DEL,C,1,0,0.0193497741592381,0.0101256883955766,0.00541109954365708,0.0424706087061778,0.0192126233415549,0.0150990360887248,0.0767677951591687,0.0174979633185245,0.0474624651199572,0.203022333534579,0.0172813203095398,0.0101166995678934,0.170842876700244,0.0530004465929937,0.0280784774416652,0.0507109618254039,0.110658455708195,0.0153376055120345,0.105344601833115,0.110222531293463,0.151556156968877,0.0109855334538879
DEL,C,1,1,0.0293341571402829,0.000552884140971364,0.00133014291063662,0.000938478764128247,0.0319139957199758,0.00742518226118713,0.000772936453694692,0.0241158057710758,0.000444355740661939,0.120157330223276,0.0173974022062109,0.00200486504794912,0.00402210031399175,0.00114228168096891,0.0106009902751178,0.00130814250577422,0.00224222327490921,0.000349781881298549,0.000952267587192001,0.000869262865090403,0.0030446549391069,0.00027124773960217
DEL,C,1,2,0.0261272570698746,2.59186908738852e-05,0.000144021660857793,1.87241833229941e-05,0.0254453549895723,0.0068934772393176,0.000169475820789615,0.0209075801978419,9.86620373334137e-05,0.113687150170761,0.0283811307984024,0.00379932190400597,0.00170228616051154,8.89627477390118e-06,0.0170150278592436,0.000245276719832667,9.47418285172904e-05,2.63986325508339e-05,0.000357100345197,0.000173852573018081,0.0003382949932341,0
DEL,C,1,3,0.0132087595403146,0.0041360622707153,0.0137993325624745,0.0138322540134058,0.0143359055810672,0.00130183332735517,0.0514755087640382,0.0142780104522618,0.0361607664006809,0.0595038896622231,0.0133550733890586,0.00130008313689533,0.168078703779337,0.0112324365295276,0.0285136359311854,0.0481355562671609,0.00704247591978525,0.00174890940649274,0.0734436376621831,0.015125173852573,0.0138700947225981,0.0113924050632911
DEL,C,1,4,0.00233336446391523,0.0133839662089292,0.00376770952065476,0.0161306002330121,0.00330927229887231,0.00131395041458825,0.00663410724651684,0.00257457747436526,0.0048118454696426,0.0491970461617839,0.00143286730916508,0.00167129108519308,0.00996539882833049,0.0243117397021171,0.00255055821899392,0.00891853406280447,0.0377388283593873,0.0110346284062486,0.004047137245566,0.00434631432545202,0.0060893098782138,0.00637432188065099
DEL,C,1,5+,0.00231739592708683,0.0343458961815154,0.00773936400034565,0.234334856485755,0.0017841866179926,0.00108987472680037,0.00419333864991126,0.00288322984621028,0.00640474782811717,0.026792149851275,0.0026591683714335,0.00171234634214767,0.026413207910893,0.134670028272361,0.00399419237148967,0.0064385138956075,0.0595294489183641,0.0145060485866832,0.002737769313177,0.00678025034770515,0.0064276048714479,0.0110759493670886
DEL,T,1,0,0.0536607019173862,0.0325121757633782,0.0496849011805661,0.0590628829946589,0.0969066056329626,0.0119084442534111,0.0126124856163337,0.118473636670996,0.00497452485944425,0.0414372790100366,0.188563730598325,0.0171080677001187,0.00404170437726059,0.0777730133283989,0.00297909832844538,0.0187364160983287,0.152502763303332,0.026372233918283,0.003690036900369,0.00312934631432545,0.0060893098782138,0.00293851717902351
DEL,T,1,1,0.131950596835599,3.40789444499905e-05,0.000126018953250569,7.432933379734e-05,0.0629297036182816,0.00248442487089424,4.75165852681163e-05,0.10151013849434,6.1757916498778e-05,0.012055056620607,0.00612614768534186,0.0205601305557171,0.00151604755945749,1.06755297286814e-05,0.133705341446364,6.81324221757408e-05,0,1.31993162754169e-05,0,0.000347705146036161,0.0006765899864682,4.52079566003617e-05
DEL,T,1,2,0.122914535629416,0.0155080047234567,0.0114224607952465,0.022181915843307,0.0837370716888948,0.013105081972698,0.100544302484246,0.0749938868366126,0.0676045836424367,0.0101167943713211,0.144534760128666,0.0116254802609746,0.243351772043952,0.00926280129458591,0.106965431373603,0.094826705184196,0.00230538449392073,0.0158787774793266,0.0917747887156291,0.00121696801112656,0.0030446549391069,0.0137884267631103
DEL,T,1,3,0.090603516126266,0.0671595339999122,0.00975489570774302,0.0502507905766292,0.149701151496458,0.0135985669283696,0.0131787249241121,0.0556603214525874,0.030927159550071,0.0160402659314318,0.0105333903622856,0.00556640858875976,0.017153555360241,0.124546067579662,0.00885125604444242,0.142573906644955,0.236728248855203,0.0611788309365575,0.00618973931674801,0.00330319888734353,0.0091339648173207,0.0202983725135624
DEL,T,1,4,0.0566525312668509,0.493963227740491,0.0225769384286825,0.00445219470124525,0.0521775824192851,0.0156951244397731,0.00914694266411239,0.0413940071037454,0.258133028058429,0.0173125351210193,0.065389825332463,0.00742244833024849,0.0238483429665522,0.00269735051144684,0.0696435588684225,0.00840754089648641,0.00615821885362387,0.385182447549217,0.012379478633496,0.225660639777469,0.0148849797023004,0.292992766726944
DEL,T,1,5+,0.0312414613857241,0.0173388852295564,0.0135454943852127,0.0116449289615833,0.0307442012390461,0.0173934457409192,0.00804534982897989,0.0175883819953615,0.0106773412463802,0.00703540079316026,0.0327868852459016,0.0161945882328791,0.00620468602459003,0.00960085973599415,0.0320726698131549,0.00929326238477104,0.00830570030001579,0.178989328352791,0.00547553862635401,0.00921418636995828,0.0182679296346414,0.331148282097649
INS,C,1,0,0.000266089764730937,2.12813661544244e-05,7.8697550397294e-05,3.08287058752326e-05,0.000505729364880289,0.000970632942984282,3.56374389510872e-05,0.000378735423536178,2.86195222799215e-05,0.00311393930490688,0.00180165056551231,0.000396867483894365,0.00196040632688469,7.11701981912094e-06,0.00129968438600047,5.45059377405926e-05,9.47418285172904e-05,3.29982906885423e-05,0,0,0,4.52079566003617e-05
INS,C,1,1,0.00172035195345377,0.00119074995354587,0.000801120488521474,0.0021791923257327,0.000996982604455972,0.00214514642836797,0.00205192454049482,0.00122512784620778,0.00207265592932484,0.00211188922270653,0.00140637682505297,0.000186459292002094,0.00287199526888606,0.00182907409351408,0.000997720795363825,0.00183276215652743,0.00410547923574925,0.000970149746243145,0.003213903106773,0.00399860917941586,0.0040595399188092,0.00198915009041591
