Signature,NumberOfPostSamples
hdp.1,8200
hdp.2,7599
hdp.3,7000
hdp.4,6200
hdp.5,5975
hdp.6,4600
hdp.7,4400
hdp.8,4004
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,4000
hdp.14,4000
hdp.15,4000
hdp.16,4000
hdp.17,4000
hdp.18,4000
hdp.19,4000
hdp.20,4000
hdp.21,3780
hdp.22,3600
