"ex.sig","ref.sig","sim"
"SBS96B","SBS2",0.996653434194645
"SBS96C","SBS7b",0.969165103070897
"SBS96D","SBS4",0.984304631944404
"SBS96F","SBS40",0.912959001391189
"SBS96G","SBS44",0.993288861364798
"SBS96H","SBS1",0.999756056194704
"SBS96I","SBS3",0.935484581104085
"SBS96J","SBS18",0.990112284688859
"SBS96K","SBS17b",0.999512161234609
"SBS96L","SBS7c",0.993430644670922
"SBS96M","SBS17a",0.999725862404478
"SBS96N","SBS7d",0.947568583755886
"SBS96O","SBS13",0.998912422685578
"SBS96P","SBS28",0.954428466269177
