Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,3.29449735135961e-48,0.0364246696574814,0.375874314068928,0.0246820476561218,6.22687728119214e-60,0.0217402178842239,0.00477249277270515,0.00584793299128385,4.0774751971562e-74,0.110581185658912,0.00138392304233701
DEL,C,1,1,0,0.0215510055704579,0.107640723338193,0.000494408730892706,6.6142365415123e-111,0.0271843427995484,3.05081532079375e-05,5.47049849588488e-40,0.000629680032123191,0.233942730567171,0
DEL,C,1,2,0,1.58186844764959e-29,0,0.0073867811971087,0.00530479588238712,0.0259975444256149,0,0,0,0.206135667778099,3.23911231307489e-106
DEL,C,1,3,5.19573680752866e-187,0.00467484370510713,0.0105830292968892,1.57360524985916e-72,0.00371438909339311,0.0141728823831281,0.00248280264912795,0.000230093257961368,0.00187947186690452,0.0737539505665535,0
DEL,C,1,4,3.90118982719478e-249,0.000399061306463567,0.0137306977177098,0.00206272705730118,0.00261609114376604,0.00235240521670139,0.00388743201693434,0.000583783834947184,0.000615833073737973,0.0499392074728963,0.00182423834633906
DEL,C,1,5+,1.3719486599401e-150,0.000427440538303295,1.02100035483365e-174,0.00102026580931857,0.0002772941349227,0.00298248997058917,0.0146297357827343,0.00198552110431943,0.00338312900575472,0.0255054728082884,0.000232031435882237
DEL,T,1,0,0.00024175435736153,0.0342966928780346,0.114426559326923,5.91154158165021e-74,0.0340615608320734,0.108837726314942,0.00791292278159427,0.00270668779729217,0.00122520623057117,0.0326258950785425,0.0211681040874074
DEL,T,1,1,0,3.99061975521125e-29,7.78657598299047e-36,9.87268161535338e-224,0.712981707915296,0.0881701690433028,0,0,0,3.05480459327191e-07,0
DEL,T,1,2,2.73203421226869e-116,0.00774810523845835,0.0952453396227695,0.0108817805140668,7.09785949699331e-30,0.124161853127992,0.00705803447786358,2.44939544006545e-214,0.000841501628857836,0.0109472849619617,0.0116426685695482
DEL,T,1,3,2.05936214926513e-81,0.00763322006595218,0.123059685733666,0.0223105217642348,0.0480810926289146,0.0949600647591754,0.0202523220260909,6.7497244622749e-272,0.00223703489682546,0.0112226596068533,0.0181555522871097
DEL,T,1,4,0.000242910981868962,1.2925801480645e-19,0.10501112392821,0.0178068459783031,4.09125669720826e-19,0.0571797029890751,0.0471402734574667,1.00727558783635e-143,0.00431818372099146,0.00861846997399981,0.00911886046325349
DEL,T,1,5+,1.46472399447338e-80,0.0111168222499668,2.99081696627613e-50,1.30404918718129e-11,9.28469086658617e-57,0.0316325481346035,0.815046045017773,3.90417101972179e-83,1.32523239822128e-18,0.00857739035446819,6.21842158841947e-139
INS,C,1,0,0,0,0,8.55992430170818e-231,0,0,0,0,0,0,0.702685824976403
INS,C,1,1,0.177689928648544,4.92880549562726e-80,0,0.00190652082525792,3.74751656845611e-91,0,0.000209423135113615,5.27015998709627e-173,0,1.11264487708324e-308,0.017952142599575
INS,C,1,2,0.100077214757777,9.18505397249372e-278,0,0,3.84234580451953e-211,0.00298657309719944,1.93394949238221e-05,0,0,0.000855075858457143,0
INS,C,1,3,0.037627624079105,0,0,0,0,0,0.000478509177135392,0.000214962714625794,0.000606901544513142,0.00672406271138283,0.00193485604370312
INS,C,1,4,0.0118886416659254,0,0,0.000158222259987311,0,0,0.00293138583912661,0,0.00173650121680769,0.00826119983527155,0.0011131107695718
INS,C,1,5+,0.00146009342118151,5.97149471302169e-112,7.04973250334199e-75,1.11253692925371e-308,0.000153700880711405,0.000356635210093582,0.00904755254924335,7.75652978061907e-05,0.0244068485126235,0.00769803532996693,0
