"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.922014064263812
"SBS96B","SBS2",0.995522379612029
"SBS96C","SBS7b",0.981808530082229
"SBS96E","SBS4",0.994525366596173
"SBS96F","SBS3",0.923157451686808
"SBS96H","SBS1",0.999702004606296
"SBS96I","SBS44",0.994610454354388
"SBS96J","SBS17b",0.99948195434038
"SBS96K","SBS18",0.991063487522389
"SBS96L","SBS7c",0.994644892485602
"SBS96M","SBS17a",0.999705470793953
"SBS96N","SBS35",0.914585695167007
"SBS96O","SBS7d",0.969810798081577
"SBS96P","SBS13",0.998918535368933
"SBS96Q","SBS28",0.967201928348104
