num.sigs,22
likelihood,796.618
evidence,-9214.102
relevance,0.68072454468929,1.62580769223832,7.71297307336839,0.0133333333333333,0.0133333333333333,5.27365388871848,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,4.36917383076812,0.0133333333333333,0.0133333333333333,0.0133333333333333,36.4284789807567,0.0133333333333333,0.707852441215551,3.89123216345753,4.65364419329163,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,4.08046226677247,0.0133333333333333,0.0133333333333333,6.52396212522342,0.0133333333333333,11.5145526937903,4.80370886643058,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,0.0133333333333333,14.8128965280159,1.38003303222545,4.98518160090571,0.0133333333333333,1.86070756279667,2.30862862677158,0.716477857053988,15.0264200106512,11.3395288894712,3.72687394108287
error,377112.1
