"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"signeR.1",0.00125296567369415,0.999992614255416,0.0364721455373307,0.00798735487959912,0.163877400022713,0.0276743775525462,0.0302503577536369,0.0322646314469622,0.00524873364857359,0.0174310909730068,0.0189742835238417,0.0201861814956742,0.0782468226108749
"signeR.2",0.440223107311662,0.900115759747485,0.0700420777244404,0.0102680899800721,0.15297716942927,0.0421356073738395,0.049774941192708,0.0370960032423338,0.00651875585545125,0.0421523570276163,0.020119854393625,0.0285279217931024,0.268735643953916
"signeR.3",0.99999839878647,0.00502343675788408,0.0840688011447334,0.00626458000213315,0.011179207280453,0.038740550084826,0.0513097799707969,0.0167646420118862,0.00325888673518981,0.0599680822734512,0.00624863304522838,0.0231435116561143,0.451791059700764
"signeR.4",0.00519945234269847,0.114736366663156,0.350468590800659,0.192727671324934,0.976553507737856,0.138702115128347,0.327018588739,0.539526370527209,0.143470328241785,0.113659986974774,0.266658627293499,0.707152620217768,0.0677802998331689
"signeR.5",0.0332270630961321,0.999597085405883,0.0383171235875164,0.00777639825468834,0.162566937419423,0.027920548128606,0.0310411059767272,0.0308960291278968,0.00471912716022016,0.0188210566676585,0.0185653955778269,0.020417710808094,0.0924593772498089
"signeR.6",0.0462790596166779,0.0203410780989566,0.0969848813213611,0.0377862239613169,0.168872003156032,0.842729931562195,0.872732520923308,0.132301385917573,0.0682282447087669,0.0144098525388775,0.0470813685087845,0.0757635573185732,0.055182689193495
"signeR.7",0.086159634977683,0.0322424941113093,0.999034610054517,0.0699930638832447,0.376404515847427,0.0795202550592859,0.146439499860588,0.569273382922488,0.174591892286555,0.188330877154461,0.144089526798638,0.143939362941518,0.0740318973620913
"signeR.8",0.00313626438076187,0.0296980031723226,0.570711152432186,0.0574513203395082,0.547579806628958,0.108270416496263,0.143375760604349,0.999383745089581,0.129056483775004,0.0270507565648023,0.257382040414142,0.293225101250294,0.0524258269939463
"signeR.9",0.429012972066813,0.20097694950555,0.0716787994856175,0.0212698619405086,0.0918065171493962,0.0421841238272417,0.0527704934468852,0.0588171818879853,0.0704280704536278,0.0461941034297588,0.023698321542022,0.0390302081399044,0.992282207722403
"signeR.10",0.00526697867353076,0.00896033246517003,0.0611906438543143,0.999213441467254,0.221531918255635,0.0257067117399425,0.0502162094271417,0.0582908563430712,0.0887271548761782,0.00517672367533029,0.0312892398658851,0.0725928700249737,0.0204436995112699
"signeR.11",0.00412096908753512,0.00342506262822373,0.176340787358981,0.00614354176148479,0.127260687763764,0.00666907214988199,0.0194130443006023,0.0239322350263659,0.11360467947682,0.998276654068832,0.0172919389035362,0.0189836721364112,0.0185471647641813
