"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998685371902373
"hdp.2","SBS2",0.994085646913545
"hdp.3","SBS7a",0.946483561253235
"hdp.4","SBS5",0.998676521210738
"hdp.5","SBS17b",0.999057871284793
"hdp.6","SBS40",0.999038035745457
"hdp.7","SBS12",0.992540693136192
"hdp.8","SBS7b",0.986113005287504
"hdp.9","SBS18",0.997862516369327
"hdp.10","SBS4",0.998199527760778
"hdp.11","SBS7c",0.99933677223772
"hdp.12","SBS28",0.984539276809087
"hdp.13","SBS3",0.993851319717081
"hdp.14","SBS13",0.996521033059713
"hdp.15","SBS22",0.989164327729025
"hdp.16","SBS17a",0.99823306446817
"hdp.17","SBS7d",0.978619958230043
"hdp.18","SBS44",0.994817151821447
"hdp.19","SBS41",0.993850031738269
"hdp.20","SBS16",0.990317769380778
"hdp.21","SBS29",0.952213631526259
