"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.924285784689565
"SBS96B","SBS7b",0.981631176727259
"SBS96C","SBS2",0.995001633763322
"SBS96E","SBS4",0.994462852034067
"SBS96F","SBS3",0.923383667002922
"SBS96H","SBS1",0.999701754638153
"SBS96I","SBS44",0.994537816687618
"SBS96J","SBS17b",0.999474037839778
"SBS96K","SBS18",0.991209315732959
"SBS96L","SBS7c",0.994423098653361
"SBS96M","SBS17a",0.999726818860561
"SBS96N","SBS35",0.918482922074824
"SBS96O","SBS7d",0.970514949935601
"SBS96P","SBS13",0.998876268410278
"SBS96Q","SBS28",0.969039931127444
