"ex.sig","ref.sig","sim"
"hdp.7","SBS1",0.99884965209695
"hdp.4","SBS2",0.992562939474512
"hdp.11","SBS3",0.984768067102779
"hdp.8","SBS4",0.992579231169952
"hdp.2","SBS5",0.975063306736749
"hdp.1","SBS7a",0.985552964956578
"hdp.5","SBS7b",0.989546280386986
"hdp.16","SBS7c",0.993648332863073
"hdp.19","SBS7d",0.989687478879815
"hdp.60","SBS8",0.990869515632454
"hdp.27","SBS9",0.987294642555076
"hdp.23","SBS12",0.996463440207495
"hdp.13","SBS13",0.991764353915757
"hdp.26","SBS16",0.94334167205584
"hdp.15","SBS17a",0.994597335117389
"hdp.9","SBS17b",0.993642162493641
"hdp.12","SBS18",0.997504785512623
"hdp.57","SBS22",0.988472665185462
"hdp.24","SBS26",0.990670985127347
"hdp.33","SBS28",0.984296211937969
"hdp.46","SBS29",0.983002556946116
"hdp.73","SBS34",0.988831178452176
"hdp.82","SBS35",0.90777592168222
"hdp.30","SBS36",0.996674769165914
"hdp.43","SBS37",0.995173586029828
"hdp.44","SBS38",0.988382502858911
"hdp.85","SBS39",0.96090425828257
"hdp.3","SBS40",0.991496279811419
"hdp.53","SBS41",0.99056583477382
"hdp.10","SBS44",0.992666793011134
