"ex.sig","ref.sig","sim"
"signeR.1","SBS5",0.969617663525071
"signeR.2","SBS3",0.993270114782163
"signeR.3","SBS7a",0.915910374187428
"signeR.5","SBS18",0.98213039613168
"signeR.6","SBS1",0.999045201913772
"signeR.7","SBS4",0.920454819036586
"signeR.8","SBS2",0.998434907047872
"signeR.10","SBS44",0.988946802443563
"signeR.12","SBS17b",0.999905742242892
"signeR.17","SBS13",0.999799368868072
"signeR.19","SBS7c",0.996274007901677
"signeR.20","SBS26",0.981521762722497
"signeR.22","SBS17a",0.999518331498213
"signeR.23","SBS7d",0.998299772501692
