Signature,NumberOfPostSamples
hdp.1,6800
hdp.2,5000
hdp.3,4400
hdp.4,4200
hdp.5,4200
hdp.6,4000
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,3997
hdp.11,3885
hdp.12,3800
hdp.13,3800
