Signature,NumberOfPostSamples
hdp.1,3200
hdp.2,2400
hdp.3,1800
hdp.4,1600
hdp.5,1599
hdp.6,1542
hdp.7,1470
hdp.8,1404
hdp.9,1402
hdp.10,1402
hdp.11,1203
hdp.12,1201
hdp.13,1201
hdp.14,1200
hdp.15,1200
hdp.16,1200
hdp.17,1200
hdp.18,1200
hdp.19,1200
hdp.20,1200
hdp.21,1200
hdp.22,1200
hdp.23,1200
hdp.24,1200
hdp.25,1200
hdp.26,1200
hdp.27,1200
hdp.28,1200
hdp.29,1200
hdp.30,1200
hdp.31,1200
hdp.32,1200
hdp.33,1200
hdp.34,1200
hdp.35,1200
hdp.36,1199
hdp.37,1198
hdp.38,1198
