"ex.sig","ref.sig","sim"
"signeR.5","SBS1",0.999035850955177
"signeR.9","SBS2",0.991284381164132
"signeR.8","SBS3",0.992359080678751
"signeR.3","SBS4",0.997562898531543
"signeR.1","SBS5",0.963498534741355
"signeR.4","SBS7a",0.959015071415576
"signeR.7","SBS7b",0.936608064690692
"signeR.21","SBS7c",0.992018606034792
"signeR.24","SBS7d",0.99845897662792
"signeR.26","SBS9",0.92363407999374
"signeR.19","SBS12",0.974277876849329
"signeR.16","SBS13",0.999819873775608
"signeR.22","SBS17a",0.999585096032076
"signeR.11","SBS17b",0.999904024383703
"signeR.17","SBS18",0.986021086802797
"signeR.31","SBS22",0.985723869109205
"signeR.33","SBS34",0.974094764978274
"signeR.2","SBS40",0.991650063952514
"signeR.10","SBS44",0.969581643711361
