Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,0.00482330846485154,3.88299669619218e-54,0.0246867685386055,0.00150676277568334,0.0364294407526353,0.110644662643851,0.0217171494023965,5.67835601786116e-50,1.20369846150971e-88,0.00595186865888384,0.375922084356508
DEL,C,1,1,3.24947019896893e-05,0.000667798110425384,0.000493655845988315,0,0.0215328777859253,0.233926591116517,0.0271756496541954,0,1.43302720483542e-140,8.80007262357611e-35,0.107575892012306
DEL,C,1,2,0,0,0.00738517044319931,4.29109465578839e-147,2.36995266625645e-44,0.206095612015353,0.0260002162595405,0,0.00535317112084141,0,0
DEL,C,1,3,0.00248338889906027,0.00188114813254205,4.85465720617812e-105,0,0.0046732598468017,0.0737424088330637,0.0141735474440496,9.35718476730205e-248,0.00373048067811652,0.000229241980498608,0.0105819251215183
DEL,C,1,4,0.0038884051705547,0.000617298792216729,0.00206275644445129,0.00182672518323933,0.000398157447130505,0.0499330706340559,0.00235130630354336,0,0.00262580221499431,0.000585270148985735,0.0137296133141215
DEL,C,1,5+,0.0146283367600709,0.00338268700208806,0.00102011057361156,0.000232530876632044,0.000427202077219887,0.0255005061548428,0.00298227437178828,5.3775062825159e-196,0.000284595219652066,0.00198441024253241,3.05619509044434e-218
DEL,T,1,0,0.00792365309372676,0.00123693163851414,1.92079638473349e-78,0.0211853352667374,0.0342922850936753,0.0326431949673645,0.108846714537885,0.000233475765667391,0.0340510795835623,0.00271886292132934,0.114427643035485
DEL,T,1,1,0,0,2.60181367393687e-296,0,1.25641129098337e-36,1.15778139568474e-12,0.0882030595017733,0,0.712924979603829,0,1.5612575299643e-12
DEL,T,1,2,0.00706711669745694,0.000850800023423846,0.0108832318710508,0.0116590469640784,0.00774418005750045,0.0109645604412488,0.124173793968735,5.10451578983398e-152,7.54811300550126e-40,3.00566176240989e-273,0.0952449635814242
DEL,T,1,3,0.0202635019276255,0.00224715410372819,0.0223118222809126,0.0181781693789726,0.00763028320794956,0.0112449264937562,0.094966739140504,2.58755577005501e-108,0.0480684049661468,0,0.123068504218352
DEL,T,1,4,0.0471473683134409,0.00432485535878741,0.017808068300926,0.00914213714524266,1.19882755185314e-35,0.00863725840340329,0.0571807581004009,0.000239781924657053,1.34306341452713e-26,1.62157039682134e-182,0.105016128831547
DEL,T,1,5+,0.814961908540686,2.26624944295048e-25,1.60334934081708e-15,8.0812920007353e-183,0.0111168548214774,0.00855209996507253,0.0316478085213617,1.64715804082178e-105,1.09337767852835e-75,1.4015719139198e-114,3.80727894407592e-63
INS,C,1,0,0,0,7.00915033501037e-307,0.702533160111073,0,0,0,0,0,0,0
INS,C,1,1,0.000208839811939435,0,0.00190709216112643,0.0179479644820453,1.99010067466895e-111,0,0,0.177691243884477,5.69554010214845e-95,1.86787478594759e-239,0
INS,C,1,2,1.90858593451353e-05,0,0,0,0,0.000855022427014237,0.00298713429874788,0.100072193876357,6.30886238930378e-250,0,0
INS,C,1,3,0.000478380222690156,0.00060675668391033,0,0.00193458548000582,0,0.00672283149850433,0,0.0376296503785155,0,0.000214868454857819,0
INS,C,1,4,0.00293109715078484,0.001736261330828,0.000158196542972542,0.00111307608070941,0,0.00825967800555702,0,0.0118886748331926,0,0,0
INS,C,1,5+,0.00904685746785714,0.0244044225478098,0,0,1.01432571018486e-107,0.00769666885727778,0.000354206719082627,0.00146104231484074,0.000156265682091233,7.73591511278793e-05,3.61170826330223e-78
INS,T,1,0,0.00132527093974444,0.00231175083125227,0.00634782949977647,0.0489269802936988,0.00331363528151601,0.0192916893690645,0.00447056272089637,0.000380061644898014,0.0555776633919494,1.33793982688493e-59,0.0103611916220554
INS,T,1,1,0,0,2.86483102705823e-103,0.00104756391506159,0.00239125924072014,0.0451039853857852,0.0121342184657557,0.32781028050151,1.36440539638226e-163,1.9590083381595e-262,0.0113158773004361
INS,T,1,2,0.00067227113285298,6.67049592748037e-05,0.000102167642466953,0.00104337032959273,0,0.0450951061200946,0.030586003692148,0.169505655932879,1.13164449914057e-111,0,0.00048698214261732
INS,T,1,3,0.00108798766144857,0.00426420435631778,0.000578100841998619,0,1.91070107770961e-42,0.0276210515159064,0.0189543392490658,0.112526602189492,0.00976769034955123,0,0.00040621005467857
INS,T,1,4,0.00348562124901536,0.0168486760211543,0.00102749342456409,1.32449493703309e-180,1.70059163422771e-34,0.00612027851220711,0.0113093416626465,0.0503497136556299,0.0148321270322918,3.63266464148637e-217,6.6823022022439e-15
INS,T,1,5+,0.00316286482177062,0.900475973741987,2.94056487611888e-17,4.68690738871917e-137,0.000236322079683949,1.6176670962158e-17,5.57868054186956e-09,3.14605185037596e-127,8.93574693397626e-80,4.41084111761783e-102,2.18839501394624e-28
DEL,repeats,2,0,0.000106562483418685,0.000174636024565595,0.000816512999497284,0,0.00936945541985504,0.00640260634399845,0.0291762015599611,0,0.0255012390791201,0.0745194942403773,0.0120680684563474
DEL,repeats,2,1,0.00330516936788322,0.000106308722190686,0.00123718262938268,0.00561254336149297,0.0118897587140556,0.0100915684988166,0.0255652899967019,0.00203793146286466,0.00290193051124409,0.23703402799275,0.000374934041963318
DEL,repeats,2,2,0.00184130299577962,1.95953759141335e-06,0.0023236569357931,0.00310510427521983,5.77857376758004e-272,0.0139781901671789,0.00468392394587383,0,0.00379287908240684,0.0577345946833824,0
DEL,repeats,2,3,0.000779206900962952,0.000101988044521754,0.00019906396871888,0.000680002994052843,0,0.00812833429530828,0,0,0,0.0141847679222679,0
DEL,repeats,2,4,0.000865079590995718,0,0,0,0,0.00378465167837002,0.00083882639247166,0,0,0.00275674067416175,0
DEL,repeats,2,5+,0,0,0,0,0,0,0.0268051876295001,0.00392832030120333,0,1.06078003531363e-140,0
DEL,repeats,3,0,1.19502748883873e-05,7.11163485548036e-05,5.04952366843997e-25,0.00113984607231928,0.0122236380146675,0.000326245247935488,0.0184618277013144,0,0.00115039360205318,0.00476470833502956,0.00189192179391961
DEL,repeats,3,1,0.00487020305408167,0.00469015218456402,0.00560162820608452,0.00344952425931142,0.00155319426706289,3.1720111933317e-51,0.00612906757726315,7.90933437432417e-08,3.32752244466809e-09,0.100550361486493,0.00382034792185828
DEL,repeats,3,2,0.00234940365519044,0.000421460196065705,0.000760501470397439,0.0010373387343193,0,0,0.000676158151626632,7.16070507144673e-21,0.000683336206951288,0.023807336591904,8.2105201040512e-186
DEL,repeats,3,3,0.000454481572273663,0.00010880149057109,0,0.000563899766851882,0,0,0.000216912633420694,0,0,0.0044887515941685,0
DEL,repeats,3,4,0,0,0,0,0,0,0.00713557395948497,0.000542278690202589,0,0,0
DEL,repeats,3,5+,0,0,0,0,0,0,0.0104625376664027,0.00102901971496783,0,0,0
DEL,repeats,4,0,8.4371296627955e-06,2.70849907541227e-05,0.00205831551949763,0,0.00743658504368948,4.93022275616146e-49,0.0116788506594044,0,0.00110620625882802,0.00755752114426704,0.000334221568775097
DEL,repeats,4,1,0.00206767385708272,0.000498393232000146,0.00290048394875436,0,0.00196350690836726,0.000516666910612022,0.00280116866360528,0.000161259252912315,0,0.066000835478024,0.00387988411284765
DEL,repeats,4,2,0.000472546785155651,0,0.000293818167741335,0.000436535010487715,0,0,0,0,0,0.0152728715754893,0
DEL,repeats,4,3,5.08519908671721e-07,0,0,0,0,0,0.00463829096352078,0,0,0.00333419309523484,0
DEL,repeats,4,4,0,0,0,0,0,0,0.00563112847604888,1.87129378715211e-05,0,0,0
DEL,repeats,4,5+,0.000202145913142563,0,0,0,0,0,0.00140786487478172,0,0,0.000177965622952006,0
DEL,repeats,5+,0,0,0,5.14381786595795e-48,1.48807628269286e-64,0.260440459127993,0.000228857237219673,0.012492428235366,0.000829320889821198,0.00630210303366574,0.00147300548368173,3.63020596923356e-205
DEL,repeats,5+,1,0.00298722930829697,4.27364313084542e-302,0.00871334598377661,0.000445566194850521,0,0,0,0,0.00321075366258959,0.0172135128537829,0
DEL,repeats,5+,2,0.000410842479195817,0,0.00027663368843549,0,0,0,8.4873549925352e-05,0,0,0.00221124349434203,0
DEL,repeats,5+,3,0.000143884162400142,0,0,0,0,0,0,0,0,0.000677885674312083,0
DEL,repeats,5+,4,7.4592439786057e-05,0,0,0,0,0,0,0,0,4.02955584576643e-05,0
DEL,repeats,5+,5+,2.56560236452356e-05,1.85947549392837e-06,0,4.01234875457827e-05,0,0,0.000120706385514016,0,0,4.04090314949409e-05,0
INS,repeats,2,0,0.000350253419817142,0.000292191466196619,0.00210751865725287,0.0377897577057919,0.00151896648860515,0.00250176362815685,0.00669703460244993,0,0.0138696415473359,1.33889890397672e-168,1.08719896916492e-217
INS,repeats,2,1,0.00026255402464785,0,0,0,0.00126825715043043,0.00261118677771837,0.0204602622993204,0,0.000336981481073427,0,0.000989398584644022
INS,repeats,2,2,0.00107042932579512,6.29242028632944e-05,0.000752247594091277,0.00216173177375612,0,0.00109520315131223,0.00823944532081357,0,0.000134018492373776,0,0
INS,repeats,2,3,0.00042837398298616,0.000289637422012069,0.000361550179170599,0.00126337864546406,0,0.00101948448286838,0.00114855160285954,0,0.000745434353076748,1.53552252538884e-158,0
INS,repeats,2,4,0.00200559190364042,0.00278887580236901,0,0.00306757195124229,0,1.7401434179661e-155,0,0,0,0,0
INS,repeats,2,5+,0.0136825235694065,0.018088100753257,0.000352258710944263,0,0.00122900466243444,0,0.00130647894851818,5.45715776046912e-284,4.11181521437124e-96,4.37169133609968e-05,1.65063076987754e-133
INS,repeats,3,0,5.47160720835242e-05,0,0.00145960443831559,0.0107600026576918,0,7.09179148141381e-291,0.00460146660753822,0,0,0,0
INS,repeats,3,1,0.0012600572107008,0.000120302990091881,0.000121695336410316,0.00478175955049498,1.356383563028e-258,0.000128498984267249,0.00714029180358486,0,0.00408924533320102,0,0
INS,repeats,3,2,0.000208082698341634,0,0.000717126000793484,0.000270160047714978,0,0,0.000774159643240948,0,0,0.000347903937949593,0
INS,repeats,3,3,1.93785248942958e-05,6.77876547110382e-05,8.17231192175747e-06,0.000280654131775346,0,0,0,0,0,0,0
INS,repeats,3,4,0.00015119214792887,1.46202399195447e-06,0,0.000652157860220032,0,0,0,0,0,0,0
INS,repeats,3,5+,0.00200634620939714,0.000754823097985664,0,0.00299976974487849,0,0,0,0,0,6.6666030706908e-06,0
INS,repeats,4,0,1.31328078633757e-05,0,0.00171639138587234,0.00977138043868269,0,0,0.00288055455485981,0,0.00121294698030551,0,0
INS,repeats,4,1,0.00121084533713456,0.00070380496963168,0.00046771608105149,0.00265146243911654,0.00084064902666637,7.74886701546685e-05,0.00417685146198775,1.11253692925361e-308,0.00289483431470935,0.00120278859383921,0
INS,repeats,4,2,2.09814053872633e-05,3.11840968000583e-05,0.000291222877973515,7.07039270407105e-247,0,0,1.31617187481398e-05,0,0,6.34930155524103e-05,0
INS,repeats,4,3,0.000159459479511084,2.01177626443545e-05,8.68332839323068e-06,0.00114548528138944,0,0,0,0,0,0,0
INS,repeats,4,4,0.000299631105419104,6.24883815049025e-05,0,0.00256233583888237,0,0,0,0,0,4.05869381021244e-05,0
INS,repeats,4,5+,0.00224530770081889,0.000871566116834827,0,6.82850774210127e-05,0.000256985706541901,0,0.000615872903097966,0,0,1.86641105933972e-05,0
INS,repeats,5+,0,0,0,0.00999035057182573,0.00500042627530067,0,0,0.00545650286013144,0,0.0020373199557002,0,0
INS,repeats,5+,1,0.000119599850986886,0.00152372874505329,0.00519446527362426,0.04716300922137,0.00969590027880741,1.2800408976794e-19,0.00505565978864537,0.000939953675966445,0.0178851951215473,0.0019682492052455,3.44141793986113e-21
INS,repeats,5+,2,2.76613947777099e-05,0.000129141620407396,0.00142726652489993,0.000811293436075173,0,0,0,0,0,0.000113348790022192,0
INS,repeats,5+,3,0.000131280480513346,6.21812273568438e-05,0,0,0,0,0,0,0,0,0
INS,repeats,5+,4,2.60915051661109e-05,0.000115794620170867,0,3.61689652498161e-05,0,0,0,0,0,0,0
INS,repeats,5+,5+,0.000136907010341089,1.66928816134796e-05,0,0,0,0,0.000172101980334865,0,0,8.42126586118833e-05,0
DEL,MH,2,1,5.32171151079598e-52,4.38631674304756e-05,0,0.00111555840360481,0.00599821153300456,0.00803166860651216,0.0302335888376422,0,0.00934124902312203,0.196933308464088,0.000833850677511787
DEL,MH,3,1,0,1.51456883329277e-05,7.87831110822091e-05,0.0019851690969329,0.0102604853897981,6.39652646696476e-05,0.0142254053527567,0,8.4213744730852e-113,0.00685521580630829,0.00235274594775608
DEL,MH,3,2,0.00288228691955406,0.00126608979622283,0.00460315946084383,0.00325757084351928,0.00490362491115553,0.000214876819938488,0.00963541611049546,0.000223351231699399,1.23393619332547e-234,0.051124572808286,0.000517373642514674
DEL,MH,4,1,0.000133641750655066,1.95659909030152e-223,0.00264170662883549,0,0.00643834952031591,4.03256124090162e-166,0.00944823583573237,0,0.000344377195003237,0.011262466741349,0.000918796838821896
DEL,MH,4,2,0.000496828028185341,0,0.0100923899134288,0.00069244266678026,0.00102685700368645,3.57144211056557e-05,0.00670686597880661,0,0,0.0304698199608227,0.00267304400978794
DEL,MH,4,3,0.000595977655166951,0,0.0054820138637933,0.00241056177527904,0.000868780369916454,5.69865539681646e-05,0.00379290916922159,0.000331968950376795,3.8465947888248e-273,0.0507087569173372,0.00120839681063515
DEL,MH,5+,1,0.000555459794696908,1.13887305444651e-231,0.0551377768604762,1.08793563355611e-270,0.306201749720321,2.10871701982321e-92,1.43847315154769e-24,0,6.32622700345331e-187,0,0
DEL,MH,5+,2,3.46606858390784e-05,1.36964381964755e-269,0.279467000781236,0.00167674910707796,0.134502467034801,0.000967550477790982,0.00239508201472722,0,3.31780320012488e-71,0,0
DEL,MH,5+,3,3.02678143417653e-243,0,0.245015083487443,0.000144234085529912,0.0496013184378087,0.00055514106761386,0.0046981698884277,0,1.5090035613763e-184,2.22768319498888e-165,0
DEL,MH,5+,4,0.000418622724876349,1.11253693039441e-308,0.137345913034557,0,0.017639107579111,0.000532147353386704,0.000904282100674909,0,0,0.00315382444467285,0
DEL,MH,5+,5+,0.00237748987280512,0.000544911631384709,0.113206295656033,0.000693030539533866,0.0126869299986687,0,0,0.000169426896654469,0.0150876515951438,0,0
