"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.919667221513411
"SBS96B","SBS7b",0.978779310975773
"SBS96C","SBS2",0.992159156999871
"SBS96E","SBS4",0.987260910849967
"SBS96G","SBS3",0.940861391073815
"SBS96H","SBS44",0.994087139233704
"SBS96I","SBS1",0.99972341953259
"SBS96J","SBS17b",0.999490973031006
"SBS96K","SBS18",0.98887577866579
"SBS96L","SBS7c",0.994755863487628
"SBS96M","SBS17a",0.999737106746538
"SBS96O","SBS7d",0.964658467085929
"SBS96P","SBS13",0.998927578542592
"SBS96Q","SBS28",0.968401771553647
