"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998812563236808
"hdp.2","SBS17b",0.999276363846306
"hdp.3","SBS41",0.993754489826974
"hdp.4","SBS5",0.999155437973583
"hdp.5","SBS28",0.984592688998062
"hdp.6","SBS17a",0.998435154294763
"hdp.7","SBS7b",0.991733770380085
"hdp.8","SBS2",0.999241538682972
"hdp.9","SBS35",0.998855955678901
"hdp.10","SBS3",0.997747986084231
"hdp.11","SBS22",0.988697860622155
"hdp.12","SBS4",0.999221137285827
"hdp.13","SBS18",0.997673103406418
"hdp.14","SBS7c",0.99933295688183
"hdp.15","SBS7d",0.974764845735317
"hdp.16","SBS44",0.994096291176647
"hdp.17","SBS13",0.997517223112383
"hdp.18","SBS40",0.99915940686035
"hdp.19","SBS12",0.99316805281984
"hdp.20","SBS16",0.990678139352053
"hdp.21","SBS7a",0.975555504676124
