Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18
INS,C,1,1,0.000700184524947621,6.82884736790238e-05,0.00125381948617804,0.00217391551553762,0.00220411784435284,0.00121960089648743,0.000878972137164024,0.000494807274653516,0.00185237717575658,0.00283258252832583,0.00246003802727562,0.00159273738787592,0.00182274588994268,0.00162031152014373,0.00235716776061483,0.000980844680360028,0.00106047281568465,0.00113571834185122
INS,C,1,2,0.00268082124328395,1.62349600505007e-05,6.09378710004877e-05,0.000618125707637292,0.00126561331759403,0.00306700071478838,0.00270009478593157,0.000371674636137361,0.000131349473503365,0.00151405651514057,0.000908771575527651,0.00107672716654771,0.000764868317074068,0.000332197759360011,0.00101183889402598,0.00115393491807062,2.58651906264549e-05,0.00056785917092561
INS,C,1,3,0.00225642554489448,0.000706813251440837,0.00172905073102304,0.000502515731657633,0.00545921589328249,0.000292251877595251,0.000913210831251904,0.00507917390711246,0.00347252049151672,0.00331076903310769,0.00177465817752118,0.000178247542771686,0.0014472881422579,0.00346095828884256,0.00588155042519972,0.0114239556888991,0.00162950700946666,0
INS,C,1,4,0.000711352832799975,0.00216871693523202,0.015969929650068,0.00139862226678461,0.00654782465593046,0.000434890255780356,0.000286231525977758,0.0107423266452769,0.0102787205862082,0.00631439056314391,0.000978167259973778,0.00117492746503027,0.00196861629867156,0.012162505720242,0.00646515787718474,0.00842372490191553,0.0118979876881693,0.00227143668370244
INS,C,1,5+,0.00109346850860554,0.023479885820404,0.0493636725859382,0.00134996614574638,0.0103698566094551,0.00529884944900248,0.000392466153362275,0.325111526106681,0.075930983093375,0.0131306561313066,0.00101169551200955,0.00714428897190371,0.00173776052137889,0.0167014118404773,0.0142491170095045,0.474555735056543,0.0374010656458538,0.00397501419647927
INS,T,1,0,0.0140435203315483,0.00219141266971452,0.00292985637315463,0.00251578334614692,0.0225604388783637,0.0057742505246498,0.00754456618924578,0.0106654873254016,0.00855569517333136,0.0222876667228767,0.000924755974754006,0.00588303794065573,0.0326229655834626,0.00640667107337164,0.0288051963801179,0.00888529886914378,0.00121566395944338,0.0113571834185122
INS,T,1,1,0.0104549036977042,3.48122024203903e-05,0.000215912203464329,0.00127422524345032,0.0472488729369921,0.0120547960201821,0.0128549127495486,0.000322345690044603,4.59473443433825e-05,0.0367649538676495,0.0136015541514409,0.00346539873376653,0.00337277753747918,0.000325418213250623,0.0209757613424487,0.00375028848372952,0.00015519114375873,0
INS,T,1,2,0.0307471207632262,0.000427754591307335,0.00583124234858061,0.00080785701247902,0.0345151821095795,0.0238490227978701,0.0324584656944536,0.00353498816769337,0.00230385977669591,0.0266547822665478,0.0240923882680748,0.000642695365486641,0.00501413674526333,0.00465415840409485,0.0719656202155558,0.00369259173782599,0.00359526149707723,0.00170357751277683
INS,T,1,3,0.0156369415600343,0.00304359334587532,0.00164370966196943,0.00214834693068608,0.0249573916940425,0.0185520169095184,0.017484880076819,0.0269112168141887,0.00449135290956564,0.0237366802373668,0.0206705572434475,0.00231528688005389,0.0175754815943255,0.00207454110947272,0.0358766996619624,0.0128663743364874,0.00204335005948994,0.00795002839295855
INS,T,1,4,0.00699460864183718,0.00993065561236883,0.00554134918550119,0.00171371544721919,0.0088389984015835,0.0115513614191753,0.0110610482274403,0.0784686929100455,0.0330261520297739,0.0112937936129379,0.00933060065083795,0.00376115833480103,0.0063130176021188,0.0084574837714615,0.0131728539162334,0.0357719824601893,0.00744917490041902,0.00511073253833049
INS,T,1,5+,0.00233038709383507,0.493870128923898,0.0165741191742799,0.0386817196024244,0.0699536533241312,0.166539296265005,0.000977745753207889,0.0198055718562426,0.0127314098043642,0.134546666345467,0.00392358521497652,0.214199183807785,0.00463233680589469,0.0116167522584363,0.0116721490397005,0.0101546272790215,0.00328487920955977,0.00283929585462805
DEL,repeats,2,0,0.0334305631399857,0.000404014767498792,0.000887140398190068,0.00320241356414116,0.00987275875755148,0.0220604838799342,0.0315112139989599,0.00566979317321537,0.00210958241854834,0.0136662571366626,0.032776205545339,0.0085318389121145,0.00777679544275474,0.00122370807274453,0.0143097515499704,0.0074428802215555,0.000491438621902643,0.00170357751277683
DEL,repeats,2,1,0.013696932410569,0.00307798036493161,0.0156700788601967,0.0040119246090634,0.0112761308640162,0.0222416469739862,0.023155206303605,0.0197873580915314,0.0270604886799728,0.0166799161667992,0.0219953130622561,0.00798550922793129,0.0125740292324299,0.0103828748665277,0.0061202989282845,0.013904915762751,0.011484144638146,0.0715502555366269
DEL,repeats,2,2,0.00417147694517948,0.00121191347684589,0.00349190129383232,0.00062015878918209,0.0108558845586816,0.00371298816797073,0.00439088995819375,0.00742248857323423,0.0168197245956134,0.00929231609292316,0.00652631324510205,0.000401684603429151,0.00142191937552244,0.00432535041778953,0.00291045794236687,0.00871220863143319,0.00162950700946666,0.0295286768881317
DEL,repeats,2,3,0.000556563504836091,0.000688867494422362,0.00231823369091498,0.000300585937547112,0.00763417843840345,0.00011830147701708,0.000193039537736086,0.000975574772342171,0.00560907200348401,0.00641757606417576,0.000695516298044328,0.000136051347651845,0.00230982621126348,0.00166098879680005,0.00603313677636466,0.00478882990999308,0.00281930577828359,0.0147643384440659
DEL,repeats,2,4,0.000626023541938235,0.000448621282560838,0.00346406201329469,0.000231840214125527,0.00292901424908306,0.000798708397606921,0.000743614130285028,0.00125693949178664,0.00560757372051629,0.00277476652774767,0.000532553398614659,0.00033612117897521,0.000895517465761678,0.00450500838968831,0.00166744986281435,0.00253865681975537,0.0026382494438984,0.00340715502555366
DEL,repeats,2,5+,0.0275412465979753,8.11119033051516e-06,6.22001053825461e-05,0.000242970474108069,0.000988569642158563,0.0166836537159825,0.024818036814043,0.000142674490237517,2.64696657630356e-05,0.00164896051648961,0.0152506763155258,0.00045546785441714,0.00077882113877857,9.83034185861257e-05,0.00843199078354985,0.000403877221324717,0,0
DEL,repeats,3,0,0.0139935763426065,7.99344724507219e-05,0.000241577635899517,0.00462643212073114,0.00159253988780904,0.0133326971465273,0.0186437955769938,0.00101124339490155,0.000234730998275976,0.00212353352123534,0.0296647057837404,0.00646268041045987,0.00155256852421005,0.000993203505025339,0.0155300216768482,0.00161550888529887,0.00010346076250582,0.00056785917092561
DEL,repeats,3,1,0.00416170467580867,0.00540135586194643,0.0100119729943551,0.00191023517687999,0.000634560532266432,0.00613622510582561,0.00612762404687346,0.0436102034268819,0.0413086602753245,0.0011615395116154,0.00609824323655234,0.00195454320735886,0.00551390144995186,0.00583040965407366,0.0080530249056375,0.0166166628202169,0.0100356939630645,0.0227143668370244
DEL,repeats,3,2,0.00135045355153472,0.00146552654795866,0.00530559185258561,0.00174197183479097,0.00044796661718238,0.00107540404435014,0.000993049304878204,0.0144296653657106,0.00680669952234739,0.000711859507118595,0.00141559399002184,0.000594029730840417,0.00161345356437515,0.00383044355180421,0.000780669708499447,0.0426378952227094,0.00377631783146242,0.00170357751277683
DEL,repeats,3,3,0.00083175402918786,0.000497718639663816,0.000974374818816773,0.000140730593711155,4.98145620469753e-05,0.000713676538313096,0.00076896461199929,0.00243779857056098,0.00111971680454199,8.110300081103e-05,0.000474463752645711,0.000335831502578506,0.000772478947094705,0.00115591261165065,0.000394124513028847,0.00415416570505424,0.000491438621902643,0.00113571834185122
DEL,repeats,3,4,0.00557506543075665,4.44807211673412e-06,3.12753630221145e-05,5.89249057899302e-05,0.000148190919377056,0.00513328059736231,0.00655374953548846,9.18277304188274e-05,1.89782509244406e-05,0.000238089502380895,0.0038054566060598,4.60585470758906e-05,0.000403363391093787,0.000138980695242454,0.00308478224620655,0.000173090237710593,0,0
DEL,repeats,3,5+,0.0106612609777415,5.37643105964978e-06,5.09101200763568e-05,0.000420572207699473,0.000154523085928981,0.0061424114871846,0.00947124519163961,0.000142864216953258,5.19404762142585e-05,0.000283860502838605,0.0117095470917945,0.00011075294233972,0.000412242459451197,0.000152539787461229,0.00206536403462232,0.000115393491807062,2.58651906264549e-05,0.00056785917092561
DEL,repeats,4,0,0.00603359284549082,4.11471829576847e-05,0.000134427961689223,0.00199669283104779,0.000383483295209363,0.00994705502874596,0.0100509572943863,0.000661577057790188,0.000618790865667945,0.000670103506701035,0.0155598379883673,0.00543384640816718,0.00130268617186578,0.000525414823477568,0.00506677378768816,0.00121163166397415,7.75955718793648e-05,0.00113571834185122
DEL,repeats,4,1,0.0029386040224883,0.00165011902492523,0.00991457057453964,0.00237491491639883,0.000443912208382946,0.00223920397103724,0.00255553769120643,0.00865381495839578,0.0113260203806438,0.00075803200758032,0.00413372158529373,0.00247663663301786,0.00254829261857679,0.0105388044270436,0.00385408297836863,0.00415416570505424,0.00556101598468781,0.00624645088018171
DEL,repeats,4,2,0.000271002408907136,0.000251061970928176,0.00345782096551674,0.000565506800537161,7.5097673099624e-05,0.000170206261936936,0.00014580059661525,0.00116150695376872,0.00297209398029858,0.00013088900130889,0.000247953119706386,0.000222085237472848,0.000969086889294507,0.0057524448738157,0.000356227925237612,0.00386568197553658,0.00152604624696084,0.00340715502555366
DEL,repeats,4,3,0.00191311404075959,6.79035443612296e-06,7.49626974678036e-05,0.000305685870913726,9.71008129886858e-05,0.00252160135175189,0.0035303725195352,0.000114594936307793,8.440327384817e-05,0.00017264500172645,0.00649122553948322,0.00011461529429577,0.00076994207042116,0.000555922780969814,0.000538131546635541,0.000807754442649435,0,0
DEL,repeats,4,4,0.00388084452578695,5.06446220078381e-06,4.85258995769131e-05,0.000194245435051367,9.26136302162788e-05,0.00301255865825124,0.00448817985039146,0.000112128489003155,3.14639423220989e-05,0.000249331502493315,0.00510214226037339,0.00038913195957199,0.000577139443231677,0.000206776156336333,0.00129606330246025,0.000173090237710593,0,0
DEL,repeats,4,5+,0.00228172518104981,0.000102705683270044,0.000936648035619693,8.14266388196521e-05,4.03390897966133e-05,0.00145653645166993,0.00200014452883332,0.00121652770133372,0.00255906730886404,9.8367500983675e-05,0.00121013598045381,4.11340483319274e-05,0.00129127022683483,0.00179657971898781,0.000341069290121118,0.00294253404108008,0.000362112668770369,0.010221465076661
DEL,repeats,5+,0,0.026412079391056,2.38605859474584e-05,0.000489746940238672,0.0169193735338338,0.0030133596186578,0.0141139392324018,0.0202748743971241,0.00123303392560322,0.00053089159822843,0.00370142853701429,0.027340340218191,0.187985207964479,0.00453213017728963,0.00125082625718208,0.00949688490048356,0.00276944380336949,0.000362112668770369,0.00056785917092561
DEL,repeats,5+,1,0.000954007113357385,0.00153179980344452,0.00788181222636687,0.00580399984328043,0.00010366075531586,0.000150801360654193,0.000332749801230462,0.00228639665139936,0.0244539757437976,0.00025936900259369,0.00113801125223733,0.000193986626992587,0.000925959985844228,0.00929136794291622,0.000344858948900241,0.0105008077544427,0.00605245460659045,0.0386144236229415
DEL,repeats,5+,2,0.000660468654676748,0.000260300274555239,0.00137471349032631,0.000676568187297947,6.66699694154078e-05,0.00035269976058229,0.00054298640487862,0.00174909059241977,0.00165909867292083,0.00015819100158191,0.000177387845072965,0.000574911088657972,0.000424926842818927,0.00148133082490127,0.000276645090876018,0.00265405031156243,0.000750090528167193,0.00397501419647927
DEL,repeats,5+,3,0.000769473618562229,7.47970497910098e-05,0.000557206355546461,4.3831859745492e-05,6.23650072632e-05,0.00012423128034736,0.000338303167626061,0.000593085713407551,0.00158418452453488,0.00014614600146146,0.000511500775243363,2.38500233286058e-05,0.000301888324151954,0.00050168641209471,0.0012240597856569,0.00155781213939534,0.000439708240649734,0.00056785917092561
DEL,repeats,5+,4,0.000100087411952352,5.44033435815942e-05,0.000459803935730952,7.60854923884012e-05,7.03827145519679e-05,3.86292476563925e-05,5.38662409669832e-05,0.000393303481731879,0.000340609661328118,0.000103185501031855,6.66666406757736e-05,3.91063135550014e-05,8.24484918902395e-05,0.000393213674344503,0.000409283148145341,0.000865451188552966,0.000258651906264549,0.00113571834185122
DEL,repeats,5+,5+,0.00124190443694933,3.80727801711184e-05,4.81752789152302e-05,4.6071695345694e-05,3.10002830114007e-05,0.000324504686093602,0.000856108659229979,0.00079248849165174,0.000253709249200416,5.62100005621e-05,0.000977777396578013,5.33970157923847e-05,0.000154749477086296,0.000125421603023678,0.000439600418378329,0.000288483729517655,0,0.00170357751277683
INS,repeats,2,0,0.00447077050127383,0.000512428977710504,0.00122408685406733,0.0023477267581133,0.00287468972668615,0.00527951106794941,0.006063018471401,0.00371750526823658,0.00234081742323298,0.00321400753214008,0.0105949276433031,0.00157487401007919,0.00418077275800353,0.00339655260080338,0.00475602176780003,0.0050196168936072,0.00126739434069629,0.00283929585462805
INS,repeats,2,1,0.0191781213760871,0.000130518713389102,0.00195541143020552,0.000313680361055985,0.00497241350642014,0.0147563155874022,0.0195543922281358,0.0016350648362592,0.00105229407099464,0.00868123308681233,0.0256245514134303,0.00134496750989535,0.00279310121757396,0.0022541990813715,0.0109028483075384,0.00340410800830833,0.000672494956287828,0.00056785917092561
INS,repeats,2,2,0.00876900204246128,0.000667074960103837,0.00427343474872349,0.00104414243879572,0.00152363771579619,0.00534212560984559,0.00790039142895974,0.00512186241815427,0.00607304029582099,0.00264026402640264,0.00868888550140916,0.000371075464177458,0.00190646282016969,0.00445755156692259,0.00183040519031666,0.00813524117239788,0.0021209456313693,0.00681431005110733
INS,repeats,2,3,0.00181450813903256,0.000498045703790047,0.0013191050533834,0.00133370149338799,0.00131319567704356,0.000974711422414805,0.00133724497577899,0.00278746490767234,0.00299856364606161,0.00139400801394008,0.00157075962153621,0.000119732910637535,0.00188870468345487,0.0027084286707005,0.00234579878427746,0.0146549734594969,0.000362112668770369,0.00738216922203294
INS,repeats,2,4,0.000309749599415305,0.00246199030546708,0.00793629867719239,0.00019383192694056,0.00062861558453243,0.000412919574210472,8.04319631647609e-05,0.0135529382122697,0.0192094859291252,0.00096841800968418,0.000265886835911565,0.000456143766009449,0.00117584233818849,0.00540668802223691,0.00223589867968288,0.0207131317793676,0.0057938027003259,0.0113571834185122
INS,repeats,2,5+,0.00431515494645352,0.0177964069590491,0.0250185373143832,0.00121302604305095,0.000184475600374236,0.00460573716454632,0.00118878780694396,0.162526165685685,0.11524243217273,0.00036777400367774,0.00190175364454049,0.00477097025371018,0.00169590205626539,0.00515245504313486,0.00202367778805196,0.00692360950842373,0.0314003414205163,0.0936967632027257
INS,repeats,3,0,0.00227554272491726,7.95973448129152e-05,0.000244242352928307,0.00108638918411645,0.000596339757179635,0.00278519251325078,0.00348379772146931,0.000953945926747653,0.000347601648510807,0.00100856801008568,0.00498557310503973,0.000479800671740252,0.00147138847065658,0.000464398908493076,0.00200093983537722,0.00271174705746596,0,0.00397501419647927
INS,repeats,3,1,0.00739735149847209,0.000814145634158094,0.0018512770936857,0.000717333195221624,0.000324739922772623,0.00535368112402767,0.00624418821836786,0.00719424733419735,0.00538183242004663,0.000502276505022765,0.00593606006391421,0.00047101382104024,0.00279944340925782,0.00405077880035932,0.00265655080416559,0.0105585045003462,0.00144845067508148,0.00113571834185122
INS,repeats,3,2,0.00111945191871102,0.000184237738183506,0.00065993820941955,0.000799862522336761,8.20220566671963e-05,0.00113431245916489,0.0014473231544602,0.0012049543716735,0.00134995295391481,0.000157789501577895,0.000421832194217468,0.000357557232331285,0.00191407345019033,0.00171861493872985,0.0007086661916961,0.00282714054927302,0.00015519114375873,0.00056785917092561
INS,repeats,3,3,9.45032580261742e-05,9.74223396924747e-05,0.000214088976023577,0.000199689958510319,1.59443042674361e-05,2.35006468522162e-05,4.69845884614951e-05,0.00107043813021286,0.000775611149622533,2.4491500244915e-05,4.91227878663595e-05,4.20030775220386e-05,0.000265103612385539,0.000332197759360011,0.000144007033606694,0.00340410800830833,7.75955718793648e-05,0.00340715502555366
INS,repeats,3,4,0.000104275527396985,0.000129892259793476,0.00049142991941475,0.000158270229411199,2.57842177581967e-05,3.73558604027747e-05,3.0564711230741e-05,0.00100118787896726,0.00143984993197795,6.504300065043e-05,0.000194541834486614,0.000130644054913375,0.000457906239575022,0.00151861832850291,0.000200851915293547,0.00201938610662359,0,0.00283929585462805
INS,repeats,3,5+,0.000235075785943311,0.00171952958014501,0.00456164493262684,7.73260167208207e-05,0.000109901811557685,0.000236593451144208,7.11056989889454e-05,0.0111219698034754,0.0106467987686112,0.00025856600258566,0.000369980362580755,0.000391545929544521,0.000583481634915541,0.00255927865629396,0.00104594582303809,0.017597507500577,0.00413843050023279,0.013060760931289
INS,repeats,4,0,0.00133914279077608,7.70864986746229e-06,7.98713867313641e-05,0.00133018667444613,0.000101975214579016,0.00279148342639925,0.00189441860676748,0.000215909002513689,0.0002681926512217,0.00018790200187902,0.00204249433041157,0.000586884379721725,0.000856195877321718,0.000223725021609803,0.00254665069957101,0.000403877221324717,2.58651906264549e-05,0.00113571834185122
INS,repeats,4,1,0.0040785976502849,0.00113909642295752,0.00418458747305305,0.000606030595396201,0.000271440391364337,0.00390288441788898,0.00335892469643646,0.00708819010009792,0.00397794127929393,0.000546441505464415,0.00322417028297455,0.00130644054913375,0.00136230277369411,0.0029321536923103,0.00303930634085707,0.0124048003692592,0.00380218302208887,0.00056785917092561
INS,repeats,4,2,0.000584056915748138,4.47700471251604e-05,0.000195435956822047,0.00025675407780162,5.19328767567918e-05,0.000188214238396682,0.000352490393735938,0.000326329951075172,0.000311642857285551,0.00013731300137313,0.000465886757938886,5.82249557374466e-05,0.00100840847773447,0.00105082964695514,0.00039791417180797,0.000980844680360028,2.58651906264549e-05,0.00170357751277683
INS,repeats,4,3,7.88049477541145e-05,0.000120993599682114,0.000880899350412112,0.000443073940729195,2.96564059374311e-05,3.58924153501094e-05,1.51763753406453e-05,0.00253455919558908,0.000714181547946054,4.7778500477785e-05,0.000170760167344964,4.31617831088534e-05,0.00019153418885271,0.00103049100862697,0.000106110445815459,0.0016732056312024,0.00015519114375873,0.00056785917092561
INS,repeats,4,4,0.000296529969712518,0.000312157549708024,0.00123404448085913,0.000104272961941713,5.99733616230846e-05,4.98616635800963e-05,6.84067346592775e-05,0.00273168525324437,0.00281727140696762,0.000129684501296845,8.42104934851877e-05,0.000185489452689278,0.000325988652550639,0.000840663717564109,9.09518106989647e-05,0.00271174705746596,0.000982877243805287,0.00283929585462805
INS,repeats,4,5+,0.00156000177667265,0.00147792479422069,0.00529822881869027,0.000485320686049928,0.000273627038806728,0.000701778920092726,0.000979243607757338,0.00909151449161114,0.0149403783264379,0.000583379505833795,0.000808966546211873,0.000670214623173494,0.00119613735157686,0.00730157115981085,0.00140975306583395,0.012924071082391,0.00429362164399152,0.0147643384440659
INS,repeats,5+,0,0.0044030483896283,1.11704978497169e-05,7.5383442261823e-05,0.00282501849501173,0.000239392339786791,0.00417837319760824,0.00447961664419367,0.000136034055186569,2.64696657630356e-05,0.000401500004015,0.00450838030862366,0.000151693873073845,0.000912007164139726,0.000169488652734699,0.000788249026057694,0.000923147934456497,2.58651906264549e-05,0.00056785917092561
INS,repeats,5+,1,0.00340553615869299,0.000725221929991823,0.00171467528389404,0.00520127731277068,0.000733164665371761,0.00476077681411927,0.00446845338858928,0.00606783982284078,0.00144484420853702,0.000846763508467635,0.00671071863129878,0.00711203833307069,0.00269669990397922,0.0032711309977797,0.00401324864709182,0.00265405031156243,0.000905281671925922,0.00170357751277683
INS,repeats,5+,2,0.000273367127151384,0.00019887763164916,0.000412540270536098,0.00015330813208152,7.24554741067346e-05,0.000101167766432953,0.000248488417472298,0.00240231967471734,0.00035259592506987,0.00012446500124465,0.000481091430373711,0.000349929087218087,0.00119106359822977,0.000884730767275131,0.000541921205414664,0.00530810062312486,0.000413843050023279,0.00113571834185122
INS,repeats,5+,3,0.000554084824266818,0.000141915640249286,0.000439678309750354,6.49896914150927e-05,4.13868583627591e-05,0.000155457776730855,0.000168141238527317,0.00231144057787722,0.000993361607597693,0.000108003501080035,0.000348537875813694,7.18397463825212e-05,0.000522596594750441,0.00104066032779105,0.000371386560354106,0.00657742903300254,0.00010346076250582,0.00340715502555366
INS,repeats,5+,4,0.000213308981863722,0.00010371455030557,0.000542620536020453,0.000103101355627761,2.77658670028637e-05,0.000235747693938447,0.00011958814199989,0.00183465734121913,0.00031314114025327,5.3399500533995e-05,0.000143859593037196,0.000202097566100291,0.000502301581362075,0.000366095489906951,0.000159165668723188,0.00311562427879068,0.000413843050023279,0.00227143668370244
INS,repeats,5+,5+,0.000789616459510226,8.81764884317293e-05,0.000990994238180542,0.000154169607312367,0.000136073248133805,0.00042272655664132,0.000574837010109359,0.00103723595495812,0.00141887397042989,0.000310359503103595,0.000400779570846171,0.000293828425056468,0.000645635113417414,0.000650836426501246,0.000299383043550759,0.00184629586891299,0.000931146862552377,0.00340715502555366
DEL,MH,2,1,0.0324892628258685,0.000830189387488645,0.00117352735465266,0.0016958312214268,0.010866749463161,0.0232674744414548,0.0327409101919478,0.00551194054571854,0.0032183118146604,0.015282696152827,0.0348050546568988,0.00327334328275197,0.00484162913146222,0.00156946492432332,0.0202519365156361,0.0025963535656589,0.000905281671925922,0.00511073253833049
DEL,MH,3,1,0.012795946268929,5.01338987953398e-05,9.86646541975674e-05,0.00118073795139881,0.000752935602663382,0.00908551352277395,0.0141114148866903,0.0011169211755695,0.000229736721716912,0.00118121301181213,0.014509546000177,0.00655827362137209,0.00249248133175878,0.000274571617430213,0.00496824265943095,0.00138472190168475,2.58651906264549e-05,0.00113571834185122
DEL,MH,3,2,0.011219989766753,0.00236300308972448,0.0101217172614619,0.00579214594410397,0.000556478996511045,0.00630694452381997,0.00970044519911193,0.0190434396391094,0.0174654845547003,0.000863626508636265,0.0137005794539651,0.0033531974094433,0.00193310002524192,0.00548126302944018,0.00320984098591763,0.0156935148857604,0.00757850085355129,0.00397501419647927
DEL,MH,4,1,0.0114411336584621,0.00019593657039098,0.000977810901301266,0.00317588012703107,0.000529442011988978,0.007093460713618,0.00968309269546359,0.00186178826157015,0.000721672962784649,0.00114146451141465,0.00919999641325676,0.00350904331086989,0.00204979635222503,0.00144065354824495,0.004172414315815,0.00346180475421186,0.000672494956287828,0.00113571834185122
DEL,MH,4,2,0.00947824657224831,0.0003292101700741,0.00338895906756222,0.0025929715268308,0.000560533405310478,0.00455505825243032,0.00744392732036676,0.00127534298321355,0.00347351934682854,0.000854793508547935,0.00530565095296259,0.00101425362365861,0.00588809075929987,0.00346773783495195,0.00194409495369037,0.00190399261481652,0.00227613677512803,0.00624645088018171
DEL,MH,4,3,0.00341721729700796,0.000429042720789104,0.00341574648611479,0.00433528795171411,0.000111450686829378,0.00302048406847152,0.00318633228637069,0.00146582860581789,0.00333717559676611,0.000229256502292565,0.00194385889128308,0.000982292661222295,0.00306074170663304,0.00218301384722293,0.00166744986281435,0.00363489499192246,0.00289690135016295,0.0107893242475866
