# Original paramaters
"","ID1","ID2","ID5","ID6","ID8","ID9","ID11"
"prob",0.995798319327731,0.953781512605042,0.0252100840336134,0.121848739495798,0.491596638655462,0.0126050420168067,0.243697478991597
"size",1.3346728008803,0.574852771699966,9.52188169755612,1.38049798917994,2.63214295086828,9.70960551383303,0.689247972601511
"mu",405.832992830743,415.324677022461,75.5027591304681,528.165738896342,148.180824950884,142.675342750922,166.022324650702
# Parameters derived from synthetic exposures
"","ID1","ID2","ID5","ID6","ID8","ID9","ID11"
"prob",0.995798319327731,0.96218487394958,0.0210084033613445,0.130252100840336,0.529411764705882,NA,0.281512605042017
"size",1.34036293161433,0.517411611840148,10.0543331144897,1.01196465956941,2.90441713419358,NA,1.05731062865052
"mu",379.546250482756,500.660000334778,77.0050533035392,485.23920663503,150.87829544682,NA,173.885438838614
# Some signatures not represented in the synthetic data:
# ID9 
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID5","ID6","ID8","ID9","ID11"
"prob",0,-0.00840336134453779,0.00420168067226891,-0.00840336134453783,-0.0378151260504202,NA,-0.0378151260504202
"size",-0.00569013073402869,0.057441159859818,-0.532451416933553,0.36853332961053,-0.272274183325302,NA,-0.368062656049005
"mu",26.2867423479864,-85.3353233123167,-1.50229417307108,42.9265322613121,-2.69747049593579,NA,-7.86311418791198
