# Original paramaters
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID10","ID14"
"prob",1,1,0.166666666666667,0.458333333333333,0.0729166666666667,0.09375,0.208333333333333,0.0208333333333333,0.3125
"size",1.97534441464457,1.27898656771311,1.87926498004437,2.26661762572249,1.20719546582822,1.51837454931211,1.58870798271079,6.21916176232866,1.26715513866884
"mu",567.195104802015,694.499527843695,117.864155286107,376.453961215869,243.875823853932,96.4395273449147,152.023595145411,62.4977485484834,307.126244620786
# Parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID10","ID14"
"prob",1,1,0.135416666666667,0.458333333333333,0.0625,0.0833333333333333,0.25,0.0520833333333333,0.40625
"size",2.02940059001407,1.24323213530026,2.13403474237327,2.01709003555628,2.27220211942575,1.25349332573932,1.49342483908446,8.25483374039002,1.23570060406679
"mu",582.262159250849,624.505612009438,136.075975530884,365.663422483687,370.93668667986,110.899979869654,192.612030083333,88.9962850289267,333.104875296059
# Difference between original parameters and parameters derived from synthetic exposures
"","ID1","ID2","ID4","ID5","ID6","ID8","ID9","ID10","ID14"
"prob",0,0,0.03125,0,0.0104166666666667,0.0104166666666667,-0.0416666666666667,-0.03125,-0.09375
"size",-0.0540561753695024,0.0357544324128549,-0.254769762328898,0.24952759016621,-1.06500665359753,0.264881223572791,0.0952831436263348,-2.03567197806136,0.0314545346020507
"mu",-15.067054448834,69.9939158342577,-18.2118202447769,10.7905387321824,-127.060862825928,-14.4604525247398,-40.5884349379216,-26.4985364804433,-25.978630675273
