"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998872498443609
"hdp.2","SBS17b",0.999300426229819
"hdp.3","SBS7a",0.96365838159769
"hdp.4","SBS40",0.999112685902486
"hdp.5","SBS2",0.999895413957625
"hdp.6","SBS12",0.99317043180753
"hdp.7","SBS3",0.99796457632109
"hdp.8","SBS7d",0.978875810174378
"hdp.9","SBS18",0.997530927586234
"hdp.10","SBS5",0.999177465189878
"hdp.11","SBS41",0.992648342309363
"hdp.12","SBS7c",0.999351854015187
"hdp.13","SBS35",0.998131586520085
"hdp.14","SBS44",0.994240415039943
"hdp.15","SBS22",0.988760037533487
"hdp.16","SBS17a",0.998427144044127
"hdp.17","SBS4",0.999263542801693
"hdp.18","SBS28",0.984063970163023
"hdp.19","SBS7b",0.991677452217651
"hdp.20","SBS13",0.998136810378931
"hdp.21","SBS16",0.989861266220318
"hdp.22","SBS29",0.94982772632309
