Signature,NumberOfPostSamples
low confidence hdp.1,3400
low confidence hdp.2,3195
low confidence hdp.3,2825
low confidence hdp.4,1597
low confidence hdp.5,1363
low confidence hdp.6,1313
low confidence hdp.7,1161
low confidence hdp.8,1143
low confidence hdp.9,988
low confidence hdp.10,800
low confidence hdp.11,798
low confidence hdp.12,200
low confidence hdp.13,200
low confidence hdp.14,200
low confidence hdp.15,71
low confidence hdp.16,19
low confidence hdp.17,9
low confidence hdp.18,2
